,0,1,2,3,4
0,"[(0.0, 0.0), (10.466666666666667, 9.954), (12.266666666666667, 9.098), (11.166666666666666, 8.818), (15.583333333333334, 11.574)]","[(10.833333333333334, 9.954), (1.0333333333333334, 0.826), (11.6, 6.874), (7.3, 4.912), (15.65, 11.257)]","[(12.283333333333333, 9.745), (10.233333333333333, 6.527), (0.0, 0.0), (4.1, 2.474), (9.0, 5.569)]","[(9.966666666666667, 8.572), (7.5, 4.912), (6.283333333333333, 2.854), (0.0, 0.0), (10.383333333333333, 6.53)]","[(15.15, 11.375), (15.783333333333333, 11.696), (6.35, 4.002), (9.75, 6.321), (0.0, 0.0)]"
1,"[(0.0, 0.0), (14.816666666666666, 10.252), (3.7, 1.517), (5.966666666666667, 2.346), (9.066666666666666, 3.056)]","[(8.65, 5.239), (0.0, 0.0), (11.616666666666667, 6.604), (13.85, 7.433), (12.75, 4.943)]","[(3.783333333333333, 1.58), (17.116666666666667, 11.005), (2.183333333333333, 0.872), (4.95, 1.765), (10.566666666666666, 3.425)]","[(5.583333333333333, 2.395), (20.183333333333334, 11.82), (4.25, 1.751), (0.0, 0.0), (9.0, 3.39)]","[(8.516666666666667, 3.121), (20.333333333333332, 8.267), (9.416666666666666, 3.44), (13.283333333333333, 5.457), (6.583333333333333, 2.085)]"
2,"[(0.0, 0.0), (16.25, 8.318), (13.116666666666667, 5.339), (4.95, 1.546), (8.0, 4.114)]","[(15.066666666666666, 7.847), (0.16666666666666666, 0.141), (5.666666666666667, 3.123), (9.85, 6.318), (5.683333333333334, 4.29)]","[(13.45, 5.292), (6.033333333333333, 2.929), (0.0, 0.0), (10.016666666666667, 4.517), (8.016666666666667, 3.71)]","[(5.25, 1.54), (11.933333333333334, 7.007), (9.7, 4.284), (0.0, 0.0), (3.35, 2.204)]","[(8.683333333333334, 3.525), (8.216666666666667, 5.202), (7.0, 3.311), (3.3833333333333333, 2.095), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.75, 2.01), (12.183333333333334, 4.063), (22.9, 7.535), (8.166666666666666, 3.081)]","[(7.3, 2.031), (0.18333333333333332, 0.079), (8.166666666666666, 2.808), (19.333333333333332, 4.96), (4.266666666666667, 1.826)]","[(13.8, 3.951), (7.8, 2.468), (0.25, 0.072), (11.683333333333334, 3.209), (7.15, 2.28)]","[(24.416666666666668, 9.666), (19.233333333333334, 8.723), (11.3, 3.417), (0.0, 0.0), (15.75, 6.694)]","[(8.95, 3.068), (3.7666666666666666, 2.125), (6.15, 2.39), (16.7, 5.862), (0.0, 0.0)]"
4,"[(0.0, 0.0), (5.016666666666667, 1.519), (5.8, 2.034), (2.4, 0.902), (3.7333333333333334, 1.704)]","[(4.55, 2.146), (0.0, 0.0), (6.933333333333334, 2.346), (4.833333333333333, 1.58), (8.166666666666666, 2.955)]","[(6.366666666666666, 2.153), (5.483333333333333, 1.839), (0.0, 0.0), (4.083333333333333, 1.29), (4.033333333333333, 1.534)]","[(2.3333333333333335, 1.039), (3.5, 1.373), (3.25, 1.131), (0.43333333333333335, 0.168), (3.2666666666666666, 1.461)]","[(3.8, 1.64), (7.233333333333333, 2.491), (3.8666666666666667, 1.508), (3.7333333333333334, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.616666666666666, 2.005), (3.35, 1.389), (6.566666666666666, 1.675), (8.8, 5.69)]","[(5.3, 1.384), (0.23333333333333334, 0.099), (4.033333333333333, 1.876), (7.266666666666667, 2.227), (10.366666666666667, 7.653)]","[(3.1, 1.161), (8.35, 2.209), (0.0, 0.0), (4.883333333333334, 1.393), (9.516666666666667, 6.726)]","[(6.35, 1.715), (4.516666666666667, 1.131), (4.833333333333333, 1.405), (0.0, 0.0), (10.066666666666666, 6.454)]","[(6.05, 2.371), (6.616666666666666, 2.399), (4.583333333333333, 2.061), (3.85, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (5.016666666666667, 1.561), (5.05, 2.003), (11.366666666666667, 2.899), (9.466666666666667, 4.311)]","[(15.8, 2.074), (0.7666666666666667, 0.255), (14.233333333333333, 2.771), (18.333333333333332, 3.969), (17.933333333333334, 5.381)]","[(8.983333333333333, 1.721), (11.533333333333333, 4.096), (0.3, 0.092), (10.716666666666667, 3.236), (8.95, 4.262)]","[(14.416666666666666, 3.731), (19.716666666666665, 4.702), (10.716666666666667, 4.631), (0.16666666666666666, 0.059), (9.866666666666667, 4.725)]","[(12.45, 3.802), (15.65, 6.177), (7.166666666666667, 3.361), (17.183333333333334, 5.601), (0.0, 0.0)]"
7,"[(0.0, 0.0), (9.2, 2.737), (10.25, 4.597), (5.2, 1.583), (13.716666666666667, 5.207)]","[(8.916666666666666, 2.777), (0.0, 0.0), (7.233333333333333, 2.191), (7.833333333333333, 1.976), (6.15, 2.441)]","[(7.933333333333334, 3.745), (8.283333333333333, 2.696), (0.0, 0.0), (8.416666666666666, 2.966), (5.666666666666667, 2.653)]","[(7.6, 2.214), (7.883333333333334, 1.855), (12.7, 3.229), (0.0, 0.0), (13.666666666666666, 4.308)]","[(13.85, 4.778), (7.4, 2.902), (8.216666666666667, 3.037), (14.4, 3.999), (0.1, 0.032)]"
8,"[(0.0, 0.0), (5.683333333333334, 1.863), (4.233333333333333, 1.792), (4.283333333333333, 2.131), (4.3, 1.775)]","[(3.45, 1.245), (0.2, 0.198), (7.783333333333333, 3.038), (2.8833333333333333, 1.906), (7.733333333333333, 3.021)]","[(6.183333333333334, 1.823), (11.816666666666666, 3.658), (0.45, 0.147), (9.316666666666666, 3.558), (5.1, 1.855)]","[(2.9833333333333334, 1.604), (4.566666666666666, 1.83), (7.333333333333333, 3.397), (0.0, 0.0), (7.233333333333333, 2.194)]","[(6.533333333333333, 1.699), (12.15, 3.534), (4.633333333333334, 1.763), (10.483333333333333, 3.015), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.416666666666667, 4.143), (10.466666666666667, 5.598), (3.45, 1.53), (7.083333333333333, 3.074)]","[(4.95, 2.844), (0.0, 0.0), (6.116666666666666, 3.387), (3.6166666666666667, 2.164), (6.983333333333333, 2.842)]","[(11.4, 5.823), (9.416666666666666, 4.272), (0.0, 0.0), (10.2, 5.143), (6.1, 2.443)]","[(3.25, 1.38), (6.266666666666667, 2.687), (6.766666666666667, 3.743), (0.35, 0.136), (4.633333333333334, 1.445)]","[(5.8, 2.98), (12.116666666666667, 4.028), (7.05, 2.842), (5.583333333333333, 3.002), (0.0, 0.0)]"
