,0,1,2,3,4
0,"[(0.0, 0.0), (10.416666666666666, 9.954), (12.233333333333333, 9.098), (11.15, 8.818), (15.216666666666667, 11.574)]","[(10.816666666666666, 9.954), (0.0, 0.0), (11.583333333333334, 6.874), (7.316666666666666, 4.912), (15.133333333333333, 11.257)]","[(12.116666666666667, 9.745), (10.0, 6.527), (0.0, 0.0), (4.016666666666667, 2.474), (8.4, 5.569)]","[(10.033333333333333, 8.572), (7.4, 4.932), (6.366666666666666, 2.854), (0.0, 0.0), (9.966666666666667, 6.53)]","[(14.833333333333334, 11.328), (15.466666666666667, 11.649), (6.116666666666666, 3.955), (9.55, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (11.583333333333334, 10.252), (3.4166666666666665, 1.517), (5.733333333333333, 2.346), (8.416666666666666, 3.056)]","[(6.916666666666667, 6.039), (0.0, 0.0), (8.966666666666667, 6.854), (11.283333333333333, 7.683), (11.333333333333334, 4.943)]","[(3.7333333333333334, 1.58), (13.716666666666667, 11.005), (2.183333333333333, 0.872), (4.95, 1.765), (10.066666666666666, 3.425)]","[(5.366666666666666, 2.395), (15.383333333333333, 11.82), (4.25, 1.751), (0.0, 0.0), (8.983333333333333, 3.39)]","[(8.55, 3.121), (15.05, 7.542), (9.633333333333333, 3.425), (12.45, 5.457), (6.583333333333333, 2.085)]"
2,"[(0.0, 0.0), (13.116666666666667, 7.38), (10.55, 5.231), (4.45, 1.619), (8.05, 3.575)]","[(13.45, 8.128), (0.16666666666666666, 0.141), (5.416666666666667, 3.123), (8.5, 6.599), (5.716666666666667, 4.29)]","[(10.833333333333334, 5.292), (5.1, 2.929), (0.0, 0.0), (7.8, 4.517), (7.133333333333334, 3.71)]","[(4.816666666666666, 1.54), (10.1, 7.007), (7.666666666666667, 4.284), (0.0, 0.0), (3.183333333333333, 2.204)]","[(8.266666666666667, 3.624), (7.3, 5.399), (5.683333333333334, 3.311), (3.1166666666666667, 2.095), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.75, 2.01), (11.65, 4.063), (20.9, 8.86), (7.85, 3.081)]","[(7.283333333333333, 2.031), (0.18333333333333332, 0.079), (7.616666666666666, 2.808), (15.933333333333334, 5.148), (4.0, 1.826)]","[(12.783333333333333, 3.951), (7.933333333333334, 2.242), (0.23333333333333334, 0.072), (9.016666666666667, 3.209), (5.833333333333333, 2.28)]","[(22.783333333333335, 8.849), (18.85, 5.524), (10.1, 3.701), (0.0, 0.0), (14.15, 6.635)]","[(8.916666666666666, 3.068), (3.7333333333333334, 2.125), (5.816666666666666, 2.545), (13.233333333333333, 6.066), (0.0, 0.0)]"
4,"[(0.0, 0.0), (4.783333333333333, 1.519), (5.783333333333333, 2.034), (2.3666666666666667, 0.902), (3.716666666666667, 1.704)]","[(3.8666666666666667, 1.619), (0.0, 0.0), (5.116666666666666, 1.948), (3.816666666666667, 1.58), (6.55, 2.557)]","[(6.266666666666667, 2.153), (5.4, 1.839), (0.0, 0.0), (4.166666666666667, 1.29), (3.6, 1.534)]","[(2.3666666666666667, 1.039), (3.4166666666666665, 1.373), (3.3833333333333333, 1.131), (0.4, 0.168), (3.183333333333333, 1.461)]","[(3.5833333333333335, 1.64), (7.05, 2.491), (3.6333333333333333, 1.508), (3.566666666666667, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.316666666666666, 2.005), (2.816666666666667, 1.115), (4.533333333333333, 1.675), (6.566666666666666, 5.69)]","[(4.183333333333334, 1.384), (0.23333333333333334, 0.099), (5.316666666666666, 1.788), (3.8666666666666667, 1.846), (8.4, 6.295)]","[(2.816666666666667, 1.161), (6.183333333333334, 2.209), (0.0, 0.0), (3.6666666666666665, 1.393), (7.533333333333333, 6.726)]","[(5.35, 1.715), (5.0, 1.131), (4.35, 1.405), (0.0, 0.0), (7.966666666666667, 6.454)]","[(4.166666666666667, 2.371), (4.133333333333334, 2.399), (3.066666666666667, 2.061), (2.25, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (3.6, 1.561), (3.4, 1.719), (9.216666666666667, 2.899), (7.666666666666667, 4.125)]","[(6.466666666666667, 2.553), (0.7666666666666667, 0.255), (6.883333333333334, 2.925), (12.283333333333333, 4.123), (11.483333333333333, 5.535)]","[(3.05, 1.721), (6.75, 3.283), (0.3, 0.092), (10.8, 3.096), (7.9, 4.286)]","[(8.066666666666666, 2.912), (11.816666666666666, 4.474), (9.3, 3.137), (0.0, 0.0), (10.333333333333334, 4.464)]","[(7.583333333333333, 3.802), (11.3, 5.364), (7.55, 3.361), (13.583333333333334, 5.251), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.45, 2.737), (8.833333333333334, 4.597), (4.9, 1.583), (12.9, 4.634)]","[(7.65, 3.141), (0.0, 0.0), (4.95, 2.191), (4.666666666666667, 1.976), (5.4, 2.441)]","[(6.55, 3.745), (7.116666666666666, 3.007), (0.0, 0.0), (5.95, 2.966), (6.233333333333333, 2.653)]","[(5.966666666666667, 1.999), (6.2, 1.855), (8.15, 3.229), (0.0, 0.0), (11.2, 3.588)]","[(12.483333333333333, 4.778), (7.5, 2.701), (7.683333333333334, 3.037), (11.766666666666667, 4.517), (0.1, 0.032)]"
8,"[(0.0, 0.0), (4.233333333333333, 1.863), (4.333333333333333, 1.792), (3.0166666666666666, 2.131), (3.65, 1.775)]","[(2.683333333333333, 1.245), (0.2, 0.198), (6.833333333333333, 3.038), (2.5166666666666666, 1.906), (6.316666666666666, 3.021)]","[(4.166666666666667, 1.823), (8.416666666666666, 3.658), (0.43333333333333335, 0.147), (7.216666666666667, 3.926), (3.7333333333333334, 1.855)]","[(2.2666666666666666, 1.604), (4.95, 1.83), (6.5, 3.397), (0.0, 0.0), (5.95, 3.38)]","[(4.183333333333334, 1.804), (8.433333333333334, 3.639), (4.166666666666667, 1.763), (7.216666666666667, 3.907), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.5, 4.143), (9.6, 5.489), (3.45, 1.53), (5.966666666666667, 3.114)]","[(4.8, 2.844), (0.0, 0.0), (5.883333333333334, 3.387), (3.65, 2.164), (6.733333333333333, 2.842)]","[(10.066666666666666, 4.976), (8.966666666666667, 4.272), (0.0, 0.0), (9.85, 5.143), (6.15, 2.462)]","[(3.2333333333333334, 1.38), (5.95, 2.687), (6.75, 3.743), (0.35, 0.136), (5.583333333333333, 1.431)]","[(5.566666666666666, 2.673), (10.4, 4.028), (6.066666666666666, 2.708), (5.316666666666666, 2.695), (0.0, 0.0)]"
10,"[(0.0, 0.0), (7.116666666666666, 3.626), (3.4833333333333334, 1.53), (9.133333333333333, 4.677), (5.966666666666667, 2.833)]","[(9.766666666666667, 4.275), (0.3333333333333333, 0.214), (10.05, 4.599), (8.816666666666666, 4.122), (11.466666666666667, 6.718)]","[(5.083333333333333, 2.191), (10.083333333333334, 4.154), (0.0, 0.0), (7.1, 4.388), (9.416666666666666, 4.099)]","[(10.416666666666666, 5.566), (8.716666666666667, 4.975), (7.183333333333334, 4.712), (0.5666666666666667, 0.454), (13.333333333333334, 6.909)]","[(8.4, 3.212), (9.4, 6.127), (8.683333333333334, 4.192), (13.85, 7.83), (0.0, 0.0)]"
11,"[(0.03333333333333333, 0.021), (2.7333333333333334, 1.118), (4.866666666666666, 1.779), (6.133333333333334, 2.28), (3.6666666666666665, 1.323)]","[(2.35, 0.911), (0.26666666666666666, 0.069), (4.133333333333334, 1.637), (5.4, 2.138), (1.65, 0.665)]","[(5.5, 2.088), (3.433333333333333, 1.276), (0.0, 0.0), (2.5833333333333335, 1.163), (3.966666666666667, 1.649)]","[(8.033333333333333, 2.374), (6.466666666666667, 2.263), (2.75, 0.986), (0.0, 0.0), (7.083333333333333, 2.636)]","[(3.933333333333333, 1.348), (1.45, 0.617), (4.216666666666667, 1.855), (5.483333333333333, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (4.966666666666667, 2.339), (2.3333333333333335, 1.133), (6.45, 4.298), (3.2333333333333334, 1.287)]","[(3.466666666666667, 2.352), (0.0, 0.0), (2.9166666666666665, 1.493), (2.783333333333333, 1.217), (2.933333333333333, 1.255)]","[(2.65, 1.155), (5.4, 2.086), (0.21666666666666667, 0.073), (7.533333333333333, 2.678), (3.55, 1.034)]","[(6.2, 3.121), (3.7666666666666666, 1.491), (6.233333333333333, 2.421), (0.0, 0.0), (6.033333333333333, 2.183)]","[(2.8333333333333335, 1.322), (5.066666666666666, 1.973), (3.2, 1.357), (7.2, 2.565), (0.36666666666666664, 0.121)]"
13,"[(0.15, 0.108), (5.183333333333334, 2.121), (7.933333333333334, 3.24), (7.6, 3.469), (12.95, 5.456)]","[(5.05, 2.153), (0.25, 0.253), (8.666666666666666, 4.105), (4.0, 1.559), (9.233333333333333, 4.352)]","[(4.566666666666666, 2.13), (8.533333333333333, 3.622), (0.0, 0.0), (9.033333333333333, 3.826), (9.883333333333333, 3.592)]","[(7.45, 3.449), (3.55, 1.556), (8.083333333333334, 3.722), (0.0, 0.0), (7.55, 3.519)]","[(10.35, 5.276), (8.283333333333333, 4.18), (6.5, 3.246), (7.116666666666666, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (5.3, 1.636), (5.416666666666667, 1.794), (5.766666666666667, 2.18), (8.55, 2.889)]","[(3.3833333333333333, 1.287), (0.0, 0.0), (7.8, 1.992), (2.316666666666667, 1.038), (10.35, 3.969)]","[(6.283333333333333, 2.32), (8.133333333333333, 2.139), (0.0, 0.0), (9.816666666666666, 2.933), (3.6666666666666665, 1.38)]","[(3.8, 1.841), (3.15, 0.98), (9.133333333333333, 3.387), (1.1833333333333333, 0.777), (10.033333333333333, 4.211)]","[(5.4, 1.391), (8.316666666666666, 2.764), (4.15, 1.354), (8.483333333333333, 3.654), (0.35, 0.115)]"
15,"[(0.0, 0.0), (4.583333333333333, 2.123), (8.383333333333333, 2.984), (6.866666666666666, 2.293), (9.0, 3.487)]","[(4.15, 1.644), (0.0, 0.0), (8.85, 2.393), (7.333333333333333, 1.702), (9.466666666666667, 2.896)]","[(5.833333333333333, 2.642), (8.083333333333334, 3.234), (0.0, 0.0), (2.033333333333333, 1.023), (4.533333333333333, 2.365)]","[(6.75, 2.757), (7.65, 3.546), (2.25, 1.04), (0.0, 0.0), (2.2666666666666666, 1.366)]","[(12.216666666666667, 4.234), (11.433333333333334, 5.371), (7.716666666666667, 2.517), (6.383333333333334, 2.583), (0.0, 0.0)]"
16,"[(0.0, 0.0), (4.133333333333334, 1.339), (4.283333333333333, 1.532), (6.933333333333334, 2.974), (3.8, 2.202)]","[(4.116666666666666, 1.193), (0.0, 0.0), (7.183333333333334, 1.816), (11.166666666666666, 3.697), (8.05, 2.925)]","[(4.816666666666666, 1.747), (5.65, 1.732), (0.16666666666666666, 0.07), (10.083333333333334, 4.21), (6.866666666666666, 3.438)]","[(8.033333333333333, 2.68), (12.533333333333333, 3.897), (12.05, 4.09), (0.0, 0.0), (4.933333333333334, 1.444)]","[(6.383333333333334, 2.194), (10.4, 3.411), (10.316666666666666, 3.614), (6.416666666666667, 2.77), (0.0, 0.0)]"
17,"[(0.0, 0.0), (4.8, 2.345), (7.416666666666667, 2.686), (11.283333333333333, 4.831), (7.116666666666666, 3.222)]","[(5.6, 2.642), (0.0, 0.0), (9.883333333333333, 4.333), (14.35, 5.794), (5.783333333333333, 3.177)]","[(5.933333333333334, 1.975), (8.116666666666667, 3.283), (0.0, 0.0), (8.766666666666667, 3.529), (6.7, 2.627)]","[(11.616666666666667, 4.816), (13.566666666666666, 5.796), (6.6, 3.214), (0.0, 0.0), (9.533333333333333, 4.297)]","[(8.033333333333333, 3.722), (5.65, 3.653), (6.066666666666666, 2.678), (9.516666666666667, 4.313), (0.0, 0.0)]"
18,"[(0.0, 0.0), (4.483333333333333, 2.332), (4.9, 2.539), (2.55, 1.439), (7.3, 3.224)]","[(5.983333333333333, 2.613), (0.0, 0.0), (4.95, 2.093), (9.116666666666667, 3.625), (12.133333333333333, 4.813)]","[(6.016666666666667, 2.418), (5.7, 2.896), (0.1, 0.071), (6.8, 2.681), (9.766666666666667, 3.869)]","[(5.616666666666666, 2.077), (8.45, 3.61), (7.366666666666666, 2.815), (0.06666666666666667, 0.046), (5.7, 2.511)]","[(7.35, 2.84), (9.183333333333334, 3.802), (8.033333333333333, 3.007), (3.533333333333333, 1.491), (1.1833333333333333, 0.533)]"
19,"[(0.0, 0.0), (7.4, 3.597), (5.583333333333333, 1.655), (6.7, 1.975), (6.983333333333333, 2.54)]","[(10.433333333333334, 6.359), (0.08333333333333333, 0.079), (10.716666666666667, 6.088), (8.433333333333334, 5.877), (9.55, 6.886)]","[(5.833333333333333, 1.694), (8.6, 3.699), (1.1166666666666667, 0.351), (10.783333333333333, 4.467), (12.15, 3.823)]","[(6.566666666666666, 2.018), (5.066666666666666, 3.068), (9.983333333333333, 4.191), (0.0, 0.0), (5.483333333333333, 2.545)]","[(7.133333333333334, 2.617), (6.516666666666667, 4.201), (11.666666666666666, 3.861), (5.833333333333333, 2.579), (1.8166666666666667, 0.939)]"
20,"[(0.0, 0.0), (9.6, 4.946), (10.933333333333334, 5.175), (7.5, 3.583), (9.75, 4.288)]","[(6.833333333333333, 3.219), (0.0, 0.0), (4.85, 2.938), (8.983333333333333, 4.954), (3.6666666666666665, 2.051)]","[(9.65, 4.787), (8.066666666666666, 4.029), (0.0, 0.0), (11.8, 6.522), (8.183333333333334, 4.478)]","[(6.233333333333333, 2.165), (10.566666666666666, 6.031), (13.266666666666667, 5.954), (0.0, 0.0), (12.066666666666666, 5.067)]","[(8.25, 3.941), (6.7, 3.183), (1.1666666666666667, 0.886), (10.4, 5.676), (0.0, 0.0)]"
