,0,1,2,3,4
0,"[(0.0, 0.0), (10.4, 9.954), (12.233333333333333, 9.098), (11.2, 8.818), (15.2, 11.574)]","[(10.883333333333333, 9.954), (0.0, 0.0), (11.583333333333334, 6.874), (7.366666666666666, 4.912), (15.416666666666666, 11.257)]","[(12.083333333333334, 9.745), (9.966666666666667, 6.527), (0.0, 0.0), (3.816666666666667, 2.474), (8.4, 5.569)]","[(10.116666666666667, 8.668), (7.55, 4.912), (6.45, 2.854), (0.0, 0.0), (10.133333333333333, 6.53)]","[(14.916666666666666, 11.328), (15.533333333333333, 11.649), (6.15, 3.955), (9.533333333333333, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (12.1, 10.252), (3.4, 1.517), (5.683333333333334, 2.346), (8.4, 3.056)]","[(7.783333333333333, 6.039), (0.0, 0.0), (9.833333333333334, 6.854), (12.083333333333334, 7.683), (11.7, 4.943)]","[(3.683333333333333, 1.58), (13.833333333333334, 11.005), (2.183333333333333, 0.872), (4.95, 1.765), (10.033333333333333, 3.425)]","[(5.283333333333333, 2.395), (15.55, 11.82), (4.25, 1.751), (0.0, 0.0), (8.983333333333333, 3.39)]","[(8.533333333333333, 3.121), (16.516666666666666, 8.267), (9.566666666666666, 3.425), (12.466666666666667, 5.457), (6.583333333333333, 2.085)]"
2,"[(0.0, 0.0), (13.783333333333333, 7.396), (10.983333333333333, 5.231), (4.8, 1.619), (8.666666666666666, 3.942)]","[(14.233333333333333, 7.803), (0.16666666666666666, 0.141), (5.9, 3.123), (9.433333333333334, 6.274), (5.8, 4.29)]","[(11.466666666666667, 5.292), (5.433333333333334, 2.929), (0.0, 0.0), (8.166666666666666, 4.517), (7.683333333333334, 3.71)]","[(5.016666666666667, 1.54), (10.7, 6.433), (7.783333333333333, 4.284), (0.0, 0.0), (4.566666666666666, 2.204)]","[(8.483333333333333, 3.525), (8.6, 5.202), (6.033333333333333, 3.311), (3.3833333333333333, 2.095), (0.4166666666666667, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.75, 2.01), (12.016666666666667, 4.301), (20.5, 7.75), (7.783333333333333, 3.081)]","[(7.283333333333333, 2.031), (0.18333333333333332, 0.079), (8.083333333333334, 3.046), (16.35, 6.081), (3.933333333333333, 1.826)]","[(12.616666666666667, 3.951), (6.4, 2.178), (0.0, 0.0), (8.3, 3.209), (4.866666666666666, 2.165)]","[(21.316666666666666, 8.849), (15.683333333333334, 5.644), (9.1, 3.701), (0.0, 0.0), (13.333333333333334, 6.635)]","[(9.066666666666666, 3.068), (3.966666666666667, 2.125), (6.283333333333333, 2.39), (14.016666666666667, 6.311), (0.0, 0.0)]"
4,"[(0.0, 0.0), (3.95, 1.506), (5.766666666666667, 2.288), (2.4166666666666665, 1.156), (4.466666666666667, 1.717)]","[(3.816666666666667, 1.619), (0.0, 0.0), (5.683333333333334, 1.948), (3.8333333333333335, 1.58), (7.15, 2.557)]","[(5.816666666666666, 2.16), (4.433333333333334, 1.846), (0.0, 0.0), (4.033333333333333, 1.507), (3.65, 1.541)]","[(2.3333333333333335, 1.039), (3.0833333333333335, 1.373), (3.2, 1.131), (0.4, 0.168), (3.183333333333333, 1.461)]","[(3.9, 1.64), (5.55, 2.491), (2.966666666666667, 1.508), (3.55, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.116666666666666, 2.005), (2.85, 1.115), (5.366666666666666, 1.675), (7.216666666666667, 5.69)]","[(4.983333333333333, 1.384), (0.23333333333333334, 0.099), (4.8, 1.803), (6.333333333333333, 1.846), (8.933333333333334, 6.295)]","[(3.2333333333333334, 1.142), (6.55, 2.209), (0.0, 0.0), (3.683333333333333, 1.393), (7.816666666666666, 6.726)]","[(5.433333333333334, 1.715), (5.066666666666666, 1.131), (4.416666666666667, 1.405), (0.0, 0.0), (8.483333333333333, 6.454)]","[(4.4, 2.371), (5.383333333333334, 2.399), (3.4166666666666665, 2.061), (2.683333333333333, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.533333333333333, 1.561), (3.9166666666666665, 1.719), (9.033333333333333, 2.899), (8.233333333333333, 4.311)]","[(5.75, 2.553), (0.7666666666666667, 0.255), (6.733333333333333, 2.925), (12.033333333333333, 4.123), (11.35, 5.535)]","[(4.133333333333334, 1.721), (8.666666666666666, 3.283), (0.3, 0.092), (8.15, 3.26), (8.333333333333334, 4.286)]","[(9.116666666666667, 2.892), (12.2, 4.702), (9.416666666666666, 3.137), (0.0, 0.0), (10.55, 4.464)]","[(7.1, 3.802), (11.45, 5.364), (6.733333333333333, 3.361), (14.533333333333333, 5.251), (0.0, 0.0)]"
7,"[(0.0, 0.0), (5.983333333333333, 2.737), (8.4, 4.597), (5.2, 1.583), (13.866666666666667, 4.634)]","[(5.616666666666666, 2.777), (0.0, 0.0), (4.833333333333333, 2.191), (4.55, 1.976), (6.0, 2.441)]","[(6.666666666666667, 3.745), (6.55, 3.478), (0.0, 0.0), (6.416666666666667, 2.966), (6.45, 2.653)]","[(5.85, 2.002), (4.716666666666667, 1.855), (8.75, 3.229), (0.0, 0.0), (10.9, 4.552)]","[(12.283333333333333, 4.778), (7.366666666666666, 2.701), (7.733333333333333, 3.037), (12.133333333333333, 3.999), (0.1, 0.032)]"
8,"[(0.0, 0.0), (4.083333333333333, 1.863), (4.4, 1.792), (2.8833333333333333, 2.131), (4.2, 1.775)]","[(2.8, 1.245), (0.2, 0.198), (7.116666666666666, 3.038), (2.65, 1.906), (7.05, 3.021)]","[(5.216666666666667, 2.005), (9.333333333333334, 3.84), (0.43333333333333335, 0.147), (8.066666666666666, 4.108), (5.733333333333333, 1.988)]","[(2.3833333333333333, 1.604), (5.25, 1.83), (6.716666666666667, 3.397), (0.0, 0.0), (6.683333333333334, 2.194)]","[(4.183333333333334, 1.804), (8.266666666666667, 3.639), (4.116666666666666, 1.763), (7.066666666666666, 3.907), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.2, 4.143), (9.5, 5.449), (3.4166666666666665, 1.53), (6.333333333333333, 3.074)]","[(4.95, 2.844), (0.0, 0.0), (5.833333333333333, 3.387), (3.5833333333333335, 2.164), (6.866666666666666, 2.842)]","[(10.266666666666667, 4.976), (9.066666666666666, 4.272), (0.0, 0.0), (9.816666666666666, 5.143), (6.1, 2.495)]","[(3.2333333333333334, 1.38), (5.933333333333334, 2.687), (6.383333333333334, 3.743), (0.35, 0.136), (4.383333333333334, 1.526)]","[(5.6, 2.98), (10.35, 4.426), (6.283333333333333, 2.708), (5.366666666666666, 3.002), (0.0, 0.0)]"
10,"[(0.0, 0.0), (6.65, 3.626), (3.433333333333333, 1.548), (8.8, 4.677), (6.45, 2.833)]","[(9.25, 4.275), (0.3333333333333333, 0.214), (10.266666666666667, 4.574), (8.233333333333333, 4.122), (11.583333333333334, 6.721)]","[(4.4, 2.191), (8.616666666666667, 4.154), (0.0, 0.0), (7.133333333333334, 4.388), (8.9, 4.099)]","[(10.683333333333334, 6.245), (9.3, 4.975), (7.366666666666666, 4.712), (0.6166666666666667, 0.454), (14.75, 6.909)]","[(6.966666666666667, 3.432), (9.283333333333333, 6.127), (8.75, 4.21), (13.383333333333333, 6.893), (0.0, 0.0)]"
11,"[(0.03333333333333333, 0.021), (3.2666666666666666, 1.118), (5.566666666666666, 1.779), (6.866666666666666, 2.28), (4.083333333333333, 1.323)]","[(2.3333333333333335, 0.911), (0.25, 0.069), (4.5, 1.637), (5.8, 2.138), (2.0833333333333335, 0.665)]","[(6.05, 2.033), (4.0, 1.276), (0.0, 0.0), (2.6666666666666665, 1.163), (4.716666666666667, 1.649)]","[(7.7, 2.374), (5.883333333333334, 2.055), (1.8666666666666667, 0.778), (0.3333333333333333, 0.12), (6.483333333333333, 2.428)]","[(3.7333333333333334, 1.348), (1.4166666666666667, 0.617), (4.6, 1.855), (5.766666666666667, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (5.383333333333334, 2.339), (2.4166666666666665, 1.133), (8.8, 2.931), (3.1333333333333333, 1.287)]","[(3.466666666666667, 2.352), (0.0, 0.0), (3.25, 1.493), (4.133333333333334, 1.217), (3.1, 1.255)]","[(2.6, 1.155), (5.266666666666667, 2.086), (0.21666666666666667, 0.073), (6.783333333333333, 2.432), (2.95, 1.034)]","[(6.583333333333333, 3.121), (4.783333333333333, 1.491), (7.116666666666666, 2.421), (0.0, 0.0), (7.066666666666666, 2.183)]","[(2.8666666666666667, 1.376), (5.0, 1.973), (2.7333333333333334, 1.018), (8.383333333333333, 2.565), (0.36666666666666664, 0.121)]"
13,"[(0.0, 0.0), (5.2, 2.121), (8.433333333333334, 3.24), (7.733333333333333, 3.469), (11.316666666666666, 5.235)]","[(5.55, 2.302), (0.25, 0.253), (7.9, 4.341), (3.816666666666667, 1.795), (9.083333333333334, 4.588)]","[(4.566666666666666, 2.13), (8.866666666666667, 3.622), (0.0, 0.0), (8.733333333333333, 3.826), (9.3, 3.592)]","[(7.733333333333333, 3.449), (3.6333333333333333, 1.556), (7.433333333333334, 3.722), (0.0, 0.0), (7.65, 3.519)]","[(10.633333333333333, 5.142), (8.033333333333333, 4.716), (6.45, 3.246), (6.916666666666667, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (5.866666666666666, 1.636), (6.016666666666667, 1.794), (6.016666666666667, 2.051), (9.333333333333334, 2.889)]","[(3.4, 1.383), (0.0, 0.0), (8.2, 1.992), (2.466666666666667, 1.062), (11.516666666666667, 3.087)]","[(5.65, 2.418), (8.25, 2.139), (0.0, 0.0), (10.5, 2.933), (3.35, 1.387)]","[(5.05, 1.841), (3.55, 0.98), (12.333333333333334, 2.892), (0.95, 0.777), (12.133333333333333, 4.22)]","[(4.016666666666667, 1.515), (9.866666666666667, 2.833), (4.066666666666666, 1.354), (9.383333333333333, 3.654), (0.35, 0.115)]"
15,"[(0.0, 0.0), (4.533333333333333, 2.123), (8.483333333333333, 2.984), (6.95, 2.293), (9.216666666666667, 3.487)]","[(4.133333333333334, 1.644), (0.0, 0.0), (8.916666666666666, 2.393), (7.383333333333334, 1.702), (9.65, 2.896)]","[(5.916666666666667, 2.642), (8.816666666666666, 4.105), (0.0, 0.0), (2.15, 1.029), (4.9, 2.365)]","[(6.766666666666667, 2.757), (7.533333333333333, 3.546), (2.2666666666666666, 1.04), (0.0, 0.0), (2.6, 1.366)]","[(12.566666666666666, 4.234), (11.266666666666667, 4.87), (8.083333333333334, 2.517), (6.383333333333334, 2.082), (0.0, 0.0)]"
16,"[(0.0, 0.0), (4.916666666666667, 1.339), (4.216666666666667, 1.532), (8.033333333333333, 2.974), (5.0, 2.202)]","[(4.916666666666667, 1.513), (0.0, 0.0), (7.183333333333334, 1.816), (12.966666666666667, 3.697), (9.933333333333334, 2.925)]","[(5.616666666666666, 1.462), (6.95, 2.111), (0.16666666666666666, 0.07), (12.15, 3.934), (9.116666666666667, 3.162)]","[(7.85, 2.68), (12.566666666666666, 3.897), (11.783333333333333, 4.09), (0.0, 0.0), (5.2, 1.444)]","[(5.266666666666667, 1.992), (9.9, 3.209), (9.033333333333333, 3.402), (7.366666666666666, 2.724), (0.0, 0.0)]"
17,"[(0.0, 0.0), (4.866666666666666, 2.345), (7.65, 2.686), (11.85, 4.831), (7.366666666666666, 3.222)]","[(5.516666666666667, 2.642), (0.0, 0.0), (10.133333333333333, 4.333), (14.5, 5.794), (5.75, 3.177)]","[(5.8, 1.975), (8.033333333333333, 3.283), (0.0, 0.0), (9.05, 3.529), (6.6, 2.627)]","[(11.85, 4.816), (13.433333333333334, 5.796), (6.95, 3.214), (0.0, 0.0), (9.5, 4.297)]","[(8.633333333333333, 3.301), (5.566666666666666, 3.653), (6.116666666666666, 2.678), (9.8, 4.313), (0.0, 0.0)]"
18,"[(0.0, 0.0), (4.483333333333333, 2.332), (4.883333333333334, 2.539), (2.6666666666666665, 1.439), (7.666666666666667, 3.224)]","[(6.066666666666666, 2.613), (0.0, 0.0), (4.933333333333334, 2.093), (9.2, 3.625), (12.35, 4.813)]","[(5.85, 2.418), (5.7, 2.896), (0.1, 0.071), (6.7, 2.681), (9.85, 3.869)]","[(5.783333333333333, 2.077), (8.716666666666667, 3.616), (7.7, 2.815), (0.06666666666666667, 0.046), (6.066666666666666, 2.511)]","[(8.033333333333333, 2.84), (10.033333333333333, 3.802), (8.983333333333333, 3.007), (4.183333333333334, 1.491), (1.0833333333333333, 0.533)]"
19,"[(0.0, 0.0), (7.433333333333334, 3.597), (5.583333333333333, 1.655), (6.733333333333333, 1.975), (6.55, 2.742)]","[(10.483333333333333, 6.359), (0.08333333333333333, 0.079), (10.816666666666666, 6.088), (8.55, 5.877), (9.966666666666667, 6.886)]","[(5.833333333333333, 1.694), (8.8, 3.699), (1.1166666666666667, 0.351), (11.016666666666667, 4.467), (12.266666666666667, 3.823)]","[(6.566666666666666, 2.018), (5.133333333333334, 3.068), (10.083333333333334, 4.191), (0.0, 0.0), (6.05, 2.545)]","[(6.95, 2.617), (6.366666666666666, 4.201), (11.466666666666667, 3.861), (5.666666666666667, 2.579), (1.6666666666666667, 0.939)]"
20,"[(0.0, 0.0), (9.6, 4.946), (10.966666666666667, 5.175), (7.616666666666666, 3.583), (9.733333333333333, 4.288)]","[(7.583333333333333, 3.219), (0.0, 0.0), (4.883333333333334, 2.938), (9.8, 4.954), (3.683333333333333, 2.051)]","[(10.283333333333333, 4.787), (8.15, 4.029), (0.0, 0.0), (12.483333333333333, 6.522), (7.9, 4.478)]","[(6.283333333333333, 2.165), (10.883333333333333, 6.031), (13.2, 5.954), (0.0, 0.0), (12.016666666666667, 5.067)]","[(8.95, 3.941), (6.833333333333333, 3.183), (1.1833333333333333, 0.886), (11.166666666666666, 5.676), (0.0, 0.0)]"
21,"[(0.0, 0.0), (3.05, 2.691), (1.9833333333333334, 1.216), (4.316666666666666, 3.925), (4.783333333333333, 1.516)]","[(2.35, 2.156), (0.25, 0.251), (1.25, 1.129), (1.25, 1.233), (7.233333333333333, 3.589)]","[(1.1333333333333333, 1.103), (2.3, 1.049), (0.0, 0.0), (3.6166666666666667, 2.283), (5.966666666666667, 2.536)]","[(3.7333333333333334, 3.46), (1.35, 1.265), (2.6166666666666667, 2.433), (2.8666666666666667, 2.863), (8.7, 4.893)]","[(3.533333333333333, 1.27), (6.883333333333334, 3.611), (6.316666666666666, 2.314), (8.216666666666667, 4.845), (0.0, 0.0)]"
