,0,1,2,3,4
0,"[(0.0, 0.0), (10.616666666666667, 9.954), (12.766666666666667, 9.098), (11.166666666666666, 8.818), (15.15, 11.574)]","[(10.933333333333334, 9.954), (0.0, 0.0), (11.8, 6.874), (6.966666666666667, 4.912), (15.183333333333334, 11.257)]","[(11.833333333333334, 9.745), (10.05, 6.527), (0.0, 0.0), (4.116666666666666, 2.474), (8.283333333333333, 5.569)]","[(10.0, 8.656), (7.35, 4.932), (6.8, 2.854), (0.0, 0.0), (10.016666666666667, 6.53)]","[(14.566666666666666, 11.328), (15.25, 11.649), (5.966666666666667, 3.955), (9.5, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (12.666666666666666, 10.252), (4.35, 1.517), (5.5, 2.346), (7.283333333333333, 3.056)]","[(8.166666666666666, 6.039), (0.0, 0.0), (11.016666666666667, 6.854), (12.166666666666666, 7.683), (11.533333333333333, 4.943)]","[(3.8333333333333335, 1.58), (14.683333333333334, 11.005), (2.183333333333333, 0.872), (4.65, 1.765), (9.683333333333334, 3.425)]","[(5.533333333333333, 2.395), (16.416666666666668, 11.82), (5.183333333333334, 1.751), (0.0, 0.0), (8.8, 3.39)]","[(8.35, 3.121), (17.283333333333335, 8.267), (9.266666666666667, 3.34), (12.016666666666667, 5.457), (6.95, 2.085)]"
2,"[(0.0, 0.0), (12.75, 8.439), (10.666666666666666, 5.231), (4.55, 1.619), (7.716666666666667, 3.575)]","[(11.916666666666666, 7.803), (0.5, 0.141), (5.466666666666667, 3.123), (7.0, 6.274), (4.633333333333334, 4.29)]","[(11.0, 5.292), (5.9, 2.945), (0.0, 0.0), (8.233333333333333, 4.517), (7.15, 3.71)]","[(4.866666666666666, 1.89), (8.516666666666667, 7.007), (7.483333333333333, 4.284), (0.0, 0.0), (3.033333333333333, 2.204)]","[(7.75, 3.696), (6.466666666666667, 5.202), (5.783333333333333, 3.311), (2.933333333333333, 2.167), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.15, 2.01), (11.0, 4.063), (20.95, 7.512), (7.433333333333334, 3.081)]","[(7.266666666666667, 2.043), (0.2833333333333333, 0.079), (7.616666666666666, 2.82), (17.816666666666666, 5.148), (4.05, 1.838)]","[(13.266666666666667, 3.951), (8.166666666666666, 3.008), (0.23333333333333334, 0.072), (10.533333333333333, 3.891), (6.133333333333334, 2.165)]","[(21.983333333333334, 8.849), (16.85, 7.906), (10.133333333333333, 3.701), (0.0, 0.0), (13.55, 6.635)]","[(9.333333333333334, 3.068), (4.233333333333333, 2.125), (6.516666666666667, 2.39), (15.716666666666667, 6.066), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (3.55, 1.792), (6.0, 2.287), (2.283333333333333, 1.156), (3.3666666666666667, 1.64)]","[(3.9166666666666665, 1.564), (0.0, 0.0), (6.316666666666666, 1.947), (4.283333333333333, 1.58), (7.633333333333334, 2.557)]","[(6.083333333333333, 2.198), (5.283333333333333, 1.884), (0.0, 0.0), (4.15, 1.332), (4.333333333333333, 1.579)]","[(2.1666666666666665, 1.039), (3.5833333333333335, 1.373), (3.7, 1.13), (0.4166666666666667, 0.168), (3.7666666666666666, 1.459)]","[(3.5166666666666666, 1.64), (6.8, 2.491), (4.016666666666667, 1.509), (3.783333333333333, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.65, 2.005), (2.9166666666666665, 1.389), (5.55, 1.675), (7.716666666666667, 5.69)]","[(4.583333333333333, 1.494), (0.0, 0.0), (5.933333333333334, 1.898), (5.316666666666666, 1.846), (10.183333333333334, 6.295)]","[(3.216666666666667, 1.142), (6.333333333333333, 2.209), (0.0, 0.0), (2.783333333333333, 1.393), (8.05, 6.726)]","[(5.7, 1.715), (5.366666666666666, 1.131), (4.766666666666667, 1.405), (0.0, 0.0), (9.366666666666667, 6.454)]","[(3.8333333333333335, 2.371), (5.133333333333334, 2.399), (3.0, 2.061), (3.033333333333333, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.55, 1.561), (3.5, 1.719), (9.166666666666666, 2.899), (7.35, 4.125)]","[(9.0, 2.074), (0.7666666666666667, 0.255), (8.483333333333333, 2.771), (13.85, 3.969), (12.816666666666666, 5.177)]","[(6.483333333333333, 2.148), (12.366666666666667, 3.283), (0.2833333333333333, 0.092), (12.55, 3.096), (8.633333333333333, 4.258)]","[(9.85, 2.911), (14.55, 4.473), (10.083333333333334, 3.053), (0.0, 0.0), (9.633333333333333, 4.725)]","[(9.233333333333333, 3.802), (13.866666666666667, 5.364), (7.25, 3.361), (15.616666666666667, 5.071), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.3, 2.737), (10.45, 4.597), (4.266666666666667, 1.583), (13.916666666666666, 4.634)]","[(7.05, 2.777), (0.0, 0.0), (4.95, 2.191), (5.983333333333333, 1.976), (6.75, 2.388)]","[(7.45, 3.745), (8.3, 2.696), (0.0, 0.0), (7.633333333333334, 2.966), (5.766666666666667, 2.653)]","[(6.783333333333333, 2.214), (6.633333333333334, 1.855), (10.183333333333334, 3.229), (0.0, 0.0), (12.916666666666666, 3.588)]","[(13.183333333333334, 4.778), (7.45, 2.761), (8.15, 3.037), (12.383333333333333, 4.577), (0.0, 0.0)]"
8,"[(0.0, 0.0), (4.416666666666667, 1.904), (4.55, 1.792), (3.35, 2.131), (4.25, 1.775)]","[(3.3, 1.245), (0.2, 0.198), (7.883333333333334, 3.038), (2.7333333333333334, 1.906), (7.566666666666666, 3.021)]","[(5.066666666666666, 1.823), (9.266666666666667, 3.699), (0.5166666666666667, 0.147), (8.2, 3.926), (4.366666666666666, 1.855)]","[(2.6166666666666667, 1.604), (5.133333333333334, 1.83), (7.2, 3.397), (0.0, 0.0), (7.316666666666666, 2.194)]","[(4.95, 1.731), (9.483333333333333, 3.607), (4.266666666666667, 1.69), (8.016666666666667, 2.618), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.566666666666666, 4.143), (9.866666666666667, 5.449), (3.3833333333333333, 1.841), (6.4, 3.074)]","[(4.95, 2.844), (0.0, 0.0), (6.65, 3.387), (3.6166666666666667, 2.164), (7.1, 2.842)]","[(11.85, 5.823), (9.266666666666667, 4.272), (0.0, 0.0), (10.516666666666667, 5.143), (6.466666666666667, 2.558)]","[(3.45, 1.38), (5.65, 3.226), (6.716666666666667, 3.743), (0.3, 0.136), (4.95, 1.458)]","[(5.833333333333333, 2.673), (10.316666666666666, 4.028), (6.15, 2.831), (5.4, 2.695), (0.0, 0.0)]"
