,Unnamed: 0,Unnamed: 0.1,COMMUNE,POP_TOT,MENAGES,AREA,DENSITE,DENS_URB,DENS_RUR,Shape_Area,Shape_Leng,NUMTram_St,NUMBus_Sta,Leng_Prima,Count_Prim,Leng_Secon,Count_Seco,Num_Speed_,Leng_Motor,Count_Moto,Zone_Area,Indu_Area,Commercial,residencia,Park_Area,University,Parking_Ar,geometry,Points,address,Lat_Long
0,0,0,Echchallalate,153118.0,27433.0,425830.0,10614.16015625,10614.16015625,0.0,0.016124047338963,0.758665561676025,0.0,0.0,171.09891510374027,6.0,16.502690196577333,2.0,0.0,22295.031908122968,22.0,68446680.65,1123685.54,0.0,747077.8899999999,1313.5700000000002,0.0,39483.12,"POLYGON ((-7.406045000000006 33.59665999999999, -7.406090000000006 33.596317, -7.404801999999961 33.59131400000001, -7.40105699999998 33.58630299999999, -7.396866999999986 33.58326900000003, -7.393334999999979 33.58203000000003, -7.39100099999996 33.57995199999999, -7.389826999999968 33.57862499999999, -7.393396999999993 33.56688600000001, -7.397599999999954 33.561328, -7.401402999999959 33.55785200000003, -7.401327999999978 33.55224100000004, -7.399544999999989 33.54761500000001, -7.396817999999996 33.54143700000003, -7.394991000000005 33.53812600000003, -7.398596999999995 33.53678200000002, -7.402247999999986 33.535482, -7.405601999999988 33.533973, -7.40946299999996 33.53380900000002, -7.414289999999994 33.53394900000001, -7.415314999999964 33.53699900000004, -7.414527999999962 33.54001199999999, -7.415908999999999 33.54224800000003, -7.418461999999977 33.54569100000003, -7.417552999999998 33.55111500000004, -7.419244999999989 33.55161200000003, -7.422655999999961 33.551017, -7.426416999999958 33.54936400000003, -7.431003999999973 33.54757799999999, -7.436355999999989 33.54919000000001, -7.442189999999982 33.55192500000004, -7.447146999999973 33.554011, -7.453093999999965 33.55639400000001, -7.454741999999953 33.55839300000002, -7.456667999999979 33.56278700000001, -7.457849999999951 33.56836600000003, -7.457067999999992 33.57791600000002, -7.457785999999999 33.578352, -7.458659999999952 33.57888300000002, -7.460074999999961 33.57732600000003, -7.460599999999999 33.57478800000001, -7.462243999999998 33.57448600000004, -7.463044999999966 33.57616999999999, -7.462589999999977 33.57769000000002, -7.462372999999957 33.58078900000004, -7.465583999999978 33.58123699999999, -7.467736000000002 33.58169800000002, -7.466363999999999 33.58475600000003, -7.467102999999952 33.58759300000003, -7.469087999999999 33.588211, -7.472837999999967 33.58632900000003, -7.486126999999954 33.59046899999998, -7.487590999999952 33.59179900000004, -7.490884999999992 33.59323799999999, -7.490379999999959 33.59408500000001, -7.48763699999995 33.59893399999999, -7.485658999999998 33.60036600000001, -7.481498999999985 33.60432100000003, -7.477209999999957 33.60862400000002, -7.473372999999981 33.61142599999999, -7.471533999999963 33.61276100000003, -7.462860999999975 33.61780099999999, -7.448993999999971 33.62760100000003, -7.439422999999977 33.63163300000002, -7.431696999999986 33.63616000000002, -7.426000999999985 33.63991800000002, -7.422247999999968 33.64200199999999, -7.418016999999963 33.64466500000003, -7.410292999999967 33.64953500000001, -7.401836000000003 33.65591699999999, -7.389319999999998 33.66372000000001, -7.379459999999995 33.66778700000003, -7.371425999999985 33.67279300000001, -7.369064999999978 33.67050800000004, -7.365535999999963 33.66769299999999, -7.362662999999998 33.66429299999999, -7.361731999999961 33.660684, -7.362465999999984 33.65723800000001, -7.364964999999984 33.654989, -7.375525999999979 33.65521699999999, -7.386427999999967 33.65407600000003, -7.39498999999995 33.65132900000003, -7.400106999999991 33.64906300000001, -7.401160000000004 33.646188, -7.398318999999958 33.64324300000004, -7.394530999999972 33.64272600000004, -7.392837999999983 33.64030700000001, -7.394516999999951 33.63444500000003, -7.396260999999981 33.62947400000002, -7.401353999999969 33.62240600000001, -7.40598 33.61706600000002, -7.405439000000001 33.61502999999999, -7.402072999999973 33.61424700000003, -7.400140999999962 33.61215400000003, -7.400890000000004 33.608565, -7.402985999999999 33.60447400000004, -7.405624999999986 33.60012, -7.406045000000006 33.59665999999999))","MULTIPOINT (-7.484442852640369 33.60105039866384, -7.458959071198275 33.61536594040621, -7.44403942378749 33.62789799357488, -7.408108582535458 33.64792053315948, -7.395306348809435 33.56968640878232)","['RP3301, Sidi Moussa Ben Ali ⵙⵉⴷⵉ ⵎⵓⵙⴰ ⴱⵏ ⵄⵍⵉ سيدي موسى بن علي, caïdat de Sidi Moussa Ben Ali, cercle de Zenata, Préfecture de Mohammédia عمالة المحمدية, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 28814, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب', 'RP3019, Chellalate ⵛⵍⵍⴰⵍⴰⵜ الشلالات, caïdat de Zenata, Pachalik de Chellalate, Préfecture de Mohammédia عمالة المحمدية, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 28803, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب', 'Chellalate ⵛⵍⵍⴰⵍⴰⵜ الشلالات, caïdat de Zenata, Pachalik de Chellalate, Préfecture de Mohammédia عمالة المحمدية, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 28630, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب', 'Ain Harrouda عين حرودة, Pachalik de Ain Harrouda, Préfecture de Mohammédia عمالة المحمدية, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 28630, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب', ""Hay Al Azhar, arrondissement de Sidi Moumen مقاطعة سيدي مومن, préfecture d'arrondissements de Sidi Bernoussi عمالة مقاطعات سيدي البرنوصي, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20603, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب""]","['33.56968640878232,-7.395306348809435', '33.64792053315948,-7.408108582535458', '33.61536594040621,-7.458959071198275', '33.62789799357488,-7.44403942378749', '33.60105039866384,-7.484442852640369']"
1,1,1,Sidi Maarouf,30627.0,5711.5712890625,672327.125,2149.239990234375,2149.239990234375,0.0,0.002108098706231,0.204162463545799,0.0,6.0,2374.514893687013,12.0,1731.5025288954196,11.0,0.0,16525.364944420897,19.0,24274975.85,233905.17,5557.95,5336566.25,60665.91,53626.46,15468.0,"POLYGON ((-7.665736999999979 33.50213500000001, -7.658302999999989 33.504864, -7.653503000000001 33.50760000000002, -7.650504999999953 33.51254599999999, -7.649354999999957 33.51833600000003, -7.649117999999987 33.52328299999999, -7.64935399999996 33.52707000000004, -7.648455999999953 33.53009800000001, -7.64461399999999 33.53280000000001, -7.635542999999984 33.53454400000004, -7.634073999999998 33.530258, -7.631269999999972 33.52543500000002, -7.625302999999974 33.51176700000002, -7.62709099999995 33.51012900000001, -7.628458999999964 33.50560000000002, -7.628804000000002 33.50041900000002, -7.625994999999989 33.493334, -7.622721999999953 33.48774200000003, -7.621585999999979 33.48104699999999, -7.621411999999964 33.47624200000001, -7.623792999999978 33.474647, -7.628946999999982 33.47521499999999, -7.643236000000002 33.47150099999999, -7.654277999999977 33.46894400000002, -7.663453000000004 33.467513, -7.67591699999997 33.46558900000002, -7.678984999999955 33.466024, -7.680170999999973 33.46918400000004, -7.679454999999962 33.47299700000002, -7.677279999999996 33.47571900000003, -7.676399000000004 33.47907800000002, -7.677936999999986 33.481424, -7.678291999999999 33.48461400000002, -7.675020999999958 33.48751400000003, -7.674149 33.49121600000001, -7.675017999999966 33.49393700000002, -7.677701999999954 33.49490400000002, -7.67544799999996 33.49826899999999, -7.674088999999981 33.50014900000002, -7.665736999999979 33.50213500000001))","MULTIPOINT (-7.652317932191367 33.48147210659073, -7.650754644736764 33.49835474797786, -7.641582183521106 33.48716086847907, -7.636924760146013 33.52566603266665, -7.633357283646167 33.48569462458445)","['RP3026, Bouskoura بوسكورة, Pachalik de Bouskoura باشوية بوسكورة, Province Nouaceur إقليم النواصر, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20192, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب', 'ISCAE, Route de Marrakech, Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20001, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب', 'Bouskoura بوسكورة, Pachalik de Bouskoura باشوية بوسكورة, Province Nouaceur إقليم النواصر, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20192, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب', 'Bouskoura بوسكورة, Pachalik de Bouskoura باشوية بوسكورة, Province Nouaceur إقليم النواصر, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20192, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب', 'Autoroute Rabat - Safi طرق السيارات الرباط - آسفي, Bouskoura بوسكورة, Pachalik de Bouskoura باشوية بوسكورة, Province Nouaceur إقليم النواصر, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20192, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب']","['33.48569462458445,-7.633357283646167', '33.52566603266665,-7.636924760146013', '33.48716086847907,-7.641582183521106', '33.48147210659073,-7.652317932191367', '33.49835474797786,-7.650754644736764']"
