,0,1,2,3,4
0,"[(0.0, 0.0), (10.2, 9.954), (12.75, 9.098), (10.85, 8.818), (15.116666666666667, 11.574)]","[(11.066666666666666, 9.954), (0.0, 0.0), (12.283333333333333, 6.874), (7.2, 4.912), (15.383333333333333, 11.257)]","[(12.433333333333334, 9.745), (10.266666666666667, 6.527), (0.0, 0.0), (4.116666666666666, 2.474), (8.366666666666667, 5.569)]","[(10.533333333333333, 8.656), (7.416666666666667, 4.912), (7.4, 2.896), (0.0, 0.0), (10.066666666666666, 6.53)]","[(15.2, 11.375), (15.416666666666666, 11.696), (6.2, 4.002), (9.716666666666667, 6.321), (0.0, 0.0)]"
1,"[(0.0, 0.0), (13.35, 10.252), (2.9833333333333334, 1.517), (4.916666666666667, 2.346), (7.383333333333334, 3.056)]","[(9.0, 6.039), (0.0, 0.0), (10.983333333333333, 6.854), (12.666666666666666, 7.683), (12.366666666666667, 4.943)]","[(3.966666666666667, 1.58), (15.65, 11.005), (2.5, 0.872), (3.65, 1.751), (8.65, 3.44)]","[(5.766666666666667, 2.395), (17.583333333333332, 11.82), (4.566666666666666, 1.751), (0.0, 0.0), (9.066666666666666, 3.39)]","[(8.683333333333334, 3.121), (18.183333333333334, 8.267), (9.816666666666666, 3.44), (12.133333333333333, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (15.85, 8.318), (12.983333333333333, 5.231), (5.316666666666666, 1.619), (9.716666666666667, 3.942)]","[(13.25, 7.928), (0.2, 0.141), (5.716666666666667, 3.123), (8.4, 6.399), (5.433333333333334, 4.29)]","[(11.783333333333333, 5.766), (5.583333333333333, 2.929), (0.0, 0.0), (8.716666666666667, 4.517), (7.433333333333334, 3.71)]","[(4.433333333333334, 1.54), (11.166666666666666, 7.007), (9.7, 4.28), (0.0, 0.0), (3.433333333333333, 2.204)]","[(7.766666666666667, 3.624), (8.95, 5.202), (7.716666666666667, 3.939), (3.1166666666666667, 2.095), (0.3333333333333333, 0.222)]"
3,"[(0.5, 0.191), (6.166666666666667, 2.01), (13.366666666666667, 4.063), (24.816666666666666, 7.529), (9.333333333333334, 3.081)]","[(6.05, 2.031), (0.26666666666666666, 0.079), (8.55, 2.431), (18.9, 5.355), (4.95, 1.826)]","[(12.083333333333334, 3.951), (8.2, 2.476), (0.23333333333333334, 0.072), (12.816666666666666, 3.209), (6.516666666666667, 2.28)]","[(24.633333333333333, 8.907), (18.8, 5.248), (13.716666666666667, 3.804), (0.0, 0.0), (17.633333333333333, 6.693)]","[(7.616666666666666, 3.068), (3.7333333333333334, 2.125), (6.616666666666666, 2.545), (18.0, 5.618), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (5.033333333333333, 1.519), (6.266666666666667, 2.034), (2.4166666666666665, 0.902), (4.716666666666667, 1.64)]","[(4.8, 1.619), (0.0, 0.0), (6.716666666666667, 1.947), (4.116666666666666, 1.58), (6.55, 2.454)]","[(5.966666666666667, 2.164), (6.516666666666667, 1.846), (0.1, 0.037), (4.383333333333334, 1.297), (4.083333333333333, 1.541)]","[(2.6, 1.043), (4.933333333333334, 1.373), (3.8333333333333335, 1.131), (0.4, 0.168), (3.5166666666666666, 1.461)]","[(3.816666666666667, 1.644), (7.333333333333333, 2.35), (4.366666666666666, 1.508), (4.133333333333334, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.816666666666666, 2.005), (4.15, 1.223), (6.183333333333334, 1.675), (8.633333333333333, 5.734)]","[(4.55, 1.384), (0.26666666666666666, 0.099), (5.95, 1.788), (8.116666666666667, 2.24), (11.366666666666667, 6.359)]","[(3.1166666666666667, 1.142), (7.183333333333334, 2.209), (0.0, 0.0), (4.583333333333333, 1.401), (8.916666666666666, 6.726)]","[(6.0, 1.715), (4.433333333333334, 1.131), (5.4, 1.405), (0.0, 0.0), (10.25, 6.454)]","[(5.433333333333334, 2.429), (6.683333333333334, 2.399), (5.333333333333333, 2.061), (3.966666666666667, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (5.45, 1.561), (4.283333333333333, 1.719), (11.1, 2.899), (8.766666666666667, 4.311)]","[(9.8, 3.042), (0.9, 0.255), (10.316666666666666, 3.414), (17.466666666666665, 4.35), (14.883333333333333, 5.82)]","[(6.733333333333333, 1.721), (12.383333333333333, 3.283), (0.3, 0.092), (10.966666666666667, 3.096), (9.116666666666667, 4.103)]","[(13.65, 3.182), (18.15, 4.702), (12.983333333333333, 3.006), (0.0, 0.0), (12.533333333333333, 4.725)]","[(9.55, 3.802), (15.066666666666666, 5.364), (9.083333333333334, 3.772), (13.8, 5.472), (0.0, 0.0)]"
7,"[(0.0, 0.0), (9.116666666666667, 2.737), (9.616666666666667, 4.597), (4.55, 1.583), (13.516666666666667, 5.212)]","[(7.45, 2.777), (0.0, 0.0), (5.583333333333333, 2.191), (6.516666666666667, 1.976), (6.716666666666667, 2.374)]","[(8.066666666666666, 3.745), (8.25, 2.696), (0.0, 0.0), (8.233333333333333, 2.966), (6.35, 2.653)]","[(6.466666666666667, 2.214), (7.016666666666667, 1.855), (9.966666666666667, 3.229), (0.0, 0.0), (13.383333333333333, 4.058)]","[(13.066666666666666, 4.778), (8.45, 2.701), (8.7, 3.037), (13.316666666666666, 3.999), (0.1, 0.032)]"
8,"[(0.0, 0.0), (3.9, 1.812), (4.216666666666667, 1.792), (3.2, 2.131), (4.266666666666667, 1.775)]","[(3.25, 1.245), (0.2, 0.198), (7.55, 3.038), (2.7666666666666666, 1.906), (7.616666666666666, 3.021)]","[(5.183333333333334, 1.823), (8.916666666666666, 3.607), (0.4166666666666667, 0.147), (8.133333333333333, 3.926), (5.133333333333334, 1.855)]","[(2.816666666666667, 1.604), (5.7, 3.104), (7.116666666666666, 3.397), (0.0, 0.0), (6.383333333333334, 2.197)]","[(5.8, 1.699), (9.616666666666667, 3.483), (4.933333333333334, 1.763), (8.833333333333334, 3.802), (0.0, 0.0)]"
9,"[(1.25, 0.312), (6.35, 3.067), (9.433333333333334, 5.598), (3.55, 1.841), (7.15, 3.074)]","[(5.083333333333333, 2.844), (0.0, 0.0), (5.6, 3.387), (3.8666666666666667, 2.164), (7.016666666666667, 2.993)]","[(11.25, 4.696), (9.583333333333334, 4.272), (0.0, 0.0), (11.216666666666667, 5.143), (8.083333333333334, 2.346)]","[(3.3, 1.38), (5.5, 3.226), (6.1, 3.743), (0.36666666666666664, 0.136), (4.566666666666666, 1.708)]","[(5.866666666666666, 2.98), (10.033333333333333, 4.426), (7.383333333333334, 2.831), (5.7, 3.002), (0.0, 0.0)]"
