,0,1,2,3,4
0,"[(0.0, 0.0), (12.583333333333334, 9.954), (13.266666666666667, 9.098), (11.7, 8.818), (18.183333333333334, 11.574)]","[(12.433333333333334, 9.954), (1.2666666666666666, 0.826), (14.25, 6.874), (8.933333333333334, 4.912), (15.25, 15.169)]","[(12.433333333333334, 9.745), (12.2, 11.268), (0.0, 0.0), (4.033333333333333, 2.474), (8.833333333333334, 5.569)]","[(10.4, 8.668), (9.716666666666667, 4.932), (7.1, 2.854), (0.0, 0.0), (10.983333333333333, 6.53)]","[(15.166666666666666, 11.328), (17.083333333333332, 11.649), (5.683333333333334, 3.955), (9.133333333333333, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (11.916666666666666, 8.159), (3.55, 1.517), (5.433333333333334, 2.346), (9.733333333333333, 3.056)]","[(7.2, 6.039), (0.0, 0.0), (9.05, 6.854), (10.933333333333334, 7.683), (11.566666666666666, 4.943)]","[(3.966666666666667, 1.58), (14.1, 11.005), (2.75, 0.872), (4.616666666666666, 1.765), (10.966666666666667, 3.425)]","[(5.25, 2.395), (15.283333333333333, 11.82), (4.016666666666667, 1.751), (0.0, 0.0), (9.216666666666667, 3.39)]","[(8.7, 3.121), (14.3, 8.267), (9.716666666666667, 3.44), (13.216666666666667, 5.315), (6.583333333333333, 2.085)]"
2,"[(0.0, 0.0), (12.35, 7.38), (9.033333333333333, 5.231), (3.75, 1.619), (6.983333333333333, 3.575)]","[(11.8, 7.803), (0.23333333333333334, 0.141), (6.066666666666666, 3.123), (7.95, 6.657), (4.866666666666666, 4.29)]","[(10.033333333333333, 5.292), (5.616666666666666, 2.929), (0.0, 0.0), (7.266666666666667, 4.517), (6.1, 3.71)]","[(4.166666666666667, 1.54), (9.016666666666667, 7.007), (6.75, 4.28), (0.0, 0.0), (2.9, 2.204)]","[(7.45, 3.696), (6.966666666666667, 5.202), (5.733333333333333, 3.115), (3.433333333333333, 2.167), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (4.85, 2.01), (9.883333333333333, 4.063), (17.35, 7.4), (6.65, 3.081)]","[(5.6, 2.031), (0.18333333333333332, 0.079), (6.383333333333334, 2.431), (13.733333333333333, 4.96), (3.183333333333333, 2.061)]","[(10.483333333333333, 3.951), (5.9, 2.178), (0.25, 0.072), (9.0, 3.209), (4.733333333333333, 2.165)]","[(18.833333333333332, 7.237), (13.216666666666667, 5.205), (7.85, 3.701), (0.0, 0.0), (12.066666666666666, 6.634)]","[(7.3, 3.068), (3.2666666666666666, 2.125), (5.366666666666666, 2.39), (12.166666666666666, 6.054), (0.0, 0.0)]"
4,"[(0.1, 0.04), (4.233333333333333, 1.519), (5.416666666666667, 2.033), (2.1166666666666667, 0.902), (4.35, 1.709)]","[(3.6, 1.564), (0.0, 0.0), (5.366666666666666, 1.947), (3.716666666666667, 1.58), (6.583333333333333, 2.549)]","[(5.4, 2.157), (4.983333333333333, 1.839), (0.08333333333333333, 0.037), (3.8, 1.29), (3.85, 1.526)]","[(2.1, 1.043), (3.533333333333333, 1.373), (3.283333333333333, 1.13), (0.38333333333333336, 0.168), (3.0166666666666666, 1.437)]","[(3.45, 1.574), (6.4, 2.491), (3.8, 1.507), (3.25, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (4.9, 2.005), (2.6, 1.115), (4.516666666666667, 1.675), (6.05, 5.69)]","[(3.566666666666667, 1.384), (0.2, 0.099), (4.616666666666666, 1.788), (4.833333333333333, 1.93), (8.7, 6.359)]","[(3.0166666666666666, 1.142), (5.466666666666667, 2.209), (0.0, 0.0), (3.283333333333333, 1.393), (6.75, 6.726)]","[(4.833333333333333, 1.715), (4.033333333333333, 1.131), (3.8333333333333335, 1.405), (0.0, 0.0), (7.116666666666666, 6.454)]","[(4.333333333333333, 2.371), (4.633333333333334, 2.399), (3.3333333333333335, 2.061), (2.5166666666666666, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (3.75, 1.561), (3.2, 1.719), (7.4, 3.285), (6.233333333333333, 4.125)]","[(6.233333333333333, 2.074), (0.6166666666666667, 0.255), (6.633333333333334, 2.771), (11.066666666666666, 3.969), (9.516666666666667, 5.177)]","[(4.316666666666666, 2.148), (8.75, 3.283), (0.3, 0.092), (9.033333333333333, 3.096), (7.5, 4.239)]","[(6.416666666666667, 2.911), (10.05, 4.473), (7.0, 3.221), (0.16666666666666666, 0.059), (8.983333333333333, 4.464)]","[(6.483333333333333, 3.802), (10.116666666666667, 5.364), (6.05, 3.361), (12.2, 5.071), (0.0, 0.0)]"
7,"[(0.0, 0.0), (6.516666666666667, 2.737), (8.4, 4.597), (4.383333333333334, 1.583), (11.583333333333334, 4.689)]","[(6.5, 3.141), (0.0, 0.0), (4.116666666666666, 2.191), (4.866666666666666, 1.976), (4.75, 2.441)]","[(6.35, 3.745), (6.4, 2.755), (0.0, 0.0), (6.5, 2.966), (5.966666666666667, 2.653)]","[(5.05, 2.002), (5.616666666666666, 1.855), (8.0, 3.229), (0.0, 0.0), (10.316666666666666, 3.643)]","[(10.166666666666666, 4.778), (6.416666666666667, 2.701), (6.95, 3.037), (10.35, 3.999), (0.11666666666666667, 0.032)]"
8,"[(0.0, 0.0), (3.783333333333333, 1.812), (3.716666666666667, 1.792), (2.5166666666666666, 2.131), (3.9166666666666665, 1.775)]","[(2.566666666666667, 1.245), (0.2, 0.198), (6.3, 3.038), (2.3, 1.906), (6.5, 3.021)]","[(3.466666666666667, 1.823), (6.733333333333333, 3.782), (0.45, 0.147), (4.533333333333333, 3.214), (3.9, 1.855)]","[(2.066666666666667, 1.604), (4.65, 1.83), (5.8, 3.397), (0.0, 0.0), (5.616666666666666, 2.194)]","[(3.816666666666667, 1.731), (6.966666666666667, 3.186), (3.8333333333333335, 1.69), (4.766666666666667, 2.618), (0.0, 0.0)]"
9,"[(1.05, 0.312), (5.783333333333333, 3.999), (9.05, 5.449), (3.1666666666666665, 1.783), (6.133333333333334, 3.074)]","[(4.466666666666667, 2.844), (0.0, 0.0), (5.883333333333334, 3.387), (3.5833333333333335, 2.164), (6.766666666666667, 2.842)]","[(9.766666666666667, 4.976), (7.916666666666667, 4.272), (0.0, 0.0), (9.433333333333334, 5.143), (6.566666666666666, 2.363)]","[(3.2666666666666666, 1.38), (5.366666666666666, 3.226), (5.933333333333334, 3.743), (0.26666666666666666, 0.136), (5.2, 1.431)]","[(5.6, 2.98), (9.5, 4.426), (5.8, 2.708), (5.716666666666667, 3.002), (0.0, 0.0)]"
10,"[(0.0, 0.0), (6.133333333333334, 3.626), (3.5, 1.538), (7.783333333333333, 4.677), (6.883333333333334, 2.833)]","[(8.016666666666667, 4.275), (0.35, 0.214), (9.166666666666666, 4.556), (7.983333333333333, 4.122), (11.15, 6.718)]","[(4.566666666666666, 2.191), (8.733333333333333, 4.154), (0.0, 0.0), (6.616666666666666, 4.409), (9.633333333333333, 4.099)]","[(9.15, 5.566), (7.95, 4.975), (7.0, 4.712), (0.6, 0.454), (12.866666666666667, 6.909)]","[(7.716666666666667, 3.432), (9.95, 6.127), (9.783333333333333, 4.192), (13.25, 6.893), (0.0, 0.0)]"
11,"[(0.06666666666666667, 0.021), (3.7, 1.118), (5.766666666666667, 1.816), (7.333333333333333, 2.135), (4.033333333333333, 1.323)]","[(2.4166666666666665, 0.902), (0.35, 0.069), (5.033333333333333, 1.637), (5.733333333333333, 2.138), (2.1666666666666665, 0.665)]","[(5.883333333333334, 2.033), (3.9833333333333334, 1.276), (0.0, 0.0), (2.4166666666666665, 1.163), (4.25, 1.649)]","[(6.95, 2.374), (6.033333333333333, 2.055), (2.0166666666666666, 0.778), (0.0, 0.0), (6.3, 2.428)]","[(3.3, 1.337), (1.65, 0.606), (4.983333333333333, 1.855), (5.683333333333334, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (4.916666666666667, 2.339), (2.55, 1.133), (8.016666666666667, 4.298), (2.85, 1.287)]","[(3.25, 2.352), (0.0, 0.0), (3.4, 1.493), (3.85, 1.217), (3.05, 1.255)]","[(3.05, 1.135), (5.1, 2.086), (0.2833333333333333, 0.073), (6.433333333333334, 2.372), (3.1166666666666667, 1.034)]","[(6.233333333333333, 3.121), (3.966666666666667, 1.491), (6.433333333333334, 2.421), (0.0, 0.0), (6.066666666666666, 2.183)]","[(3.2333333333333334, 1.376), (4.866666666666666, 1.973), (2.566666666666667, 1.018), (8.05, 2.565), (0.6166666666666667, 0.121)]"
13,"[(0.0, 0.0), (4.466666666666667, 2.121), (7.816666666666666, 3.24), (7.383333333333334, 3.469), (10.483333333333333, 5.235)]","[(3.55, 2.107), (0.35, 0.253), (7.666666666666667, 4.105), (4.1, 1.559), (8.683333333333334, 4.352)]","[(4.283333333333333, 2.13), (7.65, 3.622), (0.0, 0.0), (8.05, 3.305), (8.583333333333334, 3.592)]","[(7.033333333333333, 3.544), (3.6666666666666665, 1.556), (7.433333333333334, 3.722), (0.0, 0.0), (7.366666666666666, 3.519)]","[(10.016666666666667, 5.276), (7.65, 4.716), (5.966666666666667, 3.246), (6.9, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (5.483333333333333, 1.636), (4.933333333333334, 1.794), (5.366666666666666, 2.029), (7.783333333333333, 2.889)]","[(3.6666666666666665, 1.287), (0.0, 0.0), (6.783333333333333, 1.911), (2.9833333333333334, 1.038), (9.3, 3.337)]","[(7.516666666666667, 2.34), (7.733333333333333, 2.139), (0.0, 0.0), (9.25, 2.933), (3.0, 1.391)]","[(4.0, 1.841), (2.35, 0.98), (9.216666666666667, 2.892), (1.1666666666666667, 0.777), (8.766666666666667, 3.886)]","[(5.566666666666666, 1.437), (9.283333333333333, 2.873), (3.15, 1.354), (8.016666666666667, 3.813), (0.35, 0.115)]"
