,0,1,2,3,4
0,"[(0.0, 0.0), (10.233333333333333, 9.954), (12.65, 9.098), (10.733333333333333, 8.818), (14.933333333333334, 11.574)]","[(10.883333333333333, 9.954), (0.0, 0.0), (12.466666666666667, 6.874), (7.35, 4.912), (15.35, 11.257)]","[(12.233333333333333, 9.745), (10.05, 6.527), (0.0, 0.0), (4.2, 2.474), (8.533333333333333, 5.569)]","[(10.383333333333333, 8.656), (7.283333333333333, 4.912), (7.383333333333334, 2.896), (0.0, 0.0), (9.916666666666666, 6.53)]","[(14.916666666666666, 11.375), (15.233333333333333, 11.696), (6.116666666666666, 4.002), (9.633333333333333, 6.321), (0.0, 0.0)]"
1,"[(0.0, 0.0), (12.783333333333333, 8.159), (3.3666666666666667, 1.517), (5.066666666666666, 2.346), (7.6, 3.056)]","[(7.733333333333333, 6.039), (0.0, 0.0), (9.8, 6.854), (11.483333333333333, 7.683), (11.466666666666667, 4.943)]","[(3.966666666666667, 1.58), (15.05, 11.005), (2.6166666666666667, 0.872), (4.133333333333334, 1.751), (8.866666666666667, 3.44)]","[(5.433333333333334, 2.395), (16.416666666666668, 11.82), (4.266666666666667, 1.751), (0.0, 0.0), (9.25, 3.39)]","[(8.666666666666666, 3.121), (15.833333333333334, 8.267), (9.85, 3.44), (12.016666666666667, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (13.916666666666666, 7.774), (11.1, 5.625), (4.883333333333334, 1.619), (8.65, 4.149)]","[(14.95, 8.197), (0.21666666666666667, 0.141), (5.883333333333334, 3.123), (9.816666666666666, 6.318), (5.4, 4.29)]","[(11.766666666666667, 5.292), (5.1, 2.929), (0.0, 0.0), (8.866666666666667, 4.517), (7.9, 3.71)]","[(4.05, 1.54), (10.583333333333334, 7.007), (7.916666666666667, 4.28), (0.0, 0.0), (3.8, 2.204)]","[(7.833333333333333, 3.525), (7.216666666666667, 5.202), (6.033333333333333, 3.311), (3.4833333333333334, 2.095), (0.35, 0.222)]"
3,"[(0.5, 0.191), (6.166666666666667, 2.01), (12.9, 4.063), (23.1, 7.336), (8.883333333333333, 3.081)]","[(6.0, 2.031), (0.21666666666666667, 0.079), (7.4, 2.431), (17.166666666666668, 5.355), (4.55, 1.826)]","[(11.55, 3.951), (7.716666666666667, 3.008), (0.21666666666666667, 0.072), (11.45, 3.824), (6.15, 2.28)]","[(21.866666666666667, 8.907), (18.016666666666666, 7.964), (11.416666666666666, 3.818), (0.0, 0.0), (14.916666666666666, 6.693)]","[(7.6, 3.068), (3.716666666666667, 2.125), (6.666666666666667, 2.545), (15.35, 6.311), (0.0, 0.0)]"
4,"[(0.1, 0.04), (4.8, 1.519), (6.383333333333334, 2.033), (2.5166666666666666, 0.902), (4.45, 1.717)]","[(3.5166666666666666, 1.564), (0.0, 0.0), (7.383333333333334, 1.948), (3.45, 1.58), (6.066666666666666, 2.601)]","[(6.55, 2.164), (6.833333333333333, 1.846), (0.1, 0.037), (4.55, 1.297), (4.433333333333334, 1.541)]","[(2.3333333333333335, 1.043), (4.366666666666666, 1.281), (3.85, 1.13), (0.4, 0.168), (4.05, 1.459)]","[(4.0, 1.644), (7.133333333333334, 2.35), (4.016666666666667, 1.507), (4.166666666666667, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.95, 2.005), (3.8666666666666667, 1.223), (5.9, 1.675), (7.6, 5.734)]","[(4.583333333333333, 1.384), (0.26666666666666666, 0.099), (5.766666666666667, 1.788), (4.883333333333334, 2.19), (10.983333333333333, 7.565)]","[(3.3, 1.142), (7.316666666666666, 2.209), (0.0, 0.0), (4.033333333333333, 1.393), (7.85, 6.726)]","[(6.433333333333334, 1.715), (5.35, 1.131), (5.366666666666666, 1.405), (0.0, 0.0), (9.233333333333333, 6.454)]","[(4.8, 2.371), (6.816666666666666, 2.399), (3.816666666666667, 2.061), (4.2, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.866666666666666, 1.561), (3.9, 1.719), (9.166666666666666, 2.899), (8.566666666666666, 4.311)]","[(8.583333333333334, 2.311), (0.9, 0.255), (9.016666666666667, 2.925), (14.133333333333333, 4.123), (13.366666666666667, 5.535)]","[(5.566666666666666, 2.148), (11.116666666666667, 3.283), (0.3, 0.092), (11.133333333333333, 4.418), (9.816666666666666, 4.103)]","[(9.583333333333334, 2.892), (14.4, 4.454), (11.0, 3.373), (0.13333333333333333, 0.059), (9.966666666666667, 4.725)]","[(10.7, 3.802), (15.216666666666667, 6.528), (7.016666666666667, 3.361), (14.266666666666667, 5.415), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.95, 2.901), (8.583333333333334, 4.597), (4.65, 1.583), (16.35, 4.634)]","[(7.5, 2.777), (0.0, 0.0), (5.1, 2.191), (6.083333333333333, 1.976), (6.666666666666667, 2.388)]","[(7.616666666666666, 3.745), (8.7, 2.696), (0.0, 0.0), (8.0, 2.966), (7.233333333333333, 2.653)]","[(6.0, 2.002), (5.566666666666666, 1.855), (9.933333333333334, 3.229), (0.0, 0.0), (12.116666666666667, 4.621)]","[(11.716666666666667, 4.778), (8.833333333333334, 3.026), (8.3, 3.037), (12.233333333333333, 3.999), (0.08333333333333333, 0.032)]"
8,"[(0.0, 0.0), (4.1, 1.812), (4.733333333333333, 1.792), (3.35, 2.131), (4.483333333333333, 1.775)]","[(2.9, 1.245), (0.2, 0.198), (7.783333333333333, 3.038), (2.816666666666667, 1.906), (7.466666666666667, 3.021)]","[(4.6, 1.823), (8.8, 3.607), (0.43333333333333335, 0.147), (8.083333333333334, 3.926), (4.95, 1.855)]","[(2.683333333333333, 1.604), (5.166666666666667, 1.83), (7.65, 3.397), (0.0, 0.0), (7.25, 2.194)]","[(4.333333333333333, 1.804), (8.533333333333333, 3.588), (4.65, 1.763), (7.466666666666667, 2.691), (0.0, 0.0)]"
9,"[(1.3, 0.312), (6.85, 3.4), (9.216666666666667, 5.598), (3.433333333333333, 1.841), (6.383333333333334, 3.074)]","[(4.633333333333334, 2.844), (0.0, 0.0), (5.45, 3.387), (3.6166666666666667, 2.164), (6.933333333333334, 2.842)]","[(11.166666666666666, 5.823), (8.333333333333334, 4.272), (0.0, 0.0), (10.116666666666667, 5.143), (7.733333333333333, 2.346)]","[(3.35, 1.38), (5.2, 3.226), (6.2, 3.743), (0.36666666666666664, 0.136), (5.85, 1.431)]","[(5.916666666666667, 2.673), (8.833333333333334, 4.028), (6.816666666666666, 2.831), (5.633333333333334, 3.002), (0.0, 0.0)]"
