,0,1,2,3,4
0,"[(0.0, 0.0), (10.433333333333334, 9.954), (12.5, 9.098), (10.916666666666666, 8.818), (14.866666666666667, 11.585)]","[(10.75, 9.954), (0.0, 0.0), (12.066666666666666, 6.874), (7.316666666666666, 4.912), (15.7, 11.257)]","[(11.733333333333333, 9.745), (9.916666666666666, 6.527), (0.0, 0.0), (3.85, 2.474), (8.016666666666667, 5.58)]","[(10.0, 8.656), (7.216666666666667, 4.932), (6.8, 2.896), (0.15, 0.123), (9.766666666666667, 6.541)]","[(14.85, 11.328), (15.216666666666667, 10.327), (5.983333333333333, 3.955), (9.166666666666666, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (18.066666666666666, 10.252), (3.433333333333333, 1.517), (5.983333333333333, 2.346), (7.366666666666666, 3.056)]","[(8.833333333333334, 6.039), (0.0, 0.0), (10.816666666666666, 6.854), (13.35, 7.683), (12.516666666666667, 4.943)]","[(4.1, 1.58), (20.25, 11.005), (2.6166666666666667, 0.872), (5.35, 1.765), (8.8, 3.44)]","[(5.366666666666666, 2.395), (21.35, 11.82), (3.9, 1.751), (0.0, 0.0), (9.65, 3.39)]","[(8.95, 3.121), (18.933333333333334, 6.784), (10.35, 3.425), (12.0, 5.456), (7.816666666666666, 2.085)]"
2,"[(0.0, 0.0), (12.7, 8.439), (10.583333333333334, 5.231), (6.233333333333333, 1.619), (8.25, 3.575)]","[(13.15, 7.928), (0.65, 0.141), (7.0, 3.123), (8.383333333333333, 6.399), (5.6, 4.29)]","[(14.25, 5.292), (5.566666666666666, 2.929), (0.0, 0.0), (10.766666666666667, 4.517), (8.45, 3.71)]","[(4.1, 1.54), (8.5, 7.007), (7.95, 4.28), (0.0, 0.0), (3.183333333333333, 2.204)]","[(7.55, 3.624), (6.283333333333333, 5.202), (6.4, 3.311), (3.1666666666666665, 2.095), (0.3, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.1, 2.01), (12.183333333333334, 4.301), (21.016666666666666, 7.336), (7.85, 3.081)]","[(6.05, 2.031), (0.21666666666666667, 0.079), (9.083333333333334, 2.142), (17.616666666666667, 5.148), (4.75, 1.826)]","[(12.35, 4.115), (7.866666666666666, 2.785), (0.25, 0.072), (11.05, 3.891), (6.75, 2.444)]","[(22.8, 8.908), (18.383333333333333, 7.578), (12.233333333333333, 3.538), (0.0, 0.0), (15.033333333333333, 6.694)]","[(8.05, 3.068), (3.6, 1.738), (7.283333333333333, 2.39), (14.55, 6.311), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (4.2, 1.503), (5.683333333333334, 2.033), (1.9833333333333334, 0.902), (4.416666666666667, 1.717)]","[(3.5833333333333335, 1.748), (0.0, 0.0), (5.433333333333334, 1.949), (3.6166666666666667, 1.58), (6.8, 2.557)]","[(6.616666666666666, 2.16), (6.133333333333334, 1.846), (0.08333333333333333, 0.037), (4.566666666666666, 1.304), (4.316666666666666, 1.541)]","[(2.2333333333333334, 1.039), (3.6333333333333333, 1.373), (3.683333333333333, 1.13), (0.4, 0.168), (3.0166666666666666, 1.461)]","[(3.6333333333333333, 1.57), (7.05, 2.491), (3.65, 1.508), (3.3666666666666667, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (6.15, 2.143), (3.05, 1.115), (6.3, 1.675), (8.8, 5.69)]","[(3.4, 1.384), (0.1, 0.099), (4.816666666666666, 1.788), (5.266666666666667, 1.846), (11.333333333333334, 6.359)]","[(3.316666666666667, 1.142), (7.733333333333333, 2.209), (0.0, 0.0), (4.283333333333333, 1.393), (9.666666666666666, 6.726)]","[(5.966666666666667, 1.715), (4.733333333333333, 1.131), (4.8, 1.405), (0.15, 0.089), (10.383333333333333, 6.454)]","[(5.2, 2.459), (7.35, 2.399), (5.55, 2.061), (4.333333333333333, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.7, 1.561), (4.233333333333333, 1.719), (8.233333333333333, 2.899), (8.266666666666667, 4.311)]","[(7.933333333333334, 2.399), (0.8166666666666667, 0.255), (8.483333333333333, 2.771), (14.15, 3.969), (13.85, 5.381)]","[(4.866666666666666, 1.721), (10.05, 3.283), (0.3, 0.092), (10.1, 3.155), (9.1, 4.585)]","[(8.883333333333333, 2.911), (14.583333333333334, 4.473), (10.333333333333334, 3.156), (0.2, 0.059), (9.5, 4.725)]","[(9.8, 3.802), (15.716666666666667, 5.364), (8.9, 3.361), (14.25, 5.472), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.183333333333334, 2.737), (8.433333333333334, 4.597), (4.166666666666667, 1.583), (13.2, 4.689)]","[(7.133333333333334, 2.777), (0.0, 0.0), (6.416666666666667, 2.191), (6.25, 1.976), (6.583333333333333, 2.388)]","[(15.85, 3.745), (13.65, 4.188), (0.0, 0.0), (16.466666666666665, 2.966), (6.166666666666667, 2.653)]","[(6.3, 2.214), (6.633333333333334, 1.855), (10.216666666666667, 3.229), (0.0, 0.0), (11.95, 3.643)]","[(13.966666666666667, 5.547), (9.983333333333333, 2.701), (8.683333333333334, 3.127), (13.1, 4.746), (0.0, 0.0)]"
8,"[(0.0, 0.0), (3.75, 1.812), (5.333333333333333, 1.792), (2.9833333333333334, 2.131), (4.516666666666667, 1.775)]","[(3.6166666666666667, 1.245), (0.2, 0.198), (8.533333333333333, 3.038), (3.283333333333333, 1.906), (8.016666666666667, 3.021)]","[(4.35, 1.823), (8.016666666666667, 3.607), (0.4666666666666667, 0.147), (7.216666666666667, 3.926), (4.3, 1.855)]","[(3.9, 1.604), (5.066666666666666, 1.83), (8.783333333333333, 3.397), (0.0, 0.0), (7.516666666666667, 2.194)]","[(4.666666666666667, 1.804), (8.316666666666666, 3.588), (5.116666666666666, 1.965), (7.533333333333333, 3.907), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.533333333333333, 3.067), (9.633333333333333, 5.449), (3.65, 1.841), (6.083333333333333, 3.074)]","[(4.566666666666666, 2.844), (0.0, 0.0), (6.733333333333333, 3.387), (3.533333333333333, 2.164), (6.966666666666667, 2.842)]","[(10.733333333333333, 4.976), (9.15, 4.272), (0.0, 0.0), (10.383333333333333, 5.143), (7.883333333333334, 2.346)]","[(3.2, 1.38), (5.633333333333334, 3.226), (6.9, 3.743), (0.36666666666666664, 0.136), (5.6, 1.431)]","[(6.483333333333333, 2.98), (10.616666666666667, 4.028), (6.75, 2.851), (6.45, 3.002), (0.0, 0.0)]"
