,0,1,2,3,4
0,"[(0.0, 0.0), (10.35, 9.954), (12.666666666666666, 9.098), (10.883333333333333, 8.818), (15.283333333333333, 11.574)]","[(10.616666666666667, 9.954), (0.0, 0.0), (12.2, 6.874), (7.233333333333333, 4.912), (15.916666666666666, 11.895)]","[(12.05, 9.745), (10.3, 6.527), (0.0, 0.0), (4.233333333333333, 2.474), (8.716666666666667, 5.569)]","[(10.033333333333333, 8.656), (7.216666666666667, 4.932), (6.983333333333333, 2.854), (0.15, 0.123), (10.35, 6.53)]","[(14.95, 11.328), (15.666666666666666, 11.649), (6.333333333333333, 3.955), (9.85, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (14.633333333333333, 10.252), (3.6666666666666665, 1.517), (4.366666666666666, 2.332), (7.4, 3.056)]","[(8.65, 5.239), (0.0, 0.0), (11.416666666666666, 6.604), (13.966666666666667, 7.433), (11.8, 4.943)]","[(4.133333333333334, 1.58), (16.85, 11.005), (2.6166666666666667, 0.872), (3.5, 1.751), (8.816666666666666, 3.44)]","[(5.85, 2.395), (18.616666666666667, 11.82), (4.35, 1.751), (0.0, 0.0), (9.65, 3.39)]","[(9.116666666666667, 3.121), (17.183333333333334, 6.731), (10.2, 3.44), (12.283333333333333, 5.456), (7.9, 2.085)]"
2,"[(0.0, 0.0), (17.283333333333335, 8.709), (15.1, 5.622), (6.866666666666666, 2.103), (10.683333333333334, 3.966)]","[(17.966666666666665, 7.927), (0.5333333333333333, 0.141), (6.683333333333334, 3.123), (8.616666666666667, 6.399), (5.6, 4.29)]","[(14.116666666666667, 5.487), (6.516666666666667, 2.929), (0.0, 0.0), (8.833333333333334, 4.517), (7.55, 3.71)]","[(8.983333333333333, 1.54), (11.7, 7.007), (9.883333333333333, 4.28), (0.0, 0.0), (3.6166666666666667, 2.204)]","[(11.333333333333334, 3.72), (7.933333333333334, 5.202), (7.833333333333333, 3.311), (3.25, 2.095), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.083333333333333, 2.01), (12.4, 4.063), (23.183333333333334, 7.009), (8.15, 3.081)]","[(6.033333333333333, 2.031), (0.2, 0.079), (11.683333333333334, 2.142), (17.0, 4.96), (4.983333333333333, 1.826)]","[(12.633333333333333, 3.951), (8.166666666666666, 2.621), (0.25, 0.072), (11.283333333333333, 3.885), (6.883333333333334, 2.06)]","[(23.566666666666666, 9.666), (19.283333333333335, 7.578), (10.8, 3.804), (0.0, 0.0), (16.266666666666666, 6.694)]","[(8.066666666666666, 3.068), (3.6166666666666667, 1.738), (7.45, 2.39), (18.55, 6.152), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (4.3, 1.508), (5.683333333333334, 2.034), (2.0, 0.902), (4.466666666666667, 1.717)]","[(4.433333333333334, 1.619), (0.0, 0.0), (6.983333333333333, 1.949), (4.416666666666667, 1.58), (6.933333333333334, 2.455)]","[(6.483333333333333, 2.16), (6.316666666666666, 1.846), (0.08333333333333333, 0.037), (4.833333333333333, 1.304), (4.683333333333334, 1.541)]","[(2.1333333333333333, 1.039), (3.8833333333333333, 1.373), (3.716666666666667, 1.13), (0.4, 0.168), (3.0833333333333335, 1.461)]","[(4.616666666666666, 1.57), (8.116666666666667, 2.491), (4.616666666666666, 1.508), (3.35, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (6.0, 2.143), (3.1166666666666667, 1.35), (5.933333333333334, 1.675), (8.116666666666667, 5.69)]","[(4.416666666666667, 1.384), (0.1, 0.099), (5.566666666666666, 1.788), (7.75, 1.836), (12.0, 6.359)]","[(3.55, 1.142), (6.383333333333334, 2.209), (0.0, 0.0), (4.066666666666666, 1.401), (9.133333333333333, 6.726)]","[(6.516666666666667, 1.715), (5.1, 1.131), (5.416666666666667, 1.405), (0.15, 0.089), (11.25, 6.454)]","[(4.833333333333333, 2.371), (5.916666666666667, 2.399), (3.65, 2.061), (3.6333333333333333, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.733333333333333, 1.561), (5.35, 2.003), (10.7, 2.899), (10.0, 4.311)]","[(9.75, 2.157), (0.7333333333333333, 0.255), (11.016666666666667, 2.771), (16.616666666666667, 3.969), (16.05, 5.381)]","[(6.983333333333333, 1.721), (12.3, 3.283), (0.3, 0.092), (12.9, 3.096), (11.366666666666667, 4.103)]","[(15.2, 2.911), (20.233333333333334, 4.473), (11.2, 3.053), (0.2, 0.059), (11.583333333333334, 4.685)]","[(16.35, 3.802), (21.75, 6.822), (10.0, 3.361), (15.383333333333333, 5.472), (0.0, 0.0)]"
7,"[(0.0, 0.0), (9.816666666666666, 2.901), (11.916666666666666, 4.597), (5.15, 1.583), (14.883333333333333, 4.479)]","[(8.016666666666667, 2.777), (0.0, 0.0), (7.15, 2.191), (7.05, 1.976), (6.766666666666667, 2.388)]","[(7.683333333333334, 3.745), (8.45, 2.696), (0.0, 0.0), (9.216666666666667, 2.966), (6.766666666666667, 2.653)]","[(7.75, 2.214), (7.566666666666666, 1.855), (12.2, 3.229), (0.0, 0.0), (13.916666666666666, 4.737)]","[(12.8, 4.868), (8.583333333333334, 2.701), (7.966666666666667, 3.275), (13.383333333333333, 4.089), (0.0, 0.0)]"
8,"[(0.0, 0.0), (5.083333333333333, 1.812), (4.25, 1.792), (4.2, 2.131), (3.8333333333333335, 1.775)]","[(2.8333333333333335, 1.245), (0.2, 0.198), (7.283333333333333, 3.038), (2.9166666666666665, 1.906), (6.783333333333333, 3.021)]","[(6.066666666666666, 1.823), (10.566666666666666, 3.607), (0.45, 0.147), (8.716666666666667, 3.571), (4.683333333333334, 1.855)]","[(2.433333333333333, 1.604), (6.166666666666667, 1.83), (7.0, 3.397), (0.0, 0.0), (6.383333333333334, 3.38)]","[(5.333333333333333, 1.804), (10.666666666666666, 3.588), (4.95, 1.763), (8.533333333333333, 3.767), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.616666666666666, 3.999), (10.216666666666667, 5.449), (4.083333333333333, 1.841), (6.65, 3.074)]","[(5.066666666666666, 2.844), (0.0, 0.0), (7.533333333333333, 3.387), (4.283333333333333, 2.164), (7.266666666666667, 2.842)]","[(12.233333333333333, 4.866), (10.383333333333333, 4.272), (0.0, 0.0), (12.15, 5.143), (7.266666666666667, 2.45)]","[(3.0166666666666666, 1.38), (5.8, 2.687), (6.866666666666666, 3.743), (0.36666666666666664, 0.136), (5.083333333333333, 1.723)]","[(5.916666666666667, 2.98), (10.433333333333334, 4.028), (7.466666666666667, 2.851), (6.016666666666667, 3.002), (0.0, 0.0)]"
10,"[(0.0, 0.0), (8.366666666666667, 3.626), (3.433333333333333, 1.53), (9.95, 5.456), (9.216666666666667, 2.833)]","[(10.783333333333333, 4.275), (0.21666666666666667, 0.214), (10.55, 4.556), (9.133333333333333, 4.122), (13.3, 6.718)]","[(6.55, 2.191), (13.533333333333333, 4.154), (0.0, 0.0), (7.9, 4.388), (13.283333333333333, 4.099)]","[(13.916666666666666, 5.842), (10.733333333333333, 4.111), (8.483333333333333, 4.533), (0.9833333333333333, 0.454), (17.6, 6.909)]","[(9.4, 3.432), (11.366666666666667, 6.127), (10.9, 4.192), (16.6, 7.672), (0.0, 0.0)]"
11,"[(0.0, 0.0), (3.6666666666666665, 1.285), (4.45, 1.744), (5.983333333333333, 2.285), (4.333333333333333, 1.323)]","[(3.066666666666667, 1.016), (0.26666666666666666, 0.069), (4.7, 1.597), (6.866666666666666, 1.942), (2.05, 0.665)]","[(5.166666666666667, 1.764), (3.7333333333333334, 1.276), (0.0, 0.0), (3.033333333333333, 1.163), (4.45, 1.649)]","[(6.883333333333334, 2.521), (6.05, 2.055), (2.2, 0.778), (0.0, 0.0), (6.733333333333333, 2.428)]","[(3.6, 1.348), (1.4833333333333334, 0.617), (4.583333333333333, 1.815), (6.066666666666666, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (5.75, 2.339), (2.1666666666666665, 1.067), (8.733333333333333, 4.298), (3.45, 1.287)]","[(4.083333333333333, 2.352), (0.0, 0.0), (3.65, 1.493), (4.133333333333334, 1.217), (3.1166666666666667, 1.255)]","[(2.75, 1.201), (5.466666666666667, 2.086), (0.36666666666666664, 0.073), (6.85, 2.372), (3.1666666666666665, 1.034)]","[(7.1, 3.121), (4.566666666666666, 1.491), (7.0, 2.421), (0.0, 0.0), (6.533333333333333, 2.183)]","[(3.183333333333333, 1.322), (5.3, 1.973), (2.7333333333333334, 1.018), (8.666666666666666, 2.565), (0.5666666666666667, 0.121)]"
13,"[(0.0, 0.0), (4.783333333333333, 2.121), (11.05, 3.24), (7.85, 3.469), (15.1, 5.235)]","[(4.1, 2.18), (0.48333333333333334, 0.253), (12.366666666666667, 4.105), (3.9833333333333334, 1.559), (12.333333333333334, 4.352)]","[(4.616666666666666, 2.13), (8.2, 3.622), (0.0, 0.0), (9.033333333333333, 3.541), (12.15, 3.592)]","[(7.366666666666666, 3.52), (3.716666666666667, 1.556), (12.0, 3.722), (0.0, 0.0), (11.05, 3.519)]","[(11.783333333333333, 5.16), (9.766666666666667, 4.18), (10.483333333333333, 3.246), (8.333333333333334, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (4.75, 1.441), (6.383333333333334, 1.794), (9.166666666666666, 2.175), (9.666666666666666, 2.983)]","[(3.9, 1.299), (0.0, 0.0), (10.283333333333333, 1.992), (5.133333333333334, 1.062), (12.233333333333333, 3.614)]","[(6.883333333333334, 2.31), (11.0, 2.61), (0.0, 0.0), (14.1, 3.381), (3.4, 1.395)]","[(5.05, 1.841), (4.833333333333333, 0.98), (11.583333333333334, 3.623), (1.5166666666666666, 0.777), (12.233333333333333, 4.011)]","[(4.0, 1.426), (10.183333333333334, 2.856), (3.7666666666666666, 1.354), (12.65, 3.633), (0.36666666666666664, 0.115)]"
15,"[(0.0, 0.0), (4.55, 2.123), (9.116666666666667, 2.984), (7.95, 2.293), (10.2, 3.487)]","[(4.3, 1.644), (0.0, 0.0), (9.133333333333333, 2.385), (8.466666666666667, 1.702), (10.716666666666667, 2.896)]","[(5.866666666666666, 2.642), (8.416666666666666, 3.234), (0.0, 0.0), (2.3666666666666667, 1.029), (5.116666666666666, 2.365)]","[(7.583333333333333, 2.757), (7.95, 3.633), (2.85, 1.04), (0.0, 0.0), (2.65, 1.366)]","[(10.883333333333333, 4.556), (10.85, 4.527), (6.066666666666666, 2.839), (4.95, 2.148), (0.0, 0.0)]"
