,0,1,2,3,4
0,"[(0.0, 0.0), (10.433333333333334, 9.954), (12.5, 9.098), (10.933333333333334, 8.818), (14.95, 11.574)]","[(11.033333333333333, 9.954), (0.0, 0.0), (12.066666666666666, 6.874), (7.35, 4.912), (15.583333333333334, 11.257)]","[(11.766666666666667, 9.745), (10.0, 6.527), (0.0, 0.0), (3.933333333333333, 2.474), (8.233333333333333, 5.569)]","[(9.966666666666667, 8.656), (7.25, 4.932), (6.85, 2.896), (0.15, 0.123), (10.0, 6.53)]","[(15.333333333333334, 11.328), (16.1, 11.649), (6.666666666666667, 3.955), (10.033333333333333, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (12.266666666666667, 10.252), (3.6333333333333333, 1.517), (6.183333333333334, 2.346), (7.35, 3.056)]","[(6.916666666666667, 6.039), (0.0, 0.0), (8.816666666666666, 6.854), (11.416666666666666, 7.683), (11.233333333333333, 4.943)]","[(4.016666666666667, 1.58), (14.25, 11.005), (2.6166666666666667, 0.872), (5.35, 1.765), (8.833333333333334, 3.44)]","[(5.566666666666666, 2.395), (15.783333333333333, 11.82), (4.35, 1.751), (0.0, 0.0), (9.6, 3.39)]","[(9.05, 3.121), (15.216666666666667, 7.542), (10.35, 3.425), (11.883333333333333, 5.456), (7.816666666666666, 2.085)]"
2,"[(0.0, 0.0), (12.533333333333333, 7.38), (9.6, 5.231), (4.35, 1.619), (7.566666666666666, 3.575)]","[(13.55, 7.919), (0.65, 0.141), (5.116666666666666, 3.123), (8.6, 6.39), (4.85, 4.29)]","[(11.533333333333333, 5.292), (5.283333333333333, 2.929), (0.0, 0.0), (8.516666666666667, 4.517), (6.766666666666667, 3.71)]","[(4.916666666666667, 1.54), (9.65, 7.265), (6.916666666666667, 4.28), (0.0, 0.0), (3.3833333333333333, 2.204)]","[(8.533333333333333, 4.431), (7.083333333333333, 5.399), (5.333333333333333, 3.311), (3.1333333333333333, 2.167), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.083333333333333, 2.01), (11.6, 4.063), (21.383333333333333, 8.86), (7.7, 3.081)]","[(6.05, 2.031), (0.21666666666666667, 0.079), (7.8, 2.495), (16.866666666666667, 5.288), (4.616666666666666, 1.826)]","[(11.733333333333333, 3.951), (7.283333333333333, 2.621), (0.0, 0.0), (9.266666666666667, 3.334), (5.95, 2.06)]","[(21.316666666666666, 8.908), (16.85, 7.578), (10.2, 3.76), (0.0, 0.0), (13.933333333333334, 6.694)]","[(7.583333333333333, 3.068), (3.1333333333333333, 1.738), (5.55, 2.545), (14.55, 6.066), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (4.066666666666666, 1.503), (5.433333333333334, 2.034), (1.9833333333333334, 0.902), (4.383333333333334, 1.717)]","[(4.216666666666667, 1.619), (0.0, 0.0), (5.866666666666666, 1.948), (4.133333333333334, 1.58), (7.2, 2.557)]","[(6.366666666666666, 2.16), (5.816666666666666, 1.846), (0.08333333333333333, 0.037), (5.333333333333333, 1.304), (5.166666666666667, 1.541)]","[(1.8666666666666667, 1.039), (3.4166666666666665, 1.373), (3.283333333333333, 1.131), (0.38333333333333336, 0.168), (3.033333333333333, 1.461)]","[(3.25, 1.57), (6.733333333333333, 2.491), (3.9166666666666665, 1.509), (3.3, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.983333333333333, 2.143), (3.033333333333333, 1.35), (4.833333333333333, 1.675), (6.933333333333334, 5.69)]","[(3.9, 1.384), (0.1, 0.099), (5.083333333333333, 1.788), (4.666666666666667, 1.846), (9.133333333333333, 6.295)]","[(3.6, 1.142), (5.516666666666667, 2.209), (0.0, 0.0), (2.7666666666666666, 1.401), (7.016666666666667, 6.726)]","[(4.2, 1.715), (3.75, 1.131), (3.1166666666666667, 1.405), (0.15, 0.089), (7.116666666666666, 6.454)]","[(4.233333333333333, 2.371), (3.5833333333333335, 2.399), (3.15, 2.061), (2.2666666666666666, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.8, 1.561), (3.8666666666666667, 1.719), (7.366666666666666, 2.899), (7.666666666666667, 4.311)]","[(7.4, 2.157), (0.36666666666666664, 0.255), (8.25, 2.771), (12.083333333333334, 3.969), (12.016666666666667, 5.381)]","[(5.933333333333334, 1.721), (10.716666666666667, 3.283), (0.3, 0.092), (9.116666666666667, 3.155), (8.566666666666666, 4.246)]","[(7.25, 2.931), (12.0, 4.493), (7.683333333333334, 3.156), (0.2, 0.059), (8.416666666666666, 4.144)]","[(6.716666666666667, 3.802), (11.733333333333333, 5.364), (7.25, 3.361), (14.816666666666666, 5.218), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.8, 2.737), (8.466666666666667, 4.597), (4.783333333333333, 1.583), (11.183333333333334, 4.534)]","[(6.816666666666666, 3.701), (0.0, 0.0), (4.116666666666666, 2.191), (6.45, 1.976), (5.966666666666667, 2.388)]","[(7.083333333333333, 3.745), (8.566666666666666, 2.755), (0.0, 0.0), (7.85, 2.966), (6.1, 2.653)]","[(6.316666666666666, 2.002), (6.816666666666666, 1.855), (9.116666666666667, 3.229), (0.0, 0.0), (11.45, 3.643)]","[(10.266666666666667, 4.868), (7.433333333333334, 2.701), (7.45, 3.127), (11.133333333333333, 4.089), (0.0, 0.0)]"
8,"[(0.0, 0.0), (4.016666666666667, 1.812), (3.55, 1.792), (3.0166666666666666, 2.131), (3.716666666666667, 1.775)]","[(1.5666666666666667, 1.245), (0.2, 0.198), (5.283333333333333, 3.038), (1.8833333333333333, 1.906), (5.4, 3.021)]","[(4.416666666666667, 1.823), (8.35, 3.607), (0.4, 0.147), (6.733333333333333, 3.214), (4.0, 1.855)]","[(1.75, 1.604), (3.8, 1.83), (5.516666666666667, 3.397), (0.0, 0.0), (5.6, 3.38)]","[(5.016666666666667, 1.804), (9.016666666666667, 3.588), (4.25, 1.763), (6.9, 2.691), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.516666666666667, 3.999), (9.9, 5.449), (3.533333333333333, 1.841), (6.383333333333334, 3.074)]","[(4.883333333333334, 2.844), (0.0, 0.0), (6.533333333333333, 3.387), (3.6666666666666665, 2.164), (6.483333333333333, 2.842)]","[(10.8, 4.976), (8.966666666666667, 4.272), (0.0, 0.0), (10.2, 5.143), (5.633333333333334, 2.422)]","[(3.2333333333333334, 1.38), (6.016666666666667, 2.687), (6.733333333333333, 3.743), (0.36666666666666664, 0.136), (5.133333333333334, 1.431)]","[(5.616666666666666, 2.98), (10.416666666666666, 4.836), (6.2, 2.906), (5.566666666666666, 3.002), (0.0, 0.0)]"
10,"[(0.0, 0.0), (6.8, 3.626), (3.3833333333333333, 1.548), (9.183333333333334, 5.456), (6.95, 2.888)]","[(9.383333333333333, 4.275), (0.21666666666666667, 0.214), (10.283333333333333, 4.556), (8.716666666666667, 4.122), (11.533333333333333, 6.718)]","[(5.083333333333333, 2.191), (9.8, 4.892), (0.0, 0.0), (7.366666666666666, 4.232), (10.166666666666666, 4.154)]","[(10.416666666666666, 5.566), (8.966666666666667, 4.975), (7.05, 4.712), (0.5666666666666667, 0.454), (13.733333333333333, 6.909)]","[(7.4, 3.432), (10.05, 6.127), (9.216666666666667, 4.192), (14.8, 7.672), (0.0, 0.0)]"
11,"[(0.0, 0.0), (3.45, 1.118), (4.966666666666667, 1.744), (6.416666666666667, 2.285), (4.1, 1.323)]","[(2.5, 0.911), (0.25, 0.069), (3.966666666666667, 1.597), (5.25, 2.138), (2.0833333333333335, 0.665)]","[(5.15, 1.764), (4.216666666666667, 1.276), (0.0, 0.0), (2.683333333333333, 1.163), (4.416666666666667, 1.649)]","[(6.666666666666667, 2.521), (6.016666666666667, 2.055), (1.8333333333333333, 0.778), (0.0, 0.0), (4.683333333333334, 2.428)]","[(3.5166666666666666, 1.348), (1.4666666666666666, 0.617), (4.016666666666667, 1.815), (5.3, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (4.983333333333333, 2.339), (2.183333333333333, 1.067), (8.2, 2.931), (3.1666666666666665, 1.287)]","[(3.4833333333333334, 2.352), (0.0, 0.0), (3.45, 1.493), (4.133333333333334, 1.217), (3.15, 1.255)]","[(2.7666666666666666, 1.201), (5.083333333333333, 2.086), (0.36666666666666664, 0.073), (6.65, 2.372), (3.0833333333333335, 1.034)]","[(6.5, 3.121), (3.35, 1.491), (6.033333333333333, 2.421), (0.0, 0.0), (5.616666666666666, 2.183)]","[(3.1166666666666667, 1.322), (4.866666666666666, 1.973), (2.6666666666666665, 1.018), (8.083333333333334, 2.565), (0.5666666666666667, 0.121)]"
13,"[(0.0, 0.0), (4.766666666666667, 2.121), (7.933333333333334, 3.24), (7.166666666666667, 3.469), (12.683333333333334, 5.456)]","[(4.116666666666666, 2.18), (0.48333333333333334, 0.253), (8.033333333333333, 4.105), (3.966666666666667, 1.559), (9.55, 4.352)]","[(4.566666666666666, 2.13), (8.1, 3.622), (0.0, 0.0), (8.833333333333334, 3.826), (9.566666666666666, 3.592)]","[(7.416666666666667, 3.52), (3.783333333333333, 1.556), (7.533333333333333, 3.722), (0.0, 0.0), (8.083333333333334, 3.519)]","[(10.583333333333334, 5.276), (7.866666666666666, 4.18), (6.1, 3.246), (6.7, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (5.966666666666667, 1.659), (6.15, 1.794), (6.616666666666666, 2.051), (8.766666666666667, 2.889)]","[(4.45, 1.287), (0.0, 0.0), (6.483333333333333, 1.992), (3.8333333333333335, 1.038), (9.1, 3.087)]","[(6.366666666666666, 2.31), (9.416666666666666, 6.429), (0.0, 0.0), (10.116666666666667, 6.627), (3.283333333333333, 1.395)]","[(4.633333333333334, 1.841), (2.65, 0.98), (10.25, 2.892), (1.0333333333333334, 0.777), (10.2, 3.743)]","[(4.05, 1.407), (9.283333333333333, 2.856), (3.7666666666666666, 1.354), (10.35, 3.715), (0.35, 0.115)]"
15,"[(0.0, 0.0), (4.566666666666666, 2.123), (8.366666666666667, 2.984), (7.033333333333333, 2.293), (9.233333333333333, 3.487)]","[(4.283333333333333, 1.644), (0.0, 0.0), (8.3, 2.385), (6.983333333333333, 1.694), (9.166666666666666, 2.888)]","[(5.9, 2.642), (8.583333333333334, 4.105), (0.0, 0.0), (2.066666666666667, 1.029), (4.716666666666667, 2.365)]","[(7.7, 2.757), (7.75, 3.546), (2.95, 1.04), (0.0, 0.0), (2.55, 1.366)]","[(11.483333333333333, 4.234), (10.866666666666667, 4.87), (6.7, 2.517), (5.35, 2.148), (0.0, 0.0)]"
16,"[(0.0, 0.0), (5.233333333333333, 1.339), (4.566666666666666, 1.532), (8.866666666666667, 2.974), (5.583333333333333, 2.202)]","[(5.183333333333334, 1.023), (0.0, 0.0), (6.283333333333333, 2.265), (10.433333333333334, 3.084), (7.133333333333334, 2.312)]","[(4.283333333333333, 1.624), (7.616666666666666, 1.732), (0.1, 0.07), (11.95, 4.031), (8.666666666666666, 3.259)]","[(8.4, 2.68), (13.533333333333333, 3.897), (12.4, 4.1), (0.0, 0.0), (5.416666666666667, 1.444)]","[(5.166666666666667, 1.992), (10.116666666666667, 3.209), (8.883333333333333, 3.412), (7.516666666666667, 2.039), (0.0, 0.0)]"
17,"[(0.0, 0.0), (4.866666666666666, 2.345), (8.533333333333333, 3.055), (12.25, 4.831), (7.9, 3.222)]","[(5.533333333333333, 2.585), (0.0, 0.0), (10.416666666666666, 4.333), (14.366666666666667, 5.794), (5.883333333333334, 3.177)]","[(6.683333333333334, 2.036), (8.75, 3.344), (0.16666666666666666, 0.168), (8.616666666666667, 3.541), (5.766666666666667, 2.636)]","[(11.816666666666666, 4.816), (12.95, 5.796), (6.3, 3.214), (0.0, 0.0), (8.783333333333333, 4.297)]","[(9.033333333333333, 3.301), (6.033333333333333, 3.653), (6.45, 2.678), (9.7, 4.313), (0.0, 0.0)]"
18,"[(0.0, 0.0), (4.65, 2.332), (5.15, 2.539), (2.816666666666667, 1.445), (8.2, 3.224)]","[(5.683333333333334, 2.613), (0.0, 0.0), (5.016666666666667, 2.093), (8.983333333333333, 3.625), (12.466666666666667, 4.813)]","[(6.766666666666667, 2.423), (5.016666666666667, 2.896), (0.16666666666666666, 0.071), (6.983333333333333, 2.681), (10.45, 3.869)]","[(6.133333333333334, 2.073), (8.266666666666667, 3.616), (7.55, 2.815), (0.06666666666666667, 0.046), (6.833333333333333, 2.511)]","[(7.333333333333333, 2.851), (8.933333333333334, 3.802), (8.15, 3.007), (3.6166666666666667, 1.491), (1.2333333333333334, 0.533)]"
19,"[(0.0, 0.0), (7.166666666666667, 3.597), (5.55, 1.655), (6.766666666666667, 1.975), (6.166666666666667, 2.742)]","[(10.616666666666667, 6.359), (0.08333333333333333, 0.079), (10.35, 6.088), (8.333333333333334, 5.877), (9.783333333333333, 6.886)]","[(6.133333333333334, 1.694), (8.483333333333333, 3.581), (1.1166666666666667, 0.351), (10.9, 4.349), (12.35, 5.358)]","[(7.233333333333333, 2.018), (5.116666666666666, 3.068), (10.0, 4.191), (0.0, 0.0), (6.4, 2.545)]","[(7.2, 2.617), (5.916666666666667, 4.201), (10.833333333333334, 5.324), (5.516666666666667, 2.579), (1.6166666666666667, 0.939)]"
20,"[(0.0, 0.0), (9.666666666666666, 4.946), (11.883333333333333, 5.175), (7.75, 3.328), (10.55, 4.288)]","[(7.783333333333333, 3.219), (0.0, 0.0), (5.2, 2.938), (10.183333333333334, 4.954), (3.8666666666666667, 2.051)]","[(9.283333333333333, 4.787), (7.183333333333334, 4.029), (0.0, 0.0), (11.733333333333333, 6.522), (7.8, 4.478)]","[(5.466666666666667, 2.165), (9.883333333333333, 6.031), (12.783333333333333, 5.954), (0.0, 0.0), (11.483333333333333, 5.067)]","[(7.933333333333334, 3.941), (5.716666666666667, 3.183), (1.3166666666666667, 0.886), (10.333333333333334, 5.676), (0.0, 0.0)]"
21,"[(0.0, 0.0), (3.816666666666667, 2.173), (1.8166666666666667, 1.216), (5.083333333333333, 3.407), (4.216666666666667, 1.516)]","[(2.5833333333333335, 2.156), (0.25, 0.251), (1.2333333333333334, 1.129), (1.25, 1.233), (7.833333333333333, 3.451)]","[(1.35, 1.103), (2.2666666666666666, 1.049), (0.0, 0.0), (3.533333333333333, 2.283), (5.283333333333333, 2.515)]","[(3.7, 3.46), (1.3166666666666667, 1.265), (2.5833333333333335, 2.433), (2.8666666666666667, 2.863), (9.3, 5.204)]","[(3.9, 1.27), (6.683333333333334, 3.611), (5.683333333333334, 2.314), (7.966666666666667, 4.845), (0.0, 0.0)]"
