,0,1,2,3,4
0,"[(0.0, 0.0), (10.433333333333334, 9.954), (12.5, 9.098), (10.916666666666666, 8.818), (14.966666666666667, 11.574)]","[(10.75, 9.954), (0.0, 0.0), (12.066666666666666, 6.874), (7.333333333333333, 4.912), (15.783333333333333, 11.895)]","[(11.766666666666667, 9.745), (10.0, 6.527), (0.0, 0.0), (3.95, 2.474), (8.216666666666667, 5.569)]","[(9.966666666666667, 8.656), (7.25, 4.932), (6.85, 2.896), (0.15, 0.123), (10.0, 6.53)]","[(14.833333333333334, 11.328), (15.6, 11.649), (6.166666666666667, 3.955), (9.55, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (13.35, 10.252), (3.6333333333333333, 1.517), (6.183333333333334, 2.346), (7.383333333333334, 3.056)]","[(8.95, 6.039), (0.0, 0.0), (10.866666666666667, 6.854), (13.416666666666666, 7.683), (12.45, 4.943)]","[(4.1, 1.58), (15.633333333333333, 11.005), (2.6166666666666667, 0.872), (5.35, 1.765), (8.833333333333334, 3.44)]","[(5.65, 2.395), (17.4, 11.82), (4.35, 1.751), (0.0, 0.0), (9.666666666666666, 3.39)]","[(9.05, 3.121), (17.733333333333334, 6.78), (10.35, 3.425), (11.983333333333333, 5.456), (7.816666666666666, 2.085)]"
2,"[(0.0, 0.0), (13.35, 8.439), (11.05, 5.231), (5.0, 1.619), (8.0, 3.575)]","[(12.233333333333333, 7.803), (0.65, 0.141), (5.9, 3.123), (7.083333333333333, 6.274), (4.75, 4.29)]","[(12.216666666666667, 5.292), (5.616666666666666, 2.929), (0.0, 0.0), (8.95, 4.517), (7.466666666666667, 3.71)]","[(5.083333333333333, 1.54), (8.483333333333333, 7.007), (10.483333333333333, 4.28), (0.0, 0.0), (2.9833333333333334, 2.204)]","[(8.083333333333334, 3.696), (6.45, 5.202), (6.333333333333333, 3.311), (2.933333333333333, 2.167), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.083333333333333, 2.01), (11.9, 4.063), (21.5, 7.586), (7.883333333333334, 3.081)]","[(6.05, 2.031), (0.21666666666666667, 0.079), (9.25, 2.142), (17.45, 5.148), (4.8, 1.826)]","[(11.65, 3.951), (7.216666666666667, 2.621), (0.25, 0.072), (10.6, 3.891), (6.166666666666667, 2.28)]","[(22.233333333333334, 9.666), (18.116666666666667, 7.578), (10.983333333333333, 3.76), (0.0, 0.0), (15.083333333333334, 6.694)]","[(8.066666666666666, 3.068), (3.6166666666666667, 1.738), (6.65, 2.39), (15.8, 6.311), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (4.15, 1.503), (5.766666666666667, 2.034), (2.0, 0.902), (4.466666666666667, 1.717)]","[(4.283333333333333, 1.619), (0.0, 0.0), (6.45, 1.949), (4.25, 1.58), (7.933333333333334, 2.557)]","[(6.533333333333333, 2.16), (6.0, 1.846), (0.08333333333333333, 0.037), (4.566666666666666, 1.304), (4.5, 1.541)]","[(2.2, 1.039), (3.5833333333333335, 1.373), (3.75, 1.131), (0.4, 0.168), (3.05, 1.461)]","[(3.7333333333333334, 1.57), (7.083333333333333, 2.491), (3.8833333333333333, 1.508), (3.3833333333333333, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.983333333333333, 2.143), (3.1166666666666667, 1.115), (5.9, 1.675), (7.6, 5.69)]","[(4.166666666666667, 1.384), (0.1, 0.099), (5.316666666666666, 1.788), (6.016666666666667, 1.846), (10.333333333333334, 6.295)]","[(3.4, 1.142), (7.233333333333333, 2.209), (0.0, 0.0), (4.116666666666666, 1.393), (8.4, 6.726)]","[(5.866666666666666, 1.715), (4.766666666666667, 1.131), (4.75, 1.405), (0.15, 0.089), (8.95, 6.454)]","[(5.55, 2.371), (6.083333333333333, 2.399), (4.433333333333334, 2.061), (3.4833333333333334, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (5.033333333333333, 1.561), (4.1, 1.719), (9.55, 2.899), (8.65, 4.311)]","[(8.983333333333333, 2.157), (0.7666666666666667, 0.255), (9.033333333333333, 2.771), (14.433333333333334, 3.969), (13.516666666666667, 5.381)]","[(7.75, 1.721), (12.833333333333334, 3.283), (0.3, 0.092), (12.35, 3.096), (9.2, 4.246)]","[(10.25, 2.892), (15.266666666666667, 4.454), (10.183333333333334, 3.034), (0.2, 0.059), (10.283333333333333, 4.725)]","[(8.8, 3.802), (13.883333333333333, 5.364), (7.483333333333333, 3.361), (13.766666666666667, 5.472), (0.0, 0.0)]"
7,"[(0.0, 0.0), (9.533333333333333, 2.737), (8.666666666666666, 4.12), (5.133333333333334, 1.583), (10.916666666666666, 4.534)]","[(7.85, 2.777), (0.0, 0.0), (5.9, 2.191), (6.9, 1.976), (6.533333333333333, 2.388)]","[(7.55, 3.745), (9.3, 2.755), (0.0, 0.0), (8.166666666666666, 2.966), (6.133333333333334, 2.653)]","[(6.783333333333333, 2.002), (7.5, 1.855), (9.916666666666666, 3.229), (0.0, 0.0), (12.25, 3.643)]","[(12.283333333333333, 4.868), (7.683333333333334, 2.701), (8.166666666666666, 3.127), (12.95, 4.089), (0.0, 0.0)]"
8,"[(0.0, 0.0), (4.666666666666667, 1.812), (4.45, 1.792), (3.6666666666666665, 2.131), (4.166666666666667, 1.775)]","[(2.95, 1.245), (0.2, 0.198), (7.416666666666667, 3.038), (2.65, 1.906), (7.133333333333334, 3.021)]","[(4.95, 1.823), (9.6, 3.607), (0.45, 0.147), (8.6, 3.926), (4.416666666666667, 1.855)]","[(2.4, 1.604), (5.166666666666667, 1.83), (6.866666666666666, 3.397), (0.0, 0.0), (6.6, 3.38)]","[(5.25, 1.804), (9.9, 3.588), (4.65, 1.763), (8.616666666666667, 2.691), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.866666666666666, 3.999), (10.15, 5.449), (3.533333333333333, 1.841), (6.416666666666667, 3.074)]","[(4.933333333333334, 2.844), (0.0, 0.0), (6.75, 3.387), (3.716666666666667, 2.164), (7.05, 2.842)]","[(11.416666666666666, 4.976), (9.333333333333334, 4.272), (0.0, 0.0), (10.583333333333334, 5.143), (6.316666666666666, 2.476)]","[(3.2333333333333334, 1.38), (5.9, 3.226), (6.85, 3.743), (0.36666666666666664, 0.136), (4.4, 1.526)]","[(5.816666666666666, 2.98), (10.633333333333333, 4.426), (6.966666666666667, 2.851), (5.733333333333333, 3.002), (0.0, 0.0)]"
