,0,1,2,3,4
0,"[(0.0, 0.0), (10.283333333333333, 9.954), (11.983333333333333, 9.098), (10.95, 8.818), (14.966666666666667, 11.574)]","[(10.933333333333334, 9.954), (0.0, 0.0), (11.433333333333334, 6.874), (7.2, 4.912), (15.616666666666667, 11.895)]","[(12.183333333333334, 9.745), (10.166666666666666, 6.527), (0.0, 0.0), (4.166666666666667, 2.474), (8.133333333333333, 5.569)]","[(10.133333333333333, 8.656), (7.2, 4.932), (6.433333333333334, 2.896), (0.13333333333333333, 0.123), (9.65, 6.53)]","[(14.883333333333333, 11.328), (15.1, 11.649), (6.033333333333333, 3.955), (9.55, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (12.633333333333333, 10.252), (3.45, 1.517), (5.316666666666666, 2.346), (8.066666666666666, 3.056)]","[(7.983333333333333, 6.039), (0.0, 0.0), (10.0, 6.854), (11.866666666666667, 7.683), (11.716666666666667, 4.943)]","[(4.1, 1.58), (15.516666666666667, 11.005), (2.6166666666666667, 0.872), (4.666666666666667, 1.765), (9.55, 3.425)]","[(5.683333333333334, 2.395), (17.433333333333334, 11.82), (4.366666666666666, 1.751), (0.0, 0.0), (9.083333333333334, 3.39)]","[(8.616666666666667, 3.121), (17.45, 8.267), (9.816666666666666, 3.44), (12.45, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (12.616666666666667, 8.439), (11.633333333333333, 5.625), (4.733333333333333, 1.619), (8.2, 3.575)]","[(11.733333333333333, 7.803), (0.3, 0.141), (5.45, 3.123), (6.95, 6.274), (4.583333333333333, 4.29)]","[(11.683333333333334, 5.292), (5.416666666666667, 2.945), (0.0, 0.0), (8.433333333333334, 4.517), (6.85, 3.71)]","[(3.75, 1.54), (8.183333333333334, 7.007), (8.066666666666666, 4.28), (0.0, 0.0), (2.9, 2.204)]","[(6.783333333333333, 3.696), (6.1, 5.202), (6.35, 3.311), (2.9166666666666665, 2.167), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (6.15, 2.01), (13.116666666666667, 4.063), (22.416666666666668, 7.512), (9.266666666666667, 3.081)]","[(6.016666666666667, 2.031), (0.21666666666666667, 0.079), (9.233333333333333, 2.142), (17.35, 5.148), (5.05, 1.826)]","[(10.85, 3.951), (6.966666666666667, 3.008), (0.23333333333333334, 0.072), (10.65, 3.209), (5.4, 2.28)]","[(21.5, 8.908), (17.166666666666668, 5.205), (10.433333333333334, 3.76), (0.0, 0.0), (14.516666666666667, 6.694)]","[(7.766666666666667, 3.068), (3.8833333333333333, 2.125), (6.45, 2.39), (15.866666666666667, 6.066), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (4.35, 1.506), (6.283333333333333, 2.288), (2.6166666666666667, 1.156), (4.516666666666667, 1.717)]","[(4.166666666666667, 1.564), (0.0, 0.0), (6.05, 1.948), (4.25, 1.58), (7.7, 2.557)]","[(6.6, 2.16), (5.8, 1.846), (0.05, 0.037), (4.5, 1.507), (4.383333333333334, 1.541)]","[(2.316666666666667, 1.039), (3.55, 1.373), (3.65, 1.131), (0.4166666666666667, 0.168), (3.8333333333333335, 1.459)]","[(3.5833333333333335, 1.64), (7.516666666666667, 2.491), (4.183333333333334, 1.508), (4.016666666666667, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.6, 2.005), (2.933333333333333, 1.115), (5.15, 1.675), (7.85, 5.73)]","[(4.383333333333334, 1.384), (0.26666666666666666, 0.099), (5.583333333333333, 1.788), (3.8, 1.93), (9.083333333333334, 7.775)]","[(3.4166666666666665, 1.142), (5.583333333333333, 2.209), (0.0, 0.0), (4.0, 1.393), (7.966666666666667, 6.726)]","[(5.75, 1.715), (5.35, 1.131), (4.783333333333333, 1.405), (0.0, 0.0), (8.7, 6.454)]","[(4.316666666666666, 2.371), (4.933333333333334, 2.399), (3.4, 2.061), (3.4833333333333334, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.283333333333333, 1.561), (3.45, 1.719), (9.35, 2.899), (7.266666666666667, 4.125)]","[(7.75, 2.553), (0.9, 0.255), (8.016666666666667, 2.925), (14.45, 4.123), (12.666666666666666, 5.331)]","[(5.316666666666666, 2.148), (10.133333333333333, 3.71), (0.3, 0.092), (9.216666666666667, 3.096), (8.766666666666667, 4.103)]","[(10.3, 2.892), (15.116666666666667, 4.454), (10.683333333333334, 3.034), (0.0, 0.0), (10.6, 4.725)]","[(8.333333333333334, 3.802), (13.166666666666666, 5.364), (7.15, 3.361), (13.783333333333333, 5.75), (0.0, 0.0)]"
7,"[(0.0, 0.0), (8.2, 2.737), (9.5, 4.597), (4.833333333333333, 1.583), (12.516666666666667, 4.479)]","[(8.6, 3.141), (0.0, 0.0), (5.316666666666666, 2.191), (6.133333333333334, 1.976), (6.6, 2.388)]","[(7.483333333333333, 3.745), (9.133333333333333, 2.755), (0.0, 0.0), (7.65, 2.966), (6.35, 2.653)]","[(6.433333333333334, 2.002), (6.3, 1.855), (9.083333333333334, 3.229), (0.0, 0.0), (12.316666666666666, 3.588)]","[(11.883333333333333, 4.927), (8.033333333333333, 2.701), (8.033333333333333, 3.186), (12.066666666666666, 4.148), (0.08333333333333333, 0.032)]"
8,"[(0.0, 0.0), (4.483333333333333, 1.904), (4.25, 1.792), (3.2, 2.131), (4.2, 1.775)]","[(3.0, 1.245), (0.2, 0.198), (7.266666666666667, 3.038), (2.533333333333333, 1.906), (7.216666666666667, 3.021)]","[(4.966666666666667, 1.823), (9.466666666666667, 3.699), (0.4166666666666667, 0.147), (8.333333333333334, 3.926), (4.516666666666667, 1.855)]","[(2.6, 1.604), (5.15, 1.83), (6.866666666666666, 3.397), (0.0, 0.0), (6.816666666666666, 3.38)]","[(4.983333333333333, 1.804), (9.483333333333333, 3.68), (4.233333333333333, 1.763), (8.333333333333334, 3.907), (0.0, 0.0)]"
9,"[(1.25, 0.312), (6.383333333333334, 3.999), (9.733333333333333, 5.449), (3.216666666666667, 1.841), (6.15, 3.074)]","[(4.9, 2.844), (0.0, 0.0), (6.816666666666666, 3.387), (3.6, 2.164), (7.016666666666667, 2.842)]","[(11.216666666666667, 4.976), (9.083333333333334, 4.272), (0.0, 0.0), (10.55, 5.143), (8.383333333333333, 2.346)]","[(3.2666666666666666, 1.38), (5.65, 3.008), (6.683333333333334, 3.743), (0.36666666666666664, 0.136), (4.55, 1.432)]","[(5.816666666666666, 2.98), (10.1, 4.028), (6.583333333333333, 2.749), (5.65, 3.002), (0.0, 0.0)]"
10,"[(0.0, 0.0), (7.783333333333333, 3.626), (3.55, 1.538), (10.133333333333333, 5.456), (7.983333333333333, 2.833)]","[(9.183333333333334, 4.275), (0.21666666666666667, 0.214), (10.05, 4.556), (9.2, 4.122), (12.966666666666667, 6.718)]","[(4.916666666666667, 2.191), (10.116666666666667, 4.154), (0.0, 0.0), (7.2, 4.388), (10.716666666666667, 4.099)]","[(11.416666666666666, 5.566), (9.166666666666666, 4.111), (7.333333333333333, 4.712), (0.7833333333333333, 0.454), (15.883333333333333, 6.909)]","[(9.3, 3.432), (12.233333333333333, 6.127), (11.15, 4.192), (16.633333333333333, 7.672), (0.0, 0.0)]"
11,"[(0.0, 0.0), (3.316666666666667, 1.118), (6.383333333333334, 1.816), (6.916666666666667, 2.135), (4.283333333333333, 1.323)]","[(2.45, 0.911), (0.25, 0.069), (5.033333333333333, 1.597), (6.333333333333333, 2.138), (2.0166666666666666, 0.665)]","[(5.2, 1.782), (4.6, 1.276), (0.0, 0.0), (2.85, 1.115), (5.316666666666666, 1.649)]","[(7.766666666666667, 2.374), (6.75, 2.055), (2.1, 0.778), (0.18333333333333332, 0.12), (7.466666666666667, 2.428)]","[(3.4, 1.348), (1.2666666666666666, 0.617), (4.9, 1.815), (6.2, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (5.316666666666666, 2.339), (2.2666666666666666, 1.067), (8.633333333333333, 2.931), (3.25, 1.287)]","[(3.716666666666667, 2.352), (0.0, 0.0), (4.166666666666667, 1.493), (4.133333333333334, 1.217), (3.55, 1.255)]","[(2.8333333333333335, 1.201), (5.9, 2.086), (0.25, 0.073), (6.65, 2.372), (3.716666666666667, 1.034)]","[(6.866666666666666, 3.121), (4.866666666666666, 1.491), (7.916666666666667, 2.421), (0.0, 0.0), (7.3, 2.183)]","[(3.3, 1.376), (5.25, 1.973), (2.7666666666666666, 1.018), (8.566666666666666, 2.565), (0.6666666666666666, 0.121)]"
13,"[(0.11666666666666667, 0.108), (4.833333333333333, 2.121), (7.816666666666666, 3.24), (8.183333333333334, 3.469), (12.783333333333333, 5.235)]","[(3.8, 2.094), (0.48333333333333334, 0.253), (9.0, 4.105), (4.316666666666666, 1.559), (10.483333333333333, 4.352)]","[(4.483333333333333, 2.13), (8.083333333333334, 3.622), (0.0, 0.0), (9.016666666666667, 3.778), (9.4, 3.544)]","[(8.433333333333334, 3.476), (3.65, 1.556), (8.5, 3.722), (0.0, 0.0), (8.75, 3.519)]","[(11.666666666666666, 5.276), (8.9, 4.18), (7.25, 3.246), (7.933333333333334, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (4.566666666666666, 1.441), (6.6, 1.794), (6.95, 2.051), (9.016666666666667, 3.105)]","[(3.216666666666667, 1.24), (0.0, 0.0), (7.883333333333334, 1.911), (3.35, 1.038), (11.233333333333333, 3.187)]","[(6.45, 2.325), (8.2, 2.162), (0.0, 0.0), (10.8, 2.933), (3.35, 1.395)]","[(4.633333333333334, 1.841), (3.1, 0.98), (10.733333333333333, 3.387), (1.1, 0.777), (10.983333333333333, 3.734)]","[(6.166666666666667, 1.411), (9.466666666666667, 2.856), (3.6333333333333333, 1.354), (11.416666666666666, 3.715), (0.0, 0.0)]"
15,"[(0.0, 0.0), (4.666666666666667, 2.123), (8.866666666666667, 2.984), (7.416666666666667, 2.279), (9.916666666666666, 3.487)]","[(3.8333333333333335, 1.644), (0.0, 0.0), (8.4, 2.385), (6.95, 1.68), (9.45, 2.888)]","[(5.983333333333333, 2.642), (8.65, 4.105), (0.0, 0.0), (2.0, 1.029), (4.983333333333333, 2.365)]","[(7.083333333333333, 2.757), (7.733333333333333, 3.633), (2.6166666666666667, 1.04), (0.0, 0.0), (2.716666666666667, 1.366)]","[(11.883333333333333, 4.556), (11.7, 4.527), (7.433333333333334, 2.839), (5.983333333333333, 2.134), (0.0, 0.0)]"
16,"[(0.0, 0.0), (5.383333333333334, 1.339), (4.783333333333333, 1.532), (9.466666666666667, 2.974), (5.866666666666666, 2.202)]","[(5.166666666666667, 1.023), (0.0, 0.0), (7.816666666666666, 1.816), (12.35, 3.084), (8.75, 2.312)]","[(4.833333333333333, 1.747), (6.3, 1.732), (0.16666666666666666, 0.07), (11.95, 4.21), (8.35, 3.438)]","[(8.266666666666667, 2.68), (13.3, 3.897), (12.516666666666667, 4.09), (0.0, 0.0), (5.45, 1.444)]","[(6.7, 1.992), (11.716666666666667, 3.209), (10.966666666666667, 3.402), (7.65, 3.311), (0.0, 0.0)]"
17,"[(0.0, 0.0), (5.166666666666667, 2.345), (7.733333333333333, 2.686), (11.333333333333334, 4.831), (7.4, 3.222)]","[(5.616666666666666, 2.642), (0.0, 0.0), (10.416666666666666, 4.333), (14.483333333333333, 5.794), (6.216666666666667, 3.177)]","[(6.266666666666667, 2.036), (8.583333333333334, 3.344), (0.0, 0.0), (9.116666666666667, 3.705), (6.9, 2.871)]","[(12.15, 4.816), (14.066666666666666, 5.796), (6.833333333333333, 3.231), (0.0, 0.0), (10.0, 4.297)]","[(8.75, 3.301), (6.05, 3.653), (6.316666666666666, 2.695), (9.333333333333334, 4.313), (0.0, 0.0)]"
18,"[(0.0, 0.0), (4.366666666666666, 2.332), (4.9, 2.539), (2.683333333333333, 1.441), (8.25, 3.224)]","[(5.4, 2.613), (0.0, 0.0), (5.1, 2.093), (9.3, 3.625), (12.8, 4.813)]","[(5.816666666666666, 2.423), (5.666666666666667, 2.896), (0.18333333333333332, 0.071), (7.2, 2.681), (10.7, 3.869)]","[(6.45, 2.016), (8.95, 3.605), (7.783333333333333, 2.81), (0.06666666666666667, 0.046), (6.75, 2.511)]","[(7.783333333333333, 2.84), (10.233333333333333, 3.802), (9.066666666666666, 3.007), (4.316666666666666, 1.491), (1.1833333333333333, 0.533)]"
19,"[(0.0, 0.0), (7.0, 3.597), (5.183333333333334, 1.655), (6.383333333333334, 1.975), (6.283333333333333, 2.742)]","[(10.25, 6.359), (0.08333333333333333, 0.079), (10.866666666666667, 5.603), (8.65, 5.877), (10.483333333333333, 6.886)]","[(5.516666666666667, 1.694), (8.566666666666666, 3.699), (1.1166666666666667, 0.351), (10.916666666666666, 4.467), (12.083333333333334, 3.823)]","[(6.316666666666666, 2.228), (5.116666666666666, 3.278), (10.5, 3.472), (0.0, 0.0), (6.566666666666666, 2.755)]","[(6.616666666666666, 2.617), (6.266666666666667, 4.201), (10.8, 3.861), (5.633333333333334, 2.579), (1.75, 0.939)]"
