,0,1,2,3,4
0,"[(0.0, 0.0), (10.566666666666666, 9.954), (12.4, 9.098), (10.916666666666666, 8.818), (15.15, 11.574)]","[(10.35, 9.954), (0.0, 0.0), (11.683333333333334, 6.874), (7.166666666666667, 4.912), (15.333333333333334, 11.257)]","[(11.983333333333333, 9.745), (9.983333333333333, 6.527), (0.0, 0.0), (4.05, 2.474), (8.4, 5.569)]","[(10.166666666666666, 8.656), (7.35, 4.912), (6.833333333333333, 2.854), (0.0, 0.0), (10.0, 6.53)]","[(14.266666666666667, 11.328), (15.066666666666666, 11.649), (5.783333333333333, 3.955), (9.183333333333334, 6.274), (0.05, 0.045)]"
1,"[(0.0, 0.0), (12.866666666666667, 8.159), (3.5166666666666666, 1.517), (6.183333333333334, 2.346), (7.433333333333334, 3.056)]","[(8.0, 6.039), (0.0, 0.0), (9.85, 6.854), (12.5, 7.683), (11.133333333333333, 4.943)]","[(3.9166666666666665, 1.58), (15.066666666666666, 11.005), (2.6166666666666667, 0.872), (4.45, 1.751), (8.85, 3.425)]","[(5.283333333333333, 2.395), (16.45, 11.82), (4.116666666666666, 1.751), (0.0, 0.0), (8.766666666666667, 3.39)]","[(8.633333333333333, 3.121), (15.816666666666666, 7.25), (9.466666666666667, 3.34), (11.9, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (14.016666666666667, 7.396), (10.933333333333334, 5.231), (4.916666666666667, 1.619), (8.266666666666667, 3.575)]","[(13.516666666666667, 7.919), (0.65, 0.141), (6.033333333333333, 3.123), (8.7, 6.39), (5.2, 4.29)]","[(12.883333333333333, 5.292), (5.65, 2.929), (0.0, 0.0), (9.333333333333334, 4.517), (7.35, 3.71)]","[(4.883333333333334, 1.54), (11.3, 7.007), (7.433333333333334, 4.284), (0.0, 0.0), (3.033333333333333, 2.204)]","[(7.866666666666666, 3.624), (7.25, 5.202), (5.833333333333333, 3.311), (3.2, 2.167), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.166666666666667, 2.01), (11.3, 4.063), (21.016666666666666, 7.586), (7.65, 3.081)]","[(7.416666666666667, 2.031), (0.21666666666666667, 0.079), (7.866666666666666, 2.808), (17.616666666666667, 5.148), (4.383333333333334, 1.826)]","[(13.683333333333334, 3.951), (8.233333333333333, 2.178), (0.21666666666666667, 0.072), (10.466666666666667, 3.893), (6.816666666666666, 2.28)]","[(23.833333333333332, 8.105), (17.633333333333333, 5.248), (12.016666666666667, 3.76), (0.0, 0.0), (15.816666666666666, 6.694)]","[(9.35, 3.068), (3.816666666666667, 1.738), (6.65, 2.545), (16.6, 6.311), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (4.8, 1.519), (5.266666666666667, 2.034), (2.25, 0.902), (4.783333333333333, 1.777)]","[(4.566666666666666, 1.619), (0.0, 0.0), (5.7, 1.948), (4.083333333333333, 1.58), (7.65, 2.557)]","[(7.533333333333333, 2.16), (6.616666666666666, 1.846), (0.0, 0.0), (4.383333333333334, 1.509), (4.983333333333333, 1.541)]","[(3.3666666666666667, 1.039), (3.4833333333333334, 1.373), (2.8833333333333333, 1.131), (0.4166666666666667, 0.168), (4.016666666666667, 1.459)]","[(3.783333333333333, 1.64), (7.75, 2.491), (3.683333333333333, 1.508), (3.8666666666666667, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (6.2, 2.143), (2.8333333333333335, 1.115), (6.05, 1.675), (7.35, 5.69)]","[(4.483333333333333, 1.384), (0.0, 0.0), (5.766666666666667, 1.788), (7.183333333333334, 1.846), (10.1, 6.295)]","[(3.533333333333333, 1.142), (7.716666666666667, 2.209), (0.0, 0.0), (4.866666666666666, 1.401), (8.216666666666667, 6.726)]","[(6.05, 1.715), (5.066666666666666, 1.131), (4.8, 1.405), (0.0, 0.0), (9.133333333333333, 6.454)]","[(5.0, 2.371), (7.316666666666666, 2.399), (3.9166666666666665, 2.061), (4.45, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.766666666666667, 1.561), (3.816666666666667, 1.719), (9.883333333333333, 3.029), (7.983333333333333, 4.311)]","[(6.9, 2.399), (0.8166666666666667, 0.255), (7.233333333333333, 2.771), (15.05, 3.969), (12.383333333333333, 5.381)]","[(5.333333333333333, 1.721), (10.466666666666667, 3.283), (0.2833333333333333, 0.092), (11.416666666666666, 3.253), (8.216666666666667, 4.279)]","[(8.9, 2.892), (14.016666666666667, 4.454), (10.066666666666666, 3.034), (0.15, 0.059), (9.15, 4.725)]","[(8.533333333333333, 3.802), (13.733333333333333, 5.364), (7.2, 3.361), (12.916666666666666, 5.472), (0.0, 0.0)]"
7,"[(0.0, 0.0), (6.95, 2.825), (8.966666666666667, 4.597), (5.75, 1.747), (13.6, 4.558)]","[(6.316666666666666, 2.777), (0.0, 0.0), (4.416666666666667, 2.191), (6.066666666666666, 1.976), (5.85, 2.441)]","[(8.333333333333334, 3.745), (9.066666666666666, 2.696), (0.0, 0.0), (9.183333333333334, 2.966), (6.816666666666666, 2.653)]","[(6.066666666666666, 2.002), (6.633333333333334, 1.855), (10.05, 3.229), (0.0, 0.0), (13.316666666666666, 3.588)]","[(12.533333333333333, 4.927), (7.983333333333333, 2.701), (8.516666666666667, 3.334), (13.566666666666666, 4.148), (0.1, 0.032)]"
8,"[(0.0, 0.0), (4.45, 1.904), (4.65, 1.792), (3.183333333333333, 2.131), (4.233333333333333, 1.775)]","[(3.3666666666666667, 1.245), (0.2, 0.198), (8.083333333333334, 3.038), (2.716666666666667, 1.906), (7.7, 3.021)]","[(4.983333333333333, 1.823), (9.233333333333333, 3.699), (0.6, 0.147), (7.283333333333333, 3.214), (4.433333333333334, 1.855)]","[(2.95, 1.604), (4.533333333333333, 1.83), (7.633333333333334, 3.397), (0.0, 0.0), (7.283333333333333, 3.38)]","[(5.166666666666667, 1.804), (9.366666666666667, 3.68), (4.7, 1.763), (6.95, 2.691), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (5.85, 3.999), (10.75, 5.598), (3.316666666666667, 1.841), (6.2, 3.074)]","[(4.783333333333333, 2.844), (0.0, 0.0), (6.333333333333333, 3.387), (3.55, 2.164), (6.916666666666667, 2.842)]","[(9.65, 4.976), (8.266666666666667, 4.272), (0.0, 0.0), (9.4, 5.143), (7.516666666666667, 2.363)]","[(3.316666666666667, 1.38), (6.066666666666666, 2.687), (7.033333333333333, 3.743), (0.3333333333333333, 0.136), (4.85, 1.411)]","[(5.533333333333333, 2.98), (10.216666666666667, 4.188), (6.5, 2.708), (5.4, 3.002), (0.0, 0.0)]"
