,0,1,2,3,4
0,"[(0.0, 0.0), (10.75, 9.954), (12.55, 9.098), (10.983333333333333, 8.818), (15.033333333333333, 11.574)]","[(10.7, 9.954), (0.0, 0.0), (11.85, 6.874), (7.15, 4.912), (15.433333333333334, 11.257)]","[(11.983333333333333, 9.745), (10.0, 6.527), (0.0, 0.0), (4.033333333333333, 2.474), (8.25, 5.569)]","[(10.2, 8.656), (7.333333333333333, 4.912), (7.066666666666666, 2.854), (0.0, 0.0), (10.133333333333333, 6.53)]","[(14.583333333333334, 11.328), (15.533333333333333, 11.649), (6.0, 3.955), (9.4, 6.274), (0.05, 0.045)]"
1,"[(0.0, 0.0), (13.733333333333333, 7.572), (3.4166666666666665, 1.517), (6.083333333333333, 2.346), (7.333333333333333, 3.056)]","[(8.583333333333334, 5.239), (0.0, 0.0), (11.016666666666667, 6.854), (13.683333333333334, 7.683), (12.7, 4.943)]","[(4.25, 1.58), (19.1, 11.005), (2.6166666666666667, 0.872), (5.333333333333333, 1.765), (8.816666666666666, 3.425)]","[(5.833333333333333, 2.395), (20.6, 11.82), (4.066666666666666, 1.751), (0.0, 0.0), (8.75, 3.39)]","[(8.666666666666666, 3.121), (17.916666666666668, 6.78), (9.466666666666667, 3.34), (12.016666666666667, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (13.383333333333333, 7.396), (10.666666666666666, 5.231), (4.766666666666667, 1.619), (7.983333333333333, 3.575)]","[(13.583333333333334, 7.803), (0.65, 0.141), (6.4, 3.123), (9.15, 6.274), (5.166666666666667, 4.29)]","[(13.616666666666667, 5.292), (5.583333333333333, 2.945), (0.0, 0.0), (10.5, 4.517), (7.916666666666667, 3.71)]","[(3.933333333333333, 1.54), (10.216666666666667, 7.007), (7.7, 4.284), (0.0, 0.0), (3.0166666666666666, 2.204)]","[(7.383333333333334, 3.624), (6.216666666666667, 5.202), (5.716666666666667, 3.311), (3.2666666666666666, 2.095), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.216666666666667, 2.01), (11.45, 4.063), (20.666666666666668, 7.489), (7.65, 3.081)]","[(7.716666666666667, 2.031), (0.21666666666666667, 0.079), (8.933333333333334, 2.142), (17.266666666666666, 5.148), (4.333333333333333, 1.826)]","[(12.7, 3.951), (7.083333333333333, 2.621), (0.23333333333333334, 0.072), (9.666666666666666, 3.757), (5.733333333333333, 2.28)]","[(22.833333333333332, 7.633), (17.25, 6.303), (9.716666666666667, 3.701), (0.0, 0.0), (15.95, 5.962)]","[(9.35, 3.068), (3.75, 1.738), (6.116666666666666, 2.39), (15.266666666666667, 6.066), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (5.166666666666667, 1.519), (5.183333333333334, 2.034), (1.9666666666666666, 0.902), (4.483333333333333, 1.717)]","[(3.933333333333333, 1.644), (0.0, 0.0), (5.883333333333334, 1.979), (3.6, 1.61), (5.7, 2.632)]","[(7.083333333333333, 2.153), (6.25, 1.839), (0.0, 0.0), (4.183333333333334, 1.501), (4.133333333333334, 1.534)]","[(2.3666666666666667, 1.039), (3.7333333333333334, 1.373), (3.283333333333333, 1.13), (0.38333333333333336, 0.168), (4.0, 1.459)]","[(3.7, 1.64), (7.45, 2.491), (3.8666666666666667, 1.507), (3.7, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.133333333333334, 2.005), (2.85, 1.115), (5.866666666666666, 1.675), (11.183333333333334, 5.69)]","[(3.7, 1.384), (0.0, 0.0), (4.916666666666667, 1.788), (5.05, 1.846), (13.85, 6.359)]","[(3.1, 1.161), (7.65, 2.209), (0.0, 0.0), (5.266666666666667, 1.393), (12.45, 6.726)]","[(5.116666666666666, 1.715), (4.383333333333334, 1.131), (3.85, 1.405), (0.0, 0.0), (12.233333333333333, 6.454)]","[(5.216666666666667, 2.459), (8.233333333333333, 2.399), (5.566666666666666, 2.061), (5.8, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.666666666666667, 1.561), (4.016666666666667, 1.719), (9.433333333333334, 3.285), (8.5, 4.311)]","[(7.966666666666667, 2.074), (0.7666666666666667, 0.255), (9.1, 2.771), (13.766666666666667, 4.099), (13.1, 5.381)]","[(6.616666666666666, 1.721), (11.35, 3.283), (0.2833333333333333, 0.092), (9.55, 3.26), (8.716666666666667, 4.286)]","[(8.583333333333334, 2.912), (13.316666666666666, 4.493), (10.316666666666666, 3.034), (0.16666666666666666, 0.059), (9.6, 4.725)]","[(7.783333333333333, 3.802), (12.533333333333333, 5.364), (7.4, 3.361), (14.25, 4.973), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.8, 2.901), (10.383333333333333, 4.275), (5.233333333333333, 1.747), (13.25, 4.689)]","[(5.9, 2.777), (0.0, 0.0), (5.266666666666667, 2.191), (5.15, 1.976), (5.916666666666667, 2.441)]","[(9.533333333333333, 3.745), (12.216666666666667, 2.841), (0.0, 0.0), (10.166666666666666, 2.966), (6.35, 2.653)]","[(6.133333333333334, 2.214), (6.616666666666666, 1.855), (9.0, 3.229), (0.0, 0.0), (11.85, 3.643)]","[(14.183333333333334, 5.273), (10.583333333333334, 2.966), (8.4, 3.186), (15.766666666666667, 4.782), (0.1, 0.032)]"
8,"[(0.0, 0.0), (4.5, 1.904), (7.45, 1.792), (3.2, 2.131), (4.716666666666667, 1.944)]","[(4.016666666666667, 1.245), (0.2, 0.198), (11.566666666666666, 3.038), (2.75, 1.906), (8.666666666666666, 3.143)]","[(4.383333333333334, 1.823), (8.65, 3.699), (0.5333333333333333, 0.147), (7.35, 3.926), (4.5, 1.855)]","[(3.716666666666667, 1.604), (5.65, 1.83), (9.916666666666666, 2.697), (0.0, 0.0), (7.05, 2.197)]","[(4.516666666666667, 1.804), (8.783333333333333, 3.68), (4.033333333333333, 1.763), (7.483333333333333, 3.907), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.75, 3.067), (10.266666666666667, 5.598), (3.3, 1.841), (6.416666666666667, 3.074)]","[(4.683333333333334, 2.844), (0.0, 0.0), (6.283333333333333, 3.387), (3.4833333333333334, 2.164), (7.45, 2.842)]","[(11.5, 4.976), (9.633333333333333, 4.272), (0.0, 0.0), (10.716666666666667, 5.143), (8.166666666666666, 2.363)]","[(3.25, 1.38), (5.783333333333333, 3.226), (7.633333333333334, 3.743), (0.3333333333333333, 0.136), (5.983333333333333, 1.431)]","[(5.75, 2.673), (10.716666666666667, 4.188), (7.1, 2.708), (5.6, 2.695), (0.0, 0.0)]"
10,"[(0.0, 0.0), (7.933333333333334, 3.626), (4.433333333333334, 1.602), (10.233333333333333, 5.185), (7.116666666666666, 2.833)]","[(10.35, 4.275), (0.31666666666666665, 0.214), (10.733333333333333, 4.617), (8.966666666666667, 4.122), (11.75, 6.718)]","[(5.783333333333333, 2.191), (10.45, 4.154), (0.0, 0.0), (8.166666666666666, 4.232), (10.166666666666666, 4.099)]","[(12.05, 5.842), (9.5, 4.975), (7.5, 4.533), (0.7666666666666667, 0.454), (13.9, 6.909)]","[(10.683333333333334, 3.432), (15.316666666666666, 6.127), (14.3, 4.21), (17.65, 7.401), (0.0, 0.0)]"
11,"[(0.03333333333333333, 0.021), (3.3833333333333333, 1.118), (5.133333333333334, 1.739), (6.45, 2.28), (4.1, 1.323)]","[(2.4166666666666665, 0.911), (0.23333333333333334, 0.069), (4.766666666666667, 1.597), (6.083333333333333, 2.138), (1.9833333333333334, 0.665)]","[(5.983333333333333, 2.033), (3.55, 1.276), (0.0, 0.0), (2.966666666666667, 1.163), (4.566666666666666, 1.649)]","[(9.55, 2.504), (5.766666666666667, 2.18), (2.05, 0.903), (0.11666666666666667, 0.12), (6.6, 2.553)]","[(3.7666666666666666, 1.348), (1.5, 0.617), (4.766666666666667, 1.815), (6.083333333333333, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (5.383333333333334, 2.339), (2.066666666666667, 1.067), (7.866666666666666, 2.946), (3.05, 1.287)]","[(3.85, 2.352), (0.0, 0.0), (4.733333333333333, 1.493), (3.066666666666667, 1.232), (3.3, 1.255)]","[(2.783333333333333, 1.201), (5.566666666666666, 2.086), (0.11666666666666667, 0.073), (8.116666666666667, 2.693), (3.066666666666667, 1.034)]","[(6.883333333333334, 3.121), (5.216666666666667, 1.491), (7.35, 3.334), (0.0, 0.0), (7.216666666666667, 2.183)]","[(3.4166666666666665, 1.322), (5.366666666666666, 1.973), (2.7666666666666666, 1.018), (7.916666666666667, 2.58), (0.0, 0.0)]"
