,0,1,2,3,4
0,"[(0.0, 0.0), (10.5, 9.954), (12.416666666666666, 9.098), (10.933333333333334, 8.818), (15.166666666666666, 11.574)]","[(10.766666666666667, 9.954), (0.9166666666666666, 0.826), (11.7, 6.874), (7.2, 4.912), (15.35, 11.257)]","[(11.833333333333334, 9.745), (9.783333333333333, 6.527), (0.0, 0.0), (4.083333333333333, 2.474), (8.466666666666667, 5.569)]","[(10.116666666666667, 8.656), (7.266666666666667, 4.912), (6.866666666666666, 2.854), (0.0, 0.0), (10.133333333333333, 6.53)]","[(14.433333333333334, 11.328), (15.133333333333333, 11.649), (5.816666666666666, 3.955), (9.266666666666667, 6.274), (0.05, 0.045)]"
1,"[(0.0, 0.0), (14.516666666666667, 7.572), (3.3333333333333335, 1.517), (6.016666666666667, 2.346), (7.266666666666667, 3.056)]","[(8.216666666666667, 6.039), (0.0, 0.0), (10.066666666666666, 6.854), (12.75, 7.683), (11.55, 4.943)]","[(3.816666666666667, 1.58), (17.033333333333335, 10.783), (2.6166666666666667, 0.872), (5.35, 1.765), (8.8, 3.425)]","[(5.95, 2.395), (18.833333333333332, 11.598), (4.116666666666666, 1.751), (0.0, 0.0), (8.766666666666667, 3.39)]","[(8.666666666666666, 3.121), (17.166666666666668, 6.78), (9.466666666666667, 3.34), (12.533333333333333, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (13.166666666666666, 7.38), (10.2, 5.231), (4.35, 1.619), (7.716666666666667, 3.575)]","[(14.216666666666667, 7.803), (0.65, 0.141), (6.833333333333333, 3.503), (9.133333333333333, 6.274), (5.383333333333334, 4.29)]","[(13.833333333333334, 5.555), (5.616666666666666, 2.929), (0.0, 0.0), (9.616666666666667, 4.517), (7.766666666666667, 3.71)]","[(4.333333333333333, 1.54), (9.95, 7.007), (7.483333333333333, 4.28), (0.0, 0.0), (2.966666666666667, 2.204)]","[(7.983333333333333, 3.696), (6.7, 5.202), (6.616666666666666, 3.115), (3.066666666666667, 2.167), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.216666666666667, 2.01), (11.716666666666667, 4.063), (21.816666666666666, 7.336), (7.75, 3.081)]","[(7.366666666666666, 2.031), (0.21666666666666667, 0.079), (8.483333333333333, 2.142), (18.616666666666667, 5.148), (4.433333333333334, 1.826)]","[(12.85, 3.951), (7.266666666666667, 2.621), (0.21666666666666667, 0.072), (10.466666666666667, 3.824), (5.966666666666667, 2.28)]","[(23.016666666666666, 7.633), (17.416666666666668, 6.303), (9.866666666666667, 3.701), (0.0, 0.0), (15.35, 6.635)]","[(9.066666666666666, 3.068), (3.466666666666667, 1.738), (6.983333333333333, 2.39), (15.833333333333334, 5.425), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (4.9, 1.519), (5.266666666666667, 2.034), (2.2666666666666666, 0.902), (4.766666666666667, 1.717)]","[(4.6, 1.619), (0.0, 0.0), (5.816666666666666, 1.948), (4.166666666666667, 1.58), (7.083333333333333, 2.557)]","[(6.5, 2.153), (5.683333333333334, 1.839), (0.0, 0.0), (3.6, 1.501), (3.5, 1.534)]","[(2.3833333333333333, 1.039), (3.5166666666666666, 1.373), (2.9, 1.131), (0.38333333333333336, 0.168), (3.216666666666667, 1.464)]","[(3.8, 1.64), (7.4, 2.491), (3.7666666666666666, 1.508), (3.683333333333333, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.616666666666666, 2.005), (3.7666666666666666, 1.223), (5.333333333333333, 1.675), (7.866666666666666, 5.69)]","[(4.383333333333334, 1.384), (0.0, 0.0), (5.566666666666666, 1.788), (4.566666666666666, 1.846), (10.15, 5.074)]","[(3.3333333333333335, 1.142), (6.233333333333333, 2.209), (0.0, 0.0), (4.333333333333333, 1.393), (8.333333333333334, 6.726)]","[(4.75, 1.715), (3.9, 1.131), (3.716666666666667, 1.405), (0.0, 0.0), (8.05, 6.454)]","[(5.383333333333334, 2.371), (5.216666666666667, 2.399), (4.333333333333333, 2.061), (3.5166666666666666, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (5.5, 1.561), (4.933333333333334, 2.003), (8.566666666666666, 2.899), (8.166666666666666, 4.311)]","[(8.55, 2.888), (0.7666666666666667, 0.255), (9.416666666666666, 3.26), (15.816666666666666, 3.969), (13.933333333333334, 5.666)]","[(5.583333333333333, 1.721), (11.083333333333334, 3.283), (0.2833333333333333, 0.092), (9.466666666666667, 3.306), (10.316666666666666, 4.103)]","[(9.8, 2.911), (15.216666666666667, 4.473), (9.85, 3.281), (0.15, 0.059), (9.933333333333334, 4.725)]","[(8.066666666666666, 3.802), (13.483333333333333, 5.364), (7.05, 3.361), (13.9, 4.973), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.7, 2.737), (9.183333333333334, 4.597), (4.533333333333333, 1.583), (13.516666666666667, 4.634)]","[(6.883333333333334, 2.777), (0.0, 0.0), (5.666666666666667, 2.191), (6.433333333333334, 1.976), (6.133333333333334, 2.374)]","[(10.55, 3.748), (11.85, 2.758), (0.0, 0.0), (10.9, 2.969), (6.45, 2.653)]","[(6.816666666666666, 2.214), (7.016666666666667, 1.855), (10.433333333333334, 3.229), (0.0, 0.0), (13.083333333333334, 3.588)]","[(13.283333333333333, 4.927), (7.616666666666666, 2.701), (8.316666666666666, 3.186), (13.433333333333334, 4.517), (0.1, 0.032)]"
8,"[(0.0, 0.0), (3.8, 1.904), (3.9, 1.792), (2.95, 2.131), (4.05, 1.775)]","[(2.8666666666666667, 1.245), (0.2, 0.198), (7.066666666666666, 3.038), (2.7666666666666666, 1.906), (6.983333333333333, 3.021)]","[(4.266666666666667, 1.823), (8.0, 3.699), (0.55, 0.147), (7.05, 3.926), (4.183333333333334, 1.855)]","[(3.033333333333333, 1.604), (5.466666666666667, 1.83), (7.416666666666667, 3.397), (0.0, 0.0), (7.116666666666666, 3.38)]","[(4.416666666666667, 1.804), (8.3, 3.68), (4.033333333333333, 1.763), (7.25, 3.907), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.533333333333333, 3.067), (10.0, 5.449), (3.3, 1.841), (6.1, 3.074)]","[(4.733333333333333, 2.844), (0.0, 0.0), (6.766666666666667, 3.387), (3.4833333333333334, 2.164), (7.05, 2.842)]","[(10.416666666666666, 4.976), (8.266666666666667, 4.272), (0.0, 0.0), (9.366666666666667, 5.143), (7.433333333333334, 2.346)]","[(3.25, 1.38), (5.916666666666667, 3.226), (7.016666666666667, 3.743), (0.3333333333333333, 0.136), (6.116666666666666, 1.431)]","[(5.45, 2.98), (9.866666666666667, 4.586), (6.3, 2.708), (5.35, 3.002), (0.0, 0.0)]"
