,0,1,2,3,4
0,"[(0.0, 0.0), (10.65, 9.954), (12.45, 9.098), (10.966666666666667, 8.818), (15.15, 11.574)]","[(10.866666666666667, 9.954), (0.9666666666666667, 0.826), (11.783333333333333, 6.874), (7.25, 4.912), (15.3, 11.257)]","[(11.883333333333333, 9.745), (9.983333333333333, 6.527), (0.0, 0.0), (4.066666666666666, 2.474), (8.616666666666667, 5.569)]","[(9.866666666666667, 8.668), (7.333333333333333, 4.912), (6.966666666666667, 2.854), (0.0, 0.0), (10.25, 6.53)]","[(14.366666666666667, 11.328), (15.25, 11.649), (5.95, 3.955), (9.366666666666667, 6.274), (0.05, 0.045)]"
1,"[(0.0, 0.0), (12.95, 8.159), (3.3666666666666667, 1.517), (6.033333333333333, 2.346), (7.433333333333334, 3.056)]","[(8.133333333333333, 6.039), (0.0, 0.0), (10.0, 6.854), (12.7, 7.683), (11.216666666666667, 4.943)]","[(3.8833333333333333, 1.58), (15.266666666666667, 11.005), (2.6166666666666667, 0.872), (5.116666666666666, 1.751), (8.8, 3.425)]","[(5.25, 2.395), (16.566666666666666, 11.82), (4.033333333333333, 1.751), (0.0, 0.0), (9.95, 3.39)]","[(8.666666666666666, 3.121), (17.0, 6.78), (9.45, 3.34), (11.966666666666667, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (14.433333333333334, 7.38), (11.366666666666667, 5.231), (4.95, 1.619), (8.466666666666667, 3.575)]","[(14.966666666666667, 8.128), (0.65, 0.141), (6.366666666666666, 3.123), (9.9, 6.599), (6.066666666666666, 4.29)]","[(13.033333333333333, 5.292), (5.583333333333333, 2.929), (0.0, 0.0), (8.683333333333334, 4.517), (6.683333333333334, 3.71)]","[(4.866666666666666, 1.54), (11.233333333333333, 6.433), (7.983333333333333, 4.284), (0.0, 0.0), (4.216666666666667, 2.204)]","[(7.9, 3.696), (8.65, 5.202), (6.366666666666666, 3.311), (3.033333333333333, 2.167), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.266666666666667, 2.01), (11.65, 4.063), (22.483333333333334, 9.611), (7.966666666666667, 3.081)]","[(7.45, 2.031), (0.25, 0.079), (8.25, 2.431), (21.2, 5.148), (4.666666666666667, 1.826)]","[(13.55, 3.951), (7.916666666666667, 2.621), (0.23333333333333334, 0.072), (11.5, 3.474), (6.633333333333334, 2.06)]","[(23.633333333333333, 7.736), (18.166666666666668, 6.406), (10.416666666666666, 3.804), (0.0, 0.0), (15.85, 6.694)]","[(9.4, 3.068), (3.8, 1.738), (6.433333333333334, 2.39), (15.733333333333333, 6.066), (0.0, 0.0)]"
4,"[(0.08333333333333333, 0.04), (4.833333333333333, 1.519), (6.433333333333334, 2.034), (2.25, 0.902), (4.35, 1.64)]","[(5.283333333333333, 1.619), (0.0, 0.0), (7.65, 1.977), (4.45, 1.61), (7.05, 2.455)]","[(8.05, 2.153), (5.933333333333334, 1.836), (0.0, 0.0), (4.8, 1.501), (4.766666666666667, 1.534)]","[(2.3, 1.039), (3.8666666666666667, 1.373), (4.383333333333334, 1.13), (0.4, 0.168), (3.966666666666667, 1.459)]","[(3.75, 1.64), (6.583333333333333, 2.35), (4.616666666666666, 1.507), (3.65, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.733333333333333, 2.005), (2.8666666666666667, 1.115), (5.316666666666666, 1.675), (7.966666666666667, 5.69)]","[(3.4833333333333334, 1.384), (0.0, 0.0), (5.533333333333333, 1.788), (6.233333333333333, 2.24), (9.766666666666667, 6.434)]","[(3.3833333333333333, 1.142), (7.666666666666667, 2.209), (0.0, 0.0), (4.266666666666667, 1.393), (8.75, 6.726)]","[(5.933333333333334, 1.715), (5.033333333333333, 1.131), (5.75, 1.405), (0.0, 0.0), (9.716666666666667, 6.454)]","[(5.05, 2.371), (6.516666666666667, 2.399), (4.766666666666667, 2.061), (3.15, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (5.05, 1.561), (5.116666666666666, 2.003), (8.35, 3.029), (8.316666666666666, 4.311)]","[(8.95, 2.157), (0.7333333333333333, 0.255), (10.483333333333333, 2.771), (14.6, 3.969), (13.75, 5.381)]","[(6.266666666666667, 1.721), (11.5, 3.283), (0.2833333333333333, 0.092), (9.416666666666666, 3.223), (8.583333333333334, 4.249)]","[(9.833333333333334, 2.892), (15.016666666666667, 4.454), (10.766666666666667, 3.034), (0.0, 0.0), (10.983333333333333, 4.725)]","[(10.816666666666666, 4.541), (16.366666666666667, 5.728), (6.533333333333333, 3.361), (13.25, 5.415), (0.0, 0.0)]"
7,"[(0.0, 0.0), (9.4, 2.737), (10.0, 4.597), (4.416666666666667, 1.583), (13.616666666666667, 4.442)]","[(6.483333333333333, 2.777), (0.0, 0.0), (5.133333333333334, 2.191), (5.833333333333333, 1.976), (7.566666666666666, 2.388)]","[(7.2, 3.745), (8.683333333333334, 2.696), (0.0, 0.0), (7.716666666666667, 2.966), (7.383333333333334, 2.653)]","[(7.066666666666666, 1.765), (8.1, 1.855), (11.033333333333333, 3.229), (0.0, 0.0), (14.8, 3.588)]","[(12.416666666666666, 4.927), (9.166666666666666, 2.701), (8.766666666666667, 3.334), (12.4, 4.148), (0.1, 0.032)]"
8,"[(0.0, 0.0), (4.7, 1.904), (4.883333333333334, 1.792), (3.05, 1.84), (4.65, 1.775)]","[(3.2666666666666666, 1.245), (0.2, 0.198), (8.55, 3.038), (3.2, 1.906), (8.033333333333333, 3.021)]","[(4.683333333333334, 1.823), (10.2, 3.699), (0.55, 0.147), (8.6, 3.558), (4.233333333333333, 1.855)]","[(3.0833333333333335, 1.604), (4.983333333333333, 1.83), (8.233333333333333, 3.397), (0.0, 0.0), (7.75, 2.194)]","[(5.666666666666667, 1.804), (11.216666666666667, 3.68), (5.55, 1.763), (9.633333333333333, 3.539), (0.0, 0.0)]"
9,"[(1.2166666666666666, 0.312), (6.65, 3.067), (10.4, 5.598), (3.3333333333333335, 1.841), (6.25, 3.074)]","[(5.366666666666666, 2.844), (0.0, 0.0), (6.2, 3.387), (3.966666666666667, 2.164), (7.283333333333333, 2.842)]","[(10.933333333333334, 4.976), (8.866666666666667, 4.272), (0.0, 0.0), (10.166666666666666, 5.143), (6.5, 2.346)]","[(3.3333333333333335, 1.38), (6.05, 2.687), (6.983333333333333, 3.743), (0.3333333333333333, 0.136), (5.7, 1.431)]","[(5.583333333333333, 2.673), (9.366666666666667, 4.586), (6.716666666666667, 2.708), (5.466666666666667, 2.695), (0.0, 0.0)]"
