,0,1,2,3,4
0,"[(0.0, 0.0), (10.716666666666667, 9.954), (12.883333333333333, 9.098), (10.883333333333333, 8.818), (15.5, 11.574)]","[(11.366666666666667, 9.954), (1.0666666666666667, 0.826), (12.566666666666666, 6.874), (7.483333333333333, 4.912), (15.766666666666667, 11.214)]","[(11.9, 9.745), (10.116666666666667, 6.527), (0.0, 0.0), (4.1, 2.474), (8.583333333333334, 5.569)]","[(10.05, 8.643), (7.566666666666666, 4.932), (6.983333333333333, 2.854), (0.2, 0.123), (10.333333333333334, 6.53)]","[(14.566666666666666, 11.328), (15.483333333333333, 11.649), (6.033333333333333, 3.955), (9.616666666666667, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (13.383333333333333, 8.159), (3.35, 1.517), (5.433333333333334, 2.346), (10.233333333333333, 3.056)]","[(7.733333333333333, 6.039), (0.0, 0.0), (9.483333333333333, 6.854), (11.566666666666666, 7.683), (13.25, 4.943)]","[(3.816666666666667, 1.58), (15.233333333333333, 11.005), (2.3833333333333333, 0.872), (4.65, 1.765), (11.3, 4.729)]","[(5.166666666666667, 2.395), (16.416666666666668, 11.82), (4.116666666666666, 1.751), (0.0, 0.0), (8.9, 3.39)]","[(8.466666666666667, 3.121), (15.783333333333333, 8.267), (9.316666666666666, 3.44), (13.333333333333334, 5.315), (6.583333333333333, 2.085)]"
2,"[(0.0, 0.0), (17.05, 7.771), (13.75, 5.622), (6.666666666666667, 2.01), (10.616666666666667, 4.333)]","[(17.916666666666668, 7.927), (0.2833333333333333, 0.141), (7.083333333333333, 3.123), (10.15, 6.327), (6.733333333333333, 4.29)]","[(14.133333333333333, 5.487), (6.416666666666667, 2.929), (0.0, 0.0), (9.566666666666666, 4.517), (8.65, 3.71)]","[(5.55, 1.54), (11.883333333333333, 6.433), (8.583333333333334, 4.28), (0.0, 0.0), (3.45, 2.204)]","[(10.816666666666666, 3.72), (10.416666666666666, 5.264), (7.216666666666667, 3.115), (4.233333333333333, 2.167), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (4.983333333333333, 2.01), (10.666666666666666, 4.063), (19.85, 7.336), (7.116666666666666, 3.081)]","[(5.833333333333333, 2.031), (0.18333333333333332, 0.079), (7.25, 2.808), (16.2, 6.081), (3.65, 1.826)]","[(10.95, 3.951), (6.95, 2.178), (0.23333333333333334, 0.072), (10.683333333333334, 3.209), (4.666666666666667, 2.165)]","[(20.866666666666667, 9.607), (17.283333333333335, 5.242), (10.95, 3.417), (0.0, 0.0), (15.183333333333334, 6.634)]","[(7.566666666666666, 3.068), (3.6, 2.125), (6.033333333333333, 2.39), (14.433333333333334, 5.425), (0.0, 0.0)]"
4,"[(0.06666666666666667, 0.04), (4.35, 1.519), (5.4, 2.033), (2.3, 0.902), (4.6, 1.709)]","[(4.0, 1.619), (0.0, 0.0), (5.516666666666667, 1.947), (3.7333333333333334, 1.58), (7.116666666666666, 2.549)]","[(6.55, 2.157), (5.933333333333334, 1.839), (0.08333333333333333, 0.037), (4.716666666666667, 1.5), (4.633333333333334, 1.526)]","[(2.066666666666667, 1.043), (3.4833333333333334, 1.373), (3.033333333333333, 1.13), (0.3333333333333333, 0.168), (3.7, 1.451)]","[(3.6333333333333333, 1.644), (7.366666666666666, 2.491), (4.116666666666666, 1.507), (3.683333333333333, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (6.083333333333333, 2.005), (3.85, 1.223), (5.883333333333334, 1.675), (7.633333333333334, 5.73)]","[(4.483333333333333, 1.384), (0.0, 0.0), (5.733333333333333, 1.788), (5.85, 2.207), (10.666666666666666, 7.565)]","[(2.966666666666667, 1.142), (7.116666666666666, 2.209), (0.0, 0.0), (3.6666666666666665, 1.393), (7.366666666666666, 6.726)]","[(5.25, 1.715), (3.533333333333333, 1.131), (4.133333333333334, 1.405), (0.0, 0.0), (7.816666666666666, 6.454)]","[(5.483333333333333, 2.429), (6.566666666666666, 2.399), (5.216666666666667, 2.061), (3.816666666666667, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (5.8, 1.561), (4.366666666666666, 2.003), (8.233333333333333, 3.769), (7.616666666666666, 4.132)]","[(9.916666666666666, 2.074), (0.7, 0.255), (9.533333333333333, 2.771), (14.733333333333333, 3.969), (13.066666666666666, 5.177)]","[(4.933333333333334, 1.78), (10.8, 3.342), (0.3, 0.092), (8.5, 3.762), (8.433333333333334, 4.279)]","[(10.116666666666667, 2.848), (16.1, 4.41), (9.5, 2.99), (0.16666666666666666, 0.059), (9.466666666666667, 4.688)]","[(9.616666666666667, 3.802), (15.366666666666667, 5.364), (6.3, 3.361), (11.3, 5.325), (0.15, 0.118)]"
7,"[(0.0, 0.0), (9.083333333333334, 2.737), (8.8, 4.597), (4.183333333333334, 1.583), (11.966666666666667, 5.077)]","[(6.733333333333333, 2.777), (0.0, 0.0), (4.7, 2.191), (6.1, 1.976), (6.383333333333334, 2.374)]","[(7.0, 3.745), (7.816666666666666, 2.696), (0.0, 0.0), (8.05, 2.966), (6.666666666666667, 2.653)]","[(6.4, 2.002), (8.15, 1.855), (10.45, 3.229), (0.0, 0.0), (14.083333333333334, 4.192)]","[(12.016666666666667, 4.892), (8.466666666666667, 2.701), (8.766666666666667, 3.299), (13.116666666666667, 4.113), (0.05, 0.032)]"
8,"[(0.0, 0.0), (4.316666666666666, 1.904), (4.216666666666667, 1.792), (3.1666666666666665, 2.131), (4.316666666666666, 1.775)]","[(2.8833333333333333, 1.245), (0.2, 0.198), (7.066666666666666, 3.038), (2.933333333333333, 1.906), (7.2, 3.021)]","[(3.75, 1.823), (7.95, 3.699), (0.4166666666666667, 0.147), (6.8, 3.926), (4.233333333333333, 1.855)]","[(2.4166666666666665, 1.604), (4.833333333333333, 1.83), (6.583333333333333, 3.397), (0.0, 0.0), (6.6, 2.194)]","[(4.25, 1.804), (8.433333333333334, 3.68), (4.233333333333333, 1.763), (7.3, 3.907), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.533333333333333, 3.999), (10.166666666666666, 5.449), (3.316666666666667, 1.53), (6.416666666666667, 3.074)]","[(4.6, 2.844), (0.0, 0.0), (6.6, 3.387), (3.533333333333333, 2.164), (6.866666666666666, 2.842)]","[(11.016666666666667, 5.823), (8.283333333333333, 4.272), (0.0, 0.0), (9.916666666666666, 5.143), (6.9, 2.539)]","[(3.1166666666666667, 1.38), (5.2, 3.226), (6.766666666666667, 3.678), (0.31666666666666665, 0.136), (4.05, 1.452)]","[(6.283333333333333, 2.633), (9.7, 4.028), (6.716666666666667, 2.763), (6.25, 2.655), (0.0, 0.0)]"
10,"[(0.0, 0.0), (6.633333333333334, 3.626), (3.8666666666666667, 1.53), (8.233333333333333, 4.677), (7.983333333333333, 2.833)]","[(9.3, 4.275), (0.38333333333333336, 0.214), (10.15, 4.599), (8.433333333333334, 4.122), (12.883333333333333, 5.082)]","[(5.233333333333333, 2.191), (9.583333333333334, 4.154), (0.0, 0.0), (6.316666666666666, 4.232), (10.733333333333333, 4.099)]","[(10.466666666666667, 5.566), (8.416666666666666, 4.975), (7.583333333333333, 4.712), (0.85, 0.454), (14.083333333333334, 6.909)]","[(8.25, 3.432), (12.05, 5.359), (9.95, 4.192), (13.966666666666667, 6.893), (0.0, 0.0)]"
11,"[(0.0, 0.0), (4.116666666666666, 1.118), (7.316666666666666, 1.816), (8.483333333333333, 2.159), (4.45, 1.323)]","[(2.6666666666666665, 0.902), (0.31666666666666665, 0.069), (5.466666666666667, 1.637), (6.883333333333334, 2.138), (1.8833333333333333, 0.665)]","[(5.416666666666667, 1.755), (5.083333333333333, 1.276), (0.0, 0.0), (3.033333333333333, 1.163), (5.366666666666666, 1.649)]","[(7.05, 2.473), (6.883333333333334, 2.055), (2.0833333333333335, 0.778), (0.2833333333333333, 0.12), (7.266666666666667, 2.428)]","[(3.783333333333333, 1.348), (1.75, 0.617), (4.966666666666667, 1.855), (6.383333333333334, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (5.1, 2.339), (2.3833333333333333, 1.133), (8.65, 2.931), (2.8666666666666667, 1.287)]","[(3.65, 2.352), (0.0, 0.0), (3.433333333333333, 1.493), (5.783333333333333, 1.217), (2.933333333333333, 1.255)]","[(2.716666666666667, 1.135), (5.683333333333334, 2.086), (0.2833333333333333, 0.073), (7.066666666666666, 2.371), (3.3666666666666667, 1.034)]","[(7.45, 3.121), (6.75, 1.491), (6.383333333333334, 2.508), (0.0, 0.0), (5.916666666666667, 2.27)]","[(3.15, 1.376), (4.883333333333334, 1.973), (2.533333333333333, 1.018), (7.366666666666666, 2.689), (0.45, 0.121)]"
13,"[(0.0, 0.0), (4.85, 2.121), (8.933333333333334, 3.24), (7.766666666666667, 3.469), (11.566666666666666, 5.235)]","[(4.716666666666667, 2.171), (0.36666666666666664, 0.253), (9.233333333333333, 4.105), (3.966666666666667, 1.559), (9.366666666666667, 4.352)]","[(4.683333333333334, 2.13), (8.316666666666666, 3.622), (0.0, 0.0), (9.15, 3.826), (9.566666666666666, 3.592)]","[(8.266666666666667, 3.494), (3.716666666666667, 1.556), (8.916666666666666, 3.722), (0.0, 0.0), (8.083333333333334, 3.519)]","[(10.25, 5.16), (8.3, 4.18), (7.933333333333334, 3.246), (7.466666666666667, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (7.016666666666667, 1.417), (7.85, 1.909), (8.25, 2.077), (11.883333333333333, 3.421)]","[(4.283333333333333, 1.223), (0.0, 0.0), (9.45, 2.456), (3.783333333333333, 1.038), (11.4, 3.337)]","[(8.516666666666667, 2.338), (9.9, 2.733), (0.0, 0.0), (12.833333333333334, 3.315), (3.6166666666666667, 1.38)]","[(4.933333333333334, 1.841), (5.616666666666666, 1.87), (12.916666666666666, 3.158), (1.2833333333333334, 0.777), (11.0, 3.734)]","[(8.35, 1.411), (12.183333333333334, 2.827), (4.066666666666666, 1.354), (9.883333333333333, 3.636), (0.0, 0.0)]"
15,"[(0.0, 0.0), (4.783333333333333, 1.909), (7.95, 3.021), (6.216666666666667, 2.293), (8.683333333333334, 3.487)]","[(4.383333333333334, 1.644), (0.0, 0.0), (8.166666666666666, 2.963), (5.716666666666667, 1.694), (8.183333333333334, 2.888)]","[(5.866666666666666, 2.642), (8.35, 2.931), (0.0, 0.0), (2.6166666666666667, 1.161), (5.1, 2.191)]","[(7.85, 2.757), (7.333333333333333, 3.225), (3.216666666666667, 1.04), (0.0, 0.0), (2.7666666666666666, 1.366)]","[(10.483333333333333, 3.806), (8.9, 3.351), (7.35, 2.517), (6.0, 2.148), (0.0, 0.0)]"
16,"[(0.0, 0.0), (3.9, 1.288), (4.6, 1.532), (11.8, 3.428), (9.333333333333334, 2.202)]","[(3.9166666666666665, 0.963), (0.0, 0.0), (6.716666666666667, 1.756), (10.35, 3.024), (7.05, 2.252)]","[(4.35, 1.462), (6.5, 1.897), (0.06666666666666667, 0.07), (15.166666666666666, 4.031), (11.883333333333333, 3.259)]","[(7.866666666666666, 2.68), (10.9, 3.846), (11.85, 4.1), (0.0, 0.0), (5.166666666666667, 1.444)]","[(5.2, 1.992), (8.583333333333334, 2.54), (9.183333333333334, 3.412), (7.516666666666667, 2.724), (0.0, 0.0)]"
17,"[(0.0, 0.0), (4.916666666666667, 2.345), (7.033333333333333, 3.222), (10.383333333333333, 4.831), (7.666666666666667, 3.222)]","[(5.3, 2.642), (0.0, 0.0), (10.15, 3.991), (13.5, 5.812), (5.833333333333333, 3.177)]","[(6.3, 1.975), (8.25, 3.283), (0.0, 0.0), (8.15, 3.529), (6.166666666666667, 2.627)]","[(12.216666666666667, 4.816), (14.433333333333334, 5.796), (6.866666666666666, 3.24), (0.0, 0.0), (10.066666666666666, 4.297)]","[(7.816666666666666, 3.722), (5.983333333333333, 3.653), (6.866666666666666, 2.704), (8.683333333333334, 4.342), (0.0, 0.0)]"
18,"[(0.0, 0.0), (4.55, 2.332), (5.45, 2.619), (3.683333333333333, 1.282), (7.683333333333334, 3.224)]","[(5.333333333333333, 2.613), (0.0, 0.0), (5.533333333333333, 2.173), (9.3, 3.625), (12.783333333333333, 4.813)]","[(6.116666666666666, 2.418), (5.816666666666666, 3.032), (0.15, 0.071), (7.1, 2.681), (10.4, 3.869)]","[(6.483333333333333, 2.016), (9.583333333333334, 3.61), (9.416666666666666, 2.815), (0.06666666666666667, 0.046), (6.766666666666667, 2.511)]","[(7.983333333333333, 2.84), (10.283333333333333, 3.802), (10.016666666666667, 3.007), (3.7333333333333334, 1.491), (1.0833333333333333, 0.533)]"
19,"[(0.0, 0.0), (6.65, 3.597), (5.433333333333334, 1.655), (5.733333333333333, 1.975), (6.8, 2.54)]","[(9.65, 6.359), (0.08333333333333333, 0.079), (10.966666666666667, 6.088), (8.383333333333333, 5.877), (9.566666666666666, 6.886)]","[(5.95, 1.694), (8.95, 3.699), (1.1166666666666667, 0.351), (10.616666666666667, 3.258), (11.05, 3.823)]","[(6.233333333333333, 2.228), (5.633333333333334, 3.278), (10.6, 3.472), (0.0, 0.0), (6.633333333333334, 2.545)]","[(6.633333333333334, 2.617), (6.85, 4.201), (11.0, 3.861), (5.816666666666666, 2.579), (2.1666666666666665, 0.939)]"
20,"[(0.0, 0.0), (9.65, 4.946), (10.8, 5.175), (7.583333333333333, 3.328), (9.55, 4.288)]","[(8.133333333333333, 3.219), (0.0, 0.0), (5.033333333333333, 2.938), (10.2, 4.954), (3.783333333333333, 2.051)]","[(9.95, 4.787), (7.666666666666667, 4.029), (0.0, 0.0), (12.033333333333333, 6.522), (7.133333333333334, 4.478)]","[(5.983333333333333, 2.165), (10.716666666666667, 6.031), (12.8, 6.122), (0.0, 0.0), (11.466666666666667, 5.067)]","[(8.95, 3.941), (6.633333333333334, 3.183), (1.2333333333333334, 0.886), (11.0, 5.676), (0.0, 0.0)]"
21,"[(0.0, 0.0), (3.9166666666666665, 2.173), (2.1, 1.216), (5.15, 3.407), (5.483333333333333, 1.732)]","[(3.716666666666667, 2.156), (0.25, 0.251), (2.05, 1.129), (1.3333333333333333, 1.233), (7.716666666666667, 3.429)]","[(1.4333333333333333, 1.103), (2.033333333333333, 1.131), (0.0, 0.0), (3.3666666666666667, 2.365), (6.3, 2.536)]","[(5.183333333333334, 3.46), (1.3166666666666667, 1.265), (3.2333333333333334, 2.433), (2.8666666666666667, 2.863), (10.166666666666666, 4.893)]","[(4.6, 1.27), (8.483333333333333, 3.271), (6.933333333333334, 2.314), (9.75, 4.505), (0.0, 0.0)]"
