,0,1,2,3,4
0,"[(0.0, 0.0), (10.783333333333333, 9.954), (12.85, 9.098), (10.816666666666666, 8.818), (15.416666666666666, 11.574)]","[(11.25, 9.954), (0.0, 0.0), (12.65, 6.874), (7.5, 4.912), (15.15, 11.214)]","[(12.1, 9.745), (10.083333333333334, 6.527), (0.0, 0.0), (4.016666666666667, 2.474), (8.4, 5.569)]","[(10.266666666666667, 8.643), (7.516666666666667, 4.932), (6.933333333333334, 2.883), (0.2, 0.123), (10.116666666666667, 6.53)]","[(14.55, 11.328), (15.383333333333333, 11.649), (5.966666666666667, 3.955), (9.483333333333333, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (11.283333333333333, 8.159), (3.2, 1.517), (5.283333333333333, 2.346), (10.183333333333334, 3.056)]","[(7.166666666666667, 6.039), (0.0, 0.0), (8.95, 6.854), (10.966666666666667, 7.683), (13.166666666666666, 4.943)]","[(3.55, 1.58), (13.266666666666667, 11.005), (2.3833333333333333, 0.872), (3.466666666666667, 1.751), (11.266666666666667, 4.729)]","[(5.133333333333334, 2.395), (14.766666666666667, 11.82), (4.133333333333334, 1.751), (0.0, 0.0), (8.766666666666667, 3.39)]","[(8.45, 3.121), (14.15, 8.267), (9.316666666666666, 3.44), (13.266666666666667, 5.315), (6.583333333333333, 2.085)]"
2,"[(0.0, 0.0), (12.933333333333334, 7.38), (9.383333333333333, 5.231), (4.116666666666666, 1.619), (7.266666666666667, 3.575)]","[(14.216666666666667, 8.006), (0.2833333333333333, 0.141), (6.016666666666667, 3.123), (9.483333333333333, 6.477), (6.883333333333334, 4.29)]","[(11.083333333333334, 5.292), (5.95, 2.929), (0.0, 0.0), (7.466666666666667, 4.517), (7.066666666666666, 3.71)]","[(4.7, 1.54), (10.483333333333333, 6.429), (6.9, 4.28), (0.0, 0.0), (2.966666666666667, 2.204)]","[(8.4, 3.624), (8.266666666666667, 5.202), (5.483333333333333, 3.115), (3.65, 2.095), (0.35, 0.222)]"
3,"[(0.5166666666666667, 0.191), (4.983333333333333, 2.01), (10.683333333333334, 4.063), (19.5, 8.859), (7.133333333333334, 3.081)]","[(5.833333333333333, 2.031), (0.18333333333333332, 0.079), (7.283333333333333, 2.808), (15.683333333333334, 6.314), (3.75, 1.826)]","[(10.95, 4.21), (5.166666666666667, 2.178), (0.25, 0.072), (9.866666666666667, 3.209), (4.983333333333333, 2.165)]","[(19.883333333333333, 8.907), (15.1, 5.703), (8.933333333333334, 3.76), (0.0, 0.0), (12.666666666666666, 6.693)]","[(7.416666666666667, 3.068), (3.466666666666667, 2.125), (6.516666666666667, 2.545), (12.75, 6.152), (0.0, 0.0)]"
4,"[(0.06666666666666667, 0.04), (4.316666666666666, 1.503), (5.583333333333333, 2.033), (2.283333333333333, 0.902), (4.35, 1.709)]","[(4.25, 1.748), (0.0, 0.0), (5.883333333333334, 1.977), (4.166666666666667, 1.61), (7.283333333333333, 2.579)]","[(6.333333333333333, 2.157), (5.6, 1.839), (0.08333333333333333, 0.037), (3.9833333333333334, 1.5), (3.9, 1.526)]","[(2.2, 1.043), (3.466666666666667, 1.373), (3.2, 1.13), (0.38333333333333336, 0.168), (3.716666666666667, 1.451)]","[(3.6, 1.644), (6.616666666666666, 2.491), (3.466666666666667, 1.507), (3.6666666666666665, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (4.916666666666667, 2.005), (3.4, 1.223), (4.35, 1.675), (6.283333333333333, 5.73)]","[(2.4833333333333334, 1.324), (0.0, 0.0), (3.8666666666666667, 1.788), (5.133333333333334, 2.24), (7.366666666666666, 6.434)]","[(3.4, 1.142), (5.45, 2.209), (0.0, 0.0), (3.6166666666666667, 1.401), (7.333333333333333, 6.726)]","[(4.766666666666667, 1.715), (4.183333333333334, 1.131), (3.8833333333333333, 1.405), (0.0, 0.0), (7.366666666666666, 6.454)]","[(3.433333333333333, 2.371), (4.433333333333334, 2.399), (2.95, 2.061), (2.5833333333333335, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.4, 1.561), (3.783333333333333, 2.003), (7.05, 3.176), (7.033333333333333, 4.311)]","[(6.933333333333334, 2.074), (0.7, 0.255), (8.016666666666667, 2.771), (11.216666666666667, 4.355), (11.05, 5.381)]","[(4.75, 1.721), (9.2, 3.283), (0.3, 0.092), (9.383333333333333, 3.096), (7.766666666666667, 4.279)]","[(7.416666666666667, 2.848), (11.85, 4.41), (7.833333333333333, 3.158), (0.16666666666666666, 0.059), (9.416666666666666, 4.464)]","[(7.266666666666667, 3.802), (11.716666666666667, 5.364), (6.166666666666667, 3.361), (12.783333333333333, 5.071), (0.15, 0.118)]"
7,"[(0.0, 0.0), (7.316666666666666, 2.901), (9.283333333333333, 4.275), (4.6, 1.583), (12.85, 4.689)]","[(6.033333333333333, 2.777), (0.0, 0.0), (4.2, 2.191), (5.616666666666666, 1.976), (6.116666666666666, 2.374)]","[(7.05, 3.745), (7.65, 3.478), (0.0, 0.0), (6.816666666666666, 2.966), (6.066666666666666, 2.653)]","[(6.233333333333333, 2.002), (6.583333333333333, 1.855), (8.466666666666667, 3.229), (0.0, 0.0), (12.1, 3.643)]","[(11.666666666666666, 4.892), (7.616666666666666, 2.701), (8.316666666666666, 3.151), (12.066666666666666, 4.113), (0.05, 0.032)]"
8,"[(0.0, 0.0), (3.95, 1.904), (3.3666666666666667, 1.792), (2.5166666666666666, 2.131), (3.7333333333333334, 1.775)]","[(2.6666666666666665, 1.245), (0.2, 0.198), (6.2, 3.038), (2.35, 1.906), (6.55, 3.021)]","[(4.233333333333333, 1.823), (8.216666666666667, 3.699), (0.4166666666666667, 0.147), (6.816666666666666, 3.214), (4.466666666666667, 1.855)]","[(2.4, 1.604), (4.566666666666666, 1.83), (4.966666666666667, 2.697), (0.0, 0.0), (4.783333333333333, 2.194)]","[(4.316666666666666, 1.804), (8.316666666666666, 3.68), (3.466666666666667, 1.763), (6.516666666666667, 2.691), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (5.866666666666666, 3.999), (9.5, 5.449), (3.3666666666666667, 1.53), (6.066666666666666, 3.074)]","[(4.483333333333333, 2.844), (0.0, 0.0), (6.166666666666667, 3.387), (3.683333333333333, 2.164), (6.733333333333333, 2.842)]","[(10.383333333333333, 4.976), (8.85, 4.272), (0.0, 0.0), (10.45, 5.143), (5.433333333333334, 2.364)]","[(3.15, 1.38), (5.35, 3.226), (6.55, 3.678), (0.3, 0.136), (4.15, 1.431)]","[(5.833333333333333, 2.98), (9.616666666666667, 4.028), (6.45, 2.763), (5.783333333333333, 3.002), (0.0, 0.0)]"
