,0,1,2,3,4
0,"[(0.0, 0.0), (10.716666666666667, 9.954), (12.75, 9.098), (10.816666666666666, 8.818), (15.583333333333334, 11.574)]","[(11.4, 9.954), (0.0, 0.0), (12.75, 6.874), (7.583333333333333, 4.912), (16.5, 11.895)]","[(12.283333333333333, 9.745), (10.033333333333333, 6.527), (0.0, 0.0), (4.166666666666667, 2.474), (8.583333333333334, 5.569)]","[(10.416666666666666, 8.643), (7.566666666666666, 4.932), (7.666666666666667, 2.883), (0.2, 0.123), (10.316666666666666, 6.53)]","[(14.9, 11.328), (15.583333333333334, 11.649), (5.983333333333333, 3.955), (9.55, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (12.8, 8.159), (3.3, 1.517), (5.433333333333334, 2.346), (10.25, 3.056)]","[(7.75, 6.039), (0.0, 0.0), (9.566666666666666, 6.854), (11.6, 7.683), (13.4, 4.943)]","[(3.6666666666666665, 1.58), (14.416666666666666, 11.005), (2.3833333333333333, 0.872), (3.9, 1.751), (11.5, 4.729)]","[(5.133333333333334, 2.395), (15.933333333333334, 11.82), (4.0, 1.751), (0.0, 0.0), (9.116666666666667, 3.39)]","[(8.716666666666667, 3.121), (15.433333333333334, 8.267), (9.516666666666667, 3.44), (13.533333333333333, 5.315), (6.95, 2.085)]"
2,"[(0.0, 0.0), (19.133333333333333, 7.6), (14.566666666666666, 5.231), (6.733333333333333, 1.619), (10.233333333333333, 3.636)]","[(18.0, 8.056), (0.2833333333333333, 0.141), (6.9, 3.123), (11.466666666666667, 6.477), (8.083333333333334, 4.29)]","[(13.066666666666666, 5.487), (5.866666666666666, 2.929), (0.0, 0.0), (8.933333333333334, 4.517), (8.033333333333333, 3.71)]","[(5.183333333333334, 1.54), (12.9, 6.433), (9.35, 4.28), (0.0, 0.0), (3.533333333333333, 2.204)]","[(9.766666666666667, 3.696), (10.433333333333334, 5.222), (7.266666666666667, 3.311), (4.216666666666667, 2.167), (0.4, 0.222)]"
3,"[(0.5166666666666667, 0.191), (4.983333333333333, 2.01), (10.633333333333333, 4.063), (19.966666666666665, 7.336), (7.116666666666666, 3.081)]","[(5.833333333333333, 2.031), (0.18333333333333332, 0.079), (7.733333333333333, 2.495), (16.6, 6.081), (3.716666666666667, 1.826)]","[(10.866666666666667, 4.095), (7.033333333333333, 2.178), (0.23333333333333334, 0.072), (9.933333333333334, 3.408), (5.316666666666666, 2.424)]","[(20.033333333333335, 9.607), (18.366666666666667, 5.198), (10.266666666666667, 3.701), (0.0, 0.0), (13.533333333333333, 6.634)]","[(7.516666666666667, 3.068), (3.55, 2.125), (5.7, 2.545), (13.833333333333334, 6.311), (0.0, 0.0)]"
4,"[(0.06666666666666667, 0.04), (5.083333333333333, 1.519), (6.05, 2.033), (2.15, 0.902), (4.566666666666666, 1.709)]","[(4.1, 1.619), (0.0, 0.0), (8.083333333333334, 2.581), (3.8, 1.58), (6.733333333333333, 2.652)]","[(6.566666666666666, 2.157), (7.4, 1.839), (0.08333333333333333, 0.037), (4.2, 1.5), (4.066666666666666, 1.526)]","[(2.2, 1.043), (4.7, 1.281), (3.5, 1.13), (0.4, 0.168), (3.783333333333333, 1.451)]","[(3.966666666666667, 1.644), (6.8, 2.298), (3.5833333333333335, 1.507), (3.7333333333333334, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.716666666666667, 2.005), (3.6166666666666667, 1.223), (4.933333333333334, 1.675), (8.2, 5.69)]","[(4.8, 1.384), (0.0, 0.0), (5.85, 1.788), (7.233333333333333, 2.24), (11.233333333333333, 7.565)]","[(2.816666666666667, 1.142), (5.633333333333334, 2.209), (0.0, 0.0), (3.35, 1.393), (7.833333333333333, 6.726)]","[(5.65, 1.715), (4.15, 1.131), (4.766666666666667, 1.405), (0.0, 0.0), (8.333333333333334, 6.454)]","[(5.3, 2.429), (6.016666666666667, 2.399), (5.233333333333333, 2.061), (4.016666666666667, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.85, 1.561), (3.35, 1.719), (8.25, 2.899), (7.7, 4.125)]","[(9.783333333333333, 2.074), (0.7, 0.255), (9.0, 2.771), (13.9, 3.969), (13.9, 5.381)]","[(5.633333333333334, 1.721), (10.583333333333334, 3.283), (0.3, 0.092), (9.333333333333334, 3.096), (7.933333333333334, 4.279)]","[(9.133333333333333, 2.848), (14.083333333333334, 4.41), (8.55, 2.99), (0.16666666666666666, 0.059), (9.033333333333333, 4.725)]","[(10.616666666666667, 3.802), (15.616666666666667, 5.364), (7.216666666666667, 3.361), (12.516666666666667, 5.57), (0.15, 0.118)]"
7,"[(0.0, 0.0), (10.7, 2.901), (9.466666666666667, 4.597), (5.183333333333334, 1.583), (13.0, 5.225)]","[(6.5, 2.777), (0.0, 0.0), (5.483333333333333, 2.191), (5.466666666666667, 1.976), (6.65, 2.374)]","[(7.266666666666667, 3.745), (8.716666666666667, 2.696), (0.0, 0.0), (8.0, 2.966), (6.516666666666667, 2.653)]","[(6.7, 2.214), (7.366666666666666, 1.855), (10.9, 3.229), (0.0, 0.0), (14.75, 4.284)]","[(12.3, 4.892), (9.833333333333334, 2.701), (8.616666666666667, 3.151), (13.416666666666666, 4.113), (0.05, 0.032)]"
8,"[(0.0, 0.0), (4.616666666666666, 1.904), (4.066666666666666, 1.792), (3.5833333333333335, 1.84), (4.083333333333333, 1.775)]","[(3.216666666666667, 1.245), (0.2, 0.198), (7.2, 3.038), (3.216666666666667, 1.906), (7.433333333333334, 3.021)]","[(4.433333333333334, 1.823), (9.116666666666667, 3.699), (0.45, 0.147), (7.8, 3.214), (4.7, 1.855)]","[(2.75, 1.604), (5.966666666666667, 1.83), (6.916666666666667, 3.397), (0.0, 0.0), (7.283333333333333, 2.194)]","[(4.416666666666667, 1.804), (9.133333333333333, 3.68), (4.3, 1.763), (7.083333333333333, 2.691), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (5.9, 3.999), (10.516666666666667, 5.223), (3.3666666666666667, 1.53), (8.083333333333334, 3.074)]","[(4.45, 2.844), (0.0, 0.0), (7.15, 3.387), (3.5, 2.164), (6.883333333333334, 2.842)]","[(11.316666666666666, 5.823), (8.783333333333333, 4.272), (0.0, 0.0), (10.35, 5.143), (7.05, 2.448)]","[(3.1666666666666665, 1.38), (5.266666666666667, 3.226), (7.016666666666667, 3.678), (0.3, 0.136), (4.116666666666666, 1.431)]","[(6.283333333333333, 2.98), (10.25, 4.028), (6.9, 2.763), (6.25, 3.002), (0.0, 0.0)]"
10,"[(0.0, 0.0), (7.55, 3.626), (2.8666666666666667, 1.538), (8.533333333333333, 4.677), (8.383333333333333, 2.833)]","[(9.266666666666667, 4.275), (0.38333333333333336, 0.214), (9.966666666666667, 4.574), (8.5, 4.122), (13.066666666666666, 6.718)]","[(5.066666666666666, 2.276), (10.05, 4.239), (0.0, 0.0), (6.8, 4.388), (11.116666666666667, 4.184)]","[(10.6, 5.566), (8.733333333333333, 4.111), (7.366666666666666, 4.533), (0.55, 0.454), (14.916666666666666, 6.909)]","[(8.416666666666666, 3.432), (10.933333333333334, 6.127), (10.116666666666667, 4.21), (14.216666666666667, 6.893), (0.0, 0.0)]"
11,"[(0.0, 0.0), (4.15, 1.118), (6.133333333333334, 1.779), (7.883333333333334, 2.28), (4.416666666666667, 1.323)]","[(2.5166666666666666, 0.902), (0.31666666666666665, 0.069), (6.433333333333334, 1.637), (8.166666666666666, 2.138), (1.9833333333333334, 0.665)]","[(4.716666666666667, 1.755), (5.25, 1.276), (0.0, 0.0), (3.4, 1.163), (5.283333333333333, 1.649)]","[(6.95, 2.473), (7.666666666666667, 2.055), (2.4833333333333334, 0.778), (0.2833333333333333, 0.12), (7.7, 2.428)]","[(3.85, 1.348), (1.8666666666666667, 0.617), (6.216666666666667, 1.855), (7.916666666666667, 2.356), (0.0, 0.0)]"
