,0,1,2,3,4
0,"[(0.0, 0.0), (10.333333333333334, 9.954), (12.316666666666666, 9.098), (10.766666666666667, 8.818), (15.15, 11.574)]","[(10.85, 9.954), (0.9666666666666667, 0.826), (12.783333333333333, 8.94), (8.583333333333334, 4.912), (15.816666666666666, 11.257)]","[(11.8, 9.745), (9.583333333333334, 6.527), (0.0, 0.0), (3.8333333333333335, 2.474), (8.616666666666667, 5.569)]","[(9.983333333333333, 8.656), (7.1, 4.932), (6.966666666666667, 2.896), (0.18333333333333332, 0.123), (10.25, 6.53)]","[(14.733333333333333, 11.328), (15.316666666666666, 11.649), (6.15, 3.955), (9.75, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (15.116666666666667, 10.252), (3.4166666666666665, 1.517), (5.383333333333334, 2.346), (7.566666666666666, 3.056)]","[(8.566666666666666, 5.239), (0.0, 0.0), (10.75, 6.854), (12.716666666666667, 7.683), (12.583333333333334, 4.943)]","[(3.6, 1.58), (17.4, 11.005), (2.1, 0.872), (4.483333333333333, 1.765), (9.05, 3.425)]","[(5.333333333333333, 2.395), (19.4, 11.82), (4.116666666666666, 1.751), (0.0, 0.0), (9.033333333333333, 3.39)]","[(8.95, 3.121), (20.05, 7.069), (9.7, 3.425), (12.45, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (17.416666666666668, 8.318), (13.816666666666666, 5.231), (6.083333333333333, 1.619), (10.15, 4.149)]","[(17.266666666666666, 7.803), (0.26666666666666666, 0.141), (6.65, 3.123), (10.566666666666666, 6.274), (5.966666666666667, 4.29)]","[(12.883333333333333, 5.292), (5.35, 2.929), (0.0, 0.0), (8.233333333333333, 4.517), (7.0, 3.71)]","[(7.15, 1.89), (11.383333333333333, 7.379), (8.45, 4.28), (0.0, 0.0), (3.6, 2.204)]","[(10.433333333333334, 3.974), (8.183333333333334, 5.202), (6.516666666666667, 3.311), (3.316666666666667, 2.095), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.816666666666666, 2.01), (13.816666666666666, 4.063), (24.45, 7.009), (9.216666666666667, 3.081)]","[(7.116666666666666, 2.031), (0.18333333333333332, 0.079), (9.033333333333333, 2.431), (18.45, 4.96), (5.35, 2.061)]","[(12.4, 3.951), (7.433333333333334, 2.621), (0.25, 0.072), (11.75, 3.821), (5.95, 2.28)]","[(24.966666666666665, 9.607), (19.95, 8.664), (12.066666666666666, 3.39), (0.08333333333333333, 0.081), (17.566666666666666, 6.635)]","[(9.016666666666667, 3.068), (4.05, 1.738), (6.283333333333333, 2.39), (17.4, 6.066), (0.0, 0.0)]"
4,"[(0.06666666666666667, 0.04), (4.716666666666667, 1.519), (6.183333333333334, 2.034), (2.05, 0.902), (4.216666666666667, 1.717)]","[(4.55, 1.619), (0.0, 0.0), (7.5, 1.948), (4.383333333333334, 1.58), (9.166666666666666, 2.557)]","[(6.283333333333333, 2.164), (5.916666666666667, 1.846), (0.06666666666666667, 0.037), (4.616666666666666, 1.304), (4.55, 1.541)]","[(2.25, 1.043), (4.166666666666667, 1.373), (3.85, 1.131), (0.45, 0.168), (3.466666666666667, 1.461)]","[(4.15, 1.644), (7.65, 2.501), (4.433333333333334, 1.518), (4.183333333333334, 1.355), (0.0, 0.0)]"
5,"[(0.0, 0.0), (4.6, 2.299), (3.433333333333333, 1.389), (7.15, 1.675), (8.0, 5.69)]","[(3.95, 1.384), (0.0, 0.0), (5.8, 1.788), (6.55, 2.106), (10.016666666666667, 5.074)]","[(2.7, 1.161), (6.233333333333333, 2.426), (0.0, 0.0), (4.85, 1.393), (10.9, 6.458)]","[(7.033333333333333, 1.73), (3.4833333333333334, 1.146), (6.05, 1.42), (0.16666666666666666, 0.089), (12.033333333333333, 6.469)]","[(5.866666666666666, 2.371), (7.633333333333334, 2.399), (4.916666666666667, 2.061), (4.866666666666666, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (6.6, 1.561), (4.883333333333334, 2.003), (8.683333333333334, 3.029), (8.933333333333334, 4.311)]","[(13.366666666666667, 2.311), (0.7333333333333333, 0.255), (13.816666666666666, 2.925), (17.483333333333334, 4.253), (18.733333333333334, 5.535)]","[(6.666666666666667, 1.791), (13.45, 3.353), (0.3, 0.092), (11.033333333333333, 3.148), (11.983333333333333, 4.103)]","[(12.766666666666667, 2.912), (16.75, 4.702), (10.733333333333333, 3.034), (0.16666666666666666, 0.059), (11.333333333333334, 4.997)]","[(13.283333333333333, 4.127), (18.65, 7.06), (7.85, 3.61), (15.983333333333333, 7.536), (0.26666666666666666, 0.118)]"
7,"[(0.0, 0.0), (11.533333333333333, 2.901), (11.5, 4.597), (5.583333333333333, 1.583), (15.066666666666666, 5.261)]","[(9.416666666666666, 2.777), (0.0, 0.0), (7.8, 2.191), (8.233333333333333, 1.976), (6.75, 2.388)]","[(8.116666666666667, 3.745), (8.483333333333333, 2.696), (0.0, 0.0), (8.216666666666667, 2.966), (5.933333333333334, 2.653)]","[(6.666666666666667, 2.214), (7.5, 1.855), (12.466666666666667, 3.229), (0.0, 0.0), (14.733333333333333, 4.37)]","[(12.916666666666666, 4.927), (7.483333333333333, 2.701), (7.616666666666666, 3.127), (12.85, 4.148), (0.0, 0.0)]"
8,"[(0.0, 0.0), (5.5, 1.904), (4.466666666666667, 1.792), (3.933333333333333, 1.84), (3.8833333333333333, 1.653)]","[(3.1166666666666667, 1.245), (0.2, 0.198), (7.75, 3.038), (2.716666666666667, 1.906), (7.516666666666667, 3.021)]","[(6.283333333333333, 1.823), (11.7, 3.699), (0.45, 0.147), (9.483333333333333, 3.214), (4.5, 1.855)]","[(2.783333333333333, 1.604), (4.95, 1.83), (7.316666666666666, 3.397), (0.0, 0.0), (6.35, 2.194)]","[(6.116666666666666, 1.804), (11.55, 3.68), (4.233333333333333, 1.763), (8.45, 2.691), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.9, 3.999), (10.783333333333333, 5.598), (3.5166666666666666, 1.841), (7.0, 3.074)]","[(4.9, 2.844), (0.0, 0.0), (7.05, 3.387), (3.95, 2.164), (7.25, 2.842)]","[(10.95, 4.696), (9.6, 4.272), (0.0, 0.0), (10.733333333333333, 5.143), (6.466666666666667, 2.502)]","[(3.35, 1.38), (6.066666666666666, 2.687), (7.166666666666667, 3.743), (0.35, 0.136), (5.316666666666666, 1.459)]","[(5.6, 2.673), (10.333333333333334, 4.028), (6.566666666666666, 2.763), (5.45, 2.695), (0.0, 0.0)]"
10,"[(0.0, 0.0), (8.05, 3.626), (3.6166666666666667, 1.538), (9.816666666666666, 5.456), (7.25, 2.833)]","[(11.583333333333334, 4.275), (0.31666666666666665, 0.214), (11.616666666666667, 4.618), (9.133333333333333, 4.122), (12.816666666666666, 5.082)]","[(6.016666666666667, 2.191), (11.633333333333333, 4.892), (0.0, 0.0), (7.866666666666666, 4.232), (10.7, 4.099)]","[(14.166666666666666, 5.842), (10.116666666666667, 4.111), (8.416666666666666, 4.533), (0.8666666666666667, 0.454), (18.966666666666665, 7.772)]","[(10.25, 3.212), (11.366666666666667, 6.127), (10.333333333333334, 4.192), (15.683333333333334, 7.672), (0.0, 0.0)]"
11,"[(0.016666666666666666, 0.021), (2.8, 1.118), (4.583333333333333, 1.779), (5.716666666666667, 2.28), (3.966666666666667, 1.323)]","[(2.3666666666666667, 1.028), (0.13333333333333333, 0.069), (3.6, 1.441), (4.866666666666666, 1.942), (1.8666666666666667, 0.665)]","[(4.25, 1.799), (2.4833333333333334, 1.276), (0.0, 0.0), (2.4833333333333334, 1.163), (3.35, 1.649)]","[(6.316666666666666, 2.578), (4.583333333333333, 2.055), (2.033333333333333, 0.778), (0.0, 0.0), (5.533333333333333, 2.428)]","[(3.7666666666666666, 1.348), (1.1333333333333333, 0.617), (4.316666666666666, 1.855), (5.7, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (5.733333333333333, 2.339), (2.283333333333333, 1.067), (8.45, 2.931), (3.1333333333333333, 1.287)]","[(5.116666666666666, 2.352), (0.0, 0.0), (3.7, 1.493), (3.0166666666666666, 1.217), (3.5166666666666666, 1.255)]","[(2.65, 1.135), (5.9, 2.086), (0.21666666666666667, 0.073), (6.183333333333334, 2.372), (3.25, 1.034)]","[(6.25, 3.121), (4.8, 1.491), (7.216666666666667, 2.421), (0.0, 0.0), (7.033333333333333, 2.183)]","[(3.216666666666667, 1.322), (5.583333333333333, 1.973), (2.716666666666667, 1.018), (8.3, 2.565), (0.5666666666666667, 0.121)]"
13,"[(0.0, 0.0), (4.616666666666666, 2.426), (9.166666666666666, 3.24), (7.933333333333334, 3.506), (13.683333333333334, 5.272)]","[(4.266666666666667, 2.109), (0.25, 0.253), (10.266666666666667, 4.105), (3.9833333333333334, 1.559), (10.55, 4.352)]","[(4.966666666666667, 2.13), (8.383333333333333, 3.622), (0.0, 0.0), (9.333333333333334, 3.684), (10.05, 3.45)]","[(7.633333333333334, 3.449), (3.716666666666667, 1.556), (10.0, 3.722), (0.0, 0.0), (9.266666666666667, 3.519)]","[(12.166666666666666, 5.095), (9.366666666666667, 4.18), (9.983333333333333, 3.246), (8.583333333333334, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (5.5, 1.659), (5.483333333333333, 1.807), (5.683333333333334, 2.051), (8.05, 3.118)]","[(3.5, 1.223), (0.0, 0.0), (6.25, 1.992), (3.65, 1.038), (9.4, 3.087)]","[(5.733333333333333, 2.436), (9.25, 2.162), (0.11666666666666667, 0.036), (11.466666666666667, 2.933), (3.2, 1.395)]","[(5.4, 1.841), (4.816666666666666, 0.98), (11.733333333333333, 2.892), (1.45, 0.777), (15.1, 4.168)]","[(3.716666666666667, 1.533), (9.283333333333333, 2.896), (3.316666666666667, 1.354), (11.383333333333333, 3.667), (0.35, 0.115)]"
15,"[(0.0, 0.0), (4.45, 2.123), (8.1, 3.081), (8.483333333333333, 2.35), (10.583333333333334, 3.558)]","[(3.9833333333333334, 1.661), (0.0, 0.0), (9.85, 2.393), (8.166666666666666, 1.688), (10.266666666666667, 2.896)]","[(5.916666666666667, 2.642), (8.083333333333334, 4.105), (0.0, 0.0), (1.95, 1.023), (4.5, 2.365)]","[(7.316666666666666, 2.77), (7.283333333333333, 3.546), (2.933333333333333, 1.04), (0.0, 0.0), (2.216666666666667, 1.366)]","[(11.483333333333333, 4.247), (10.766666666666667, 4.87), (7.1, 2.517), (6.283333333333333, 2.177), (0.0, 0.0)]"
