,0,1,2,3,4
0,"[(0.0, 0.0), (10.35, 9.954), (12.25, 9.098), (10.783333333333333, 8.818), (15.066666666666666, 11.574)]","[(10.733333333333333, 9.954), (0.0, 0.0), (12.1, 6.874), (7.333333333333333, 4.912), (15.5, 11.257)]","[(11.983333333333333, 9.745), (9.866666666666667, 6.527), (0.0, 0.0), (4.316666666666666, 2.474), (8.516666666666667, 5.569)]","[(9.966666666666667, 8.656), (7.016666666666667, 4.932), (6.883333333333334, 2.896), (0.18333333333333332, 0.123), (10.05, 6.53)]","[(14.6, 11.328), (15.2, 11.649), (6.0, 3.955), (9.733333333333333, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (13.133333333333333, 10.252), (3.466666666666667, 1.517), (5.433333333333334, 2.346), (7.633333333333334, 3.056)]","[(8.716666666666667, 5.239), (0.0, 0.0), (10.666666666666666, 6.854), (12.633333333333333, 7.683), (12.783333333333333, 4.943)]","[(3.7333333333333334, 1.58), (14.85, 11.005), (2.1, 0.872), (4.483333333333333, 1.765), (9.016666666666667, 3.425)]","[(5.333333333333333, 2.395), (16.466666666666665, 11.82), (4.116666666666666, 1.751), (0.0, 0.0), (9.066666666666666, 3.39)]","[(8.983333333333333, 3.121), (17.483333333333334, 8.267), (9.666666666666666, 3.425), (11.883333333333333, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (13.15, 8.439), (10.933333333333334, 5.231), (4.65, 1.619), (8.483333333333333, 4.149)]","[(11.666666666666666, 7.803), (0.26666666666666666, 0.141), (5.566666666666666, 3.123), (6.866666666666666, 6.274), (4.483333333333333, 4.29)]","[(12.183333333333334, 5.292), (5.816666666666666, 2.929), (0.0, 0.0), (9.0, 4.517), (7.45, 3.71)]","[(4.85, 1.54), (8.716666666666667, 7.007), (7.983333333333333, 4.28), (0.0, 0.0), (3.0, 2.204)]","[(7.733333333333333, 3.696), (6.583333333333333, 5.202), (6.033333333333333, 3.311), (2.9166666666666665, 2.167), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.8, 2.01), (12.55, 4.063), (21.8, 7.393), (9.083333333333334, 3.081)]","[(7.066666666666666, 2.031), (0.18333333333333332, 0.079), (8.85, 2.142), (15.416666666666666, 4.96), (5.133333333333334, 2.061)]","[(12.866666666666667, 3.951), (7.033333333333333, 2.468), (0.25, 0.072), (11.583333333333334, 3.334), (6.416666666666667, 2.28)]","[(21.683333333333334, 8.849), (16.716666666666665, 7.519), (10.016666666666667, 3.701), (0.08333333333333333, 0.081), (13.45, 6.635)]","[(8.55, 3.068), (3.5833333333333335, 1.738), (6.016666666666667, 2.545), (14.45, 5.875), (0.0, 0.0)]"
4,"[(0.06666666666666667, 0.04), (4.733333333333333, 1.519), (5.933333333333334, 2.033), (2.15, 0.902), (4.533333333333333, 1.717)]","[(4.166666666666667, 1.619), (0.0, 0.0), (6.35, 1.947), (4.133333333333334, 1.58), (7.883333333333334, 2.557)]","[(6.116666666666666, 2.164), (5.233333333333333, 1.846), (0.06666666666666667, 0.037), (4.633333333333334, 1.304), (4.4, 1.541)]","[(2.0, 1.043), (3.45, 1.373), (3.7666666666666666, 1.13), (0.4166666666666667, 0.168), (3.5166666666666666, 1.461)]","[(3.95, 1.644), (7.0, 2.501), (4.35, 1.517), (4.0, 1.355), (0.0, 0.0)]"
5,"[(0.0, 0.0), (4.983333333333333, 2.005), (2.966666666666667, 1.341), (5.133333333333334, 1.675), (7.516666666666667, 5.69)]","[(3.816666666666667, 1.494), (0.0, 0.0), (4.983333333333333, 1.898), (5.216666666666667, 1.846), (9.383333333333333, 6.295)]","[(3.316666666666667, 1.142), (6.283333333333333, 2.209), (0.0, 0.0), (3.6333333333333333, 1.393), (8.133333333333333, 6.726)]","[(5.683333333333334, 1.73), (4.35, 1.146), (4.666666666666667, 1.42), (0.16666666666666666, 0.089), (8.733333333333333, 6.469)]","[(5.483333333333333, 2.371), (5.466666666666667, 2.399), (4.466666666666667, 2.061), (3.3, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (3.8833333333333333, 1.561), (3.7, 2.003), (7.583333333333333, 3.285), (6.866666666666666, 4.311)]","[(6.833333333333333, 2.311), (0.7666666666666667, 0.255), (7.266666666666667, 2.925), (11.816666666666666, 4.509), (11.35, 5.535)]","[(6.7, 1.721), (10.75, 3.283), (0.3, 0.092), (8.9, 3.232), (8.266666666666667, 4.258)]","[(9.2, 2.892), (13.683333333333334, 4.454), (8.833333333333334, 3.034), (0.16666666666666666, 0.059), (11.383333333333333, 4.464)]","[(8.083333333333334, 3.802), (12.35, 5.364), (7.2, 3.361), (12.933333333333334, 5.472), (0.0, 0.0)]"
7,"[(0.0, 0.0), (8.166666666666666, 2.737), (9.95, 4.597), (5.183333333333334, 1.583), (12.933333333333334, 4.534)]","[(6.866666666666666, 2.777), (0.0, 0.0), (4.116666666666666, 2.191), (6.016666666666667, 1.976), (6.466666666666667, 2.388)]","[(7.4, 3.745), (8.883333333333333, 2.755), (0.0, 0.0), (7.383333333333334, 2.966), (6.35, 2.653)]","[(6.35, 2.214), (6.416666666666667, 1.855), (9.75, 3.229), (0.0, 0.0), (12.75, 3.643)]","[(11.483333333333333, 4.868), (7.316666666666666, 2.701), (8.05, 3.127), (11.516666666666667, 4.089), (0.15, 0.032)]"
8,"[(0.0, 0.0), (4.483333333333333, 1.904), (4.333333333333333, 1.792), (3.2333333333333334, 2.131), (4.166666666666667, 1.775)]","[(2.95, 1.245), (0.2, 0.198), (7.383333333333334, 3.038), (2.6333333333333333, 1.906), (7.15, 3.021)]","[(5.15, 1.823), (9.366666666666667, 3.699), (0.4666666666666667, 0.147), (8.116666666666667, 3.926), (4.483333333333333, 1.855)]","[(2.5833333333333335, 1.604), (5.35, 1.83), (6.816666666666666, 2.697), (0.0, 0.0), (5.916666666666667, 2.194)]","[(5.05, 1.804), (9.266666666666667, 3.68), (4.216666666666667, 1.763), (7.916666666666667, 2.691), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.85, 3.999), (9.983333333333333, 5.449), (3.4166666666666665, 1.841), (6.533333333333333, 3.074)]","[(5.066666666666666, 2.844), (0.0, 0.0), (6.466666666666667, 3.387), (3.683333333333333, 2.164), (7.0, 2.842)]","[(10.933333333333334, 4.696), (9.516666666666667, 4.272), (0.0, 0.0), (10.516666666666667, 5.143), (6.216666666666667, 2.469)]","[(3.35, 1.38), (6.05, 2.687), (6.7, 3.743), (0.36666666666666664, 0.136), (5.733333333333333, 1.431)]","[(5.766666666666667, 2.673), (10.583333333333334, 4.028), (6.366666666666666, 2.763), (5.533333333333333, 2.695), (0.0, 0.0)]"
