,0,1,2,3,4
0,"[(0.0, 0.0), (10.35, 9.954), (12.25, 9.098), (10.783333333333333, 8.818), (15.0, 11.574)]","[(10.533333333333333, 9.954), (0.0, 0.0), (12.033333333333333, 6.874), (7.316666666666666, 4.912), (15.266666666666667, 11.257)]","[(11.766666666666667, 9.745), (9.85, 6.527), (0.0, 0.0), (4.233333333333333, 2.474), (8.366666666666667, 5.569)]","[(9.766666666666667, 8.656), (7.033333333333333, 4.932), (7.0, 2.896), (0.18333333333333332, 0.123), (9.9, 6.53)]","[(14.416666666666666, 11.328), (15.133333333333333, 11.649), (6.0, 3.955), (9.616666666666667, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (12.816666666666666, 10.252), (3.466666666666667, 1.517), (5.433333333333334, 2.346), (7.233333333333333, 3.056)]","[(7.916666666666667, 6.039), (0.0, 0.0), (9.816666666666666, 6.854), (11.783333333333333, 7.683), (12.116666666666667, 4.943)]","[(3.566666666666667, 1.58), (14.35, 11.005), (2.1, 0.872), (4.483333333333333, 1.765), (9.016666666666667, 3.425)]","[(5.2, 2.395), (15.95, 11.82), (4.116666666666666, 1.751), (0.0, 0.0), (9.05, 3.39)]","[(8.95, 3.121), (16.116666666666667, 7.25), (9.716666666666667, 3.425), (11.833333333333334, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (13.366666666666667, 7.38), (10.516666666666667, 5.231), (4.383333333333334, 1.619), (7.516666666666667, 3.575)]","[(13.516666666666667, 7.803), (0.26666666666666666, 0.141), (5.7, 3.123), (8.9, 6.39), (5.133333333333334, 4.29)]","[(11.916666666666666, 5.292), (5.466666666666667, 2.929), (0.0, 0.0), (9.0, 4.517), (7.45, 3.71)]","[(4.233333333333333, 1.54), (10.1, 7.21), (7.7, 4.28), (0.0, 0.0), (3.4833333333333334, 2.204)]","[(7.533333333333333, 3.525), (7.166666666666667, 5.147), (6.216666666666667, 3.311), (3.3666666666666667, 2.167), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.8, 2.01), (12.55, 4.063), (21.466666666666665, 7.337), (9.016666666666667, 3.081)]","[(7.066666666666666, 2.031), (0.18333333333333332, 0.079), (8.683333333333334, 2.142), (15.583333333333334, 5.288), (5.016666666666667, 2.061)]","[(12.166666666666666, 4.095), (7.083333333333333, 2.178), (0.26666666666666666, 0.072), (9.2, 3.334), (5.6, 2.424)]","[(22.683333333333334, 7.633), (18.85, 5.644), (10.066666666666666, 3.701), (0.08333333333333333, 0.081), (14.633333333333333, 6.635)]","[(8.583333333333334, 3.068), (3.6166666666666667, 1.738), (6.233333333333333, 2.545), (14.1, 6.152), (0.0, 0.0)]"
4,"[(0.06666666666666667, 0.04), (4.65, 1.519), (5.9, 2.033), (2.15, 0.902), (4.566666666666666, 1.717)]","[(4.166666666666667, 1.619), (0.0, 0.0), (6.166666666666667, 1.947), (4.1, 1.58), (7.666666666666667, 2.557)]","[(6.116666666666666, 2.164), (5.183333333333334, 1.846), (0.06666666666666667, 0.037), (4.616666666666666, 1.304), (4.383333333333334, 1.541)]","[(2.3, 1.043), (3.466666666666667, 1.373), (3.75, 1.13), (0.45, 0.168), (3.5, 1.461)]","[(3.95, 1.644), (6.4, 2.501), (3.75, 1.517), (3.9833333333333334, 1.355), (0.0, 0.0)]"
5,"[(0.0, 0.0), (4.7, 2.005), (2.966666666666667, 1.341), (5.15, 1.675), (6.95, 5.69)]","[(3.4166666666666665, 1.494), (0.0, 0.0), (4.233333333333333, 1.788), (5.033333333333333, 1.846), (8.816666666666666, 6.295)]","[(2.8333333333333335, 1.161), (6.7, 2.209), (0.0, 0.0), (3.716666666666667, 1.393), (8.066666666666666, 6.726)]","[(5.083333333333333, 1.73), (3.95, 1.146), (3.933333333333333, 1.42), (0.16666666666666666, 0.089), (8.1, 6.469)]","[(4.666666666666667, 2.429), (5.566666666666666, 2.399), (4.333333333333333, 2.061), (3.183333333333333, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.833333333333333, 1.561), (3.8333333333333335, 2.082), (8.533333333333333, 3.285), (7.25, 4.311)]","[(6.566666666666666, 2.157), (0.5166666666666667, 0.255), (6.833333333333333, 2.771), (11.8, 3.969), (11.2, 5.381)]","[(4.616666666666666, 1.721), (9.55, 3.283), (0.3, 0.092), (9.1, 3.232), (7.95, 4.258)]","[(7.833333333333333, 2.892), (12.733333333333333, 4.473), (9.116666666666667, 3.132), (0.16666666666666666, 0.059), (10.033333333333333, 4.725)]","[(9.383333333333333, 3.802), (14.45, 6.415), (6.6, 3.361), (14.483333333333333, 5.218), (0.2833333333333333, 0.118)]"
7,"[(0.0, 0.0), (7.05, 2.737), (8.65, 4.597), (5.766666666666667, 1.583), (12.966666666666667, 4.689)]","[(8.016666666666667, 3.141), (0.0, 0.0), (4.683333333333334, 2.191), (5.933333333333334, 1.976), (6.1, 2.374)]","[(6.633333333333334, 3.745), (7.45, 2.755), (0.0, 0.0), (7.633333333333334, 2.966), (6.45, 2.71)]","[(6.116666666666666, 2.214), (5.95, 1.855), (9.516666666666667, 3.229), (0.0, 0.0), (11.483333333333333, 3.643)]","[(11.8, 4.868), (7.05, 2.701), (7.466666666666667, 3.275), (12.416666666666666, 4.089), (0.15, 0.032)]"
8,"[(0.0, 0.0), (4.783333333333333, 1.904), (4.716666666666667, 1.792), (3.5, 2.131), (4.483333333333333, 1.775)]","[(2.933333333333333, 1.245), (0.2, 0.198), (7.733333333333333, 3.038), (2.65, 1.906), (7.016666666666667, 3.021)]","[(4.316666666666666, 1.823), (8.966666666666667, 3.699), (0.5, 0.147), (7.733333333333333, 3.926), (4.383333333333334, 1.855)]","[(2.45, 1.604), (4.45, 1.83), (6.85, 3.397), (0.0, 0.0), (6.516666666666667, 2.194)]","[(4.6, 1.804), (9.15, 3.68), (4.316666666666666, 1.763), (7.066666666666666, 2.691), (0.0, 0.0)]"
9,"[(1.2, 0.312), (6.466666666666667, 3.999), (9.766666666666667, 5.449), (3.466666666666667, 1.841), (6.183333333333334, 3.074)]","[(4.733333333333333, 2.844), (0.0, 0.0), (6.466666666666667, 3.387), (3.5166666666666666, 2.164), (7.0, 2.842)]","[(11.133333333333333, 4.976), (9.483333333333333, 4.272), (0.0, 0.0), (10.283333333333333, 5.143), (6.083333333333333, 2.469)]","[(3.35, 1.38), (5.916666666666667, 2.687), (6.45, 3.678), (0.36666666666666664, 0.136), (5.566666666666666, 1.431)]","[(5.633333333333334, 2.673), (10.666666666666666, 4.028), (6.716666666666667, 2.763), (5.35, 2.695), (0.0, 0.0)]"
10,"[(0.0, 0.0), (8.616666666666667, 3.626), (3.6666666666666665, 1.53), (10.483333333333333, 5.033), (6.8, 2.833)]","[(9.75, 4.275), (0.31666666666666665, 0.214), (11.05, 4.618), (9.5, 4.122), (12.3, 5.082)]","[(5.383333333333334, 2.191), (10.4, 4.154), (0.0, 0.0), (7.3, 4.382), (9.9, 4.099)]","[(10.783333333333333, 5.566), (9.066666666666666, 4.975), (7.733333333333333, 4.533), (0.75, 0.454), (14.05, 6.868)]","[(7.966666666666667, 3.432), (10.8, 6.127), (9.85, 4.192), (16.283333333333335, 7.672), (0.0, 0.0)]"
11,"[(0.016666666666666666, 0.021), (2.716666666666667, 1.118), (3.9833333333333334, 1.779), (5.566666666666666, 2.28), (3.7666666666666666, 1.323)]","[(2.1666666666666665, 0.911), (0.13333333333333333, 0.069), (3.8333333333333335, 1.441), (5.416666666666667, 1.942), (2.15, 0.665)]","[(4.55, 1.799), (2.783333333333333, 1.276), (0.0, 0.0), (3.0833333333333335, 1.163), (3.6333333333333333, 1.649)]","[(6.483333333333333, 2.578), (4.75, 2.055), (1.9833333333333334, 0.778), (0.0, 0.0), (5.7, 2.428)]","[(3.433333333333333, 1.348), (1.1833333333333333, 0.617), (4.183333333333334, 1.855), (5.783333333333333, 2.356), (0.0, 0.0)]"
12,"[(0.0, 0.0), (5.483333333333333, 2.339), (2.3, 1.067), (7.55, 2.931), (3.25, 1.287)]","[(3.533333333333333, 2.352), (0.0, 0.0), (3.283333333333333, 1.493), (2.683333333333333, 1.217), (2.966666666666667, 1.255)]","[(2.6666666666666665, 1.173), (5.666666666666667, 2.086), (0.21666666666666667, 0.073), (6.05, 2.372), (3.4833333333333334, 1.034)]","[(6.4, 3.121), (4.016666666666667, 1.491), (6.433333333333334, 2.421), (0.0, 0.0), (6.133333333333334, 2.183)]","[(3.05, 1.376), (5.133333333333334, 1.973), (2.6166666666666667, 1.018), (7.416666666666667, 2.565), (0.5666666666666667, 0.121)]"
13,"[(0.0, 0.0), (4.55, 2.426), (7.8, 3.24), (8.0, 3.506), (11.633333333333333, 5.272)]","[(4.783333333333333, 2.302), (0.25, 0.253), (8.283333333333333, 4.105), (4.15, 1.559), (9.283333333333333, 4.851)]","[(4.45, 2.13), (7.933333333333334, 3.622), (0.0, 0.0), (9.083333333333334, 3.684), (8.116666666666667, 3.45)]","[(7.4, 3.449), (3.466666666666667, 1.556), (8.133333333333333, 3.722), (0.0, 0.0), (8.366666666666667, 3.519)]","[(10.35, 5.142), (7.9, 4.18), (6.666666666666667, 3.246), (7.333333333333333, 3.35), (0.0, 0.0)]"
14,"[(0.1, 0.035), (6.6, 1.659), (5.433333333333334, 1.999), (6.15, 2.029), (7.966666666666667, 2.889)]","[(3.533333333333333, 1.25), (0.0, 0.0), (6.683333333333334, 1.992), (3.316666666666667, 1.038), (9.116666666666667, 3.087)]","[(5.916666666666667, 2.442), (8.833333333333334, 2.162), (0.0, 0.0), (10.083333333333334, 2.933), (3.216666666666667, 1.395)]","[(5.55, 1.841), (3.466666666666667, 0.98), (10.383333333333333, 2.892), (1.9, 0.777), (12.883333333333333, 3.987)]","[(3.6666666666666665, 1.515), (9.4, 2.896), (3.15, 1.354), (10.65, 3.667), (0.35, 0.115)]"
15,"[(0.0, 0.0), (4.3, 2.123), (7.383333333333334, 3.055), (5.866666666666666, 2.35), (8.083333333333334, 3.558)]","[(3.35, 1.661), (0.0, 0.0), (6.633333333333334, 2.385), (5.116666666666666, 1.68), (7.35, 2.888)]","[(5.9, 2.642), (7.816666666666666, 4.105), (0.0, 0.0), (1.9666666666666666, 1.029), (4.75, 2.365)]","[(7.45, 2.77), (7.1, 3.633), (2.933333333333333, 1.04), (0.0, 0.0), (2.5166666666666666, 1.366)]","[(11.95, 4.247), (11.3, 4.527), (7.5, 2.517), (5.683333333333334, 2.177), (0.0, 0.0)]"
16,"[(0.0, 0.0), (5.083333333333333, 1.339), (4.583333333333333, 1.532), (8.0, 2.974), (4.983333333333333, 2.202)]","[(4.133333333333334, 1.023), (0.0, 0.0), (6.25, 2.011), (11.9, 3.084), (8.233333333333333, 3.149)]","[(4.883333333333334, 1.412), (6.483333333333333, 1.741), (0.18333333333333332, 0.07), (11.5, 4.219), (8.2, 3.447)]","[(7.8, 2.68), (12.333333333333334, 3.897), (11.8, 4.1), (0.0, 0.0), (5.7, 1.444)]","[(6.583333333333333, 1.992), (11.5, 3.209), (10.416666666666666, 3.412), (8.25, 2.039), (0.0, 0.0)]"
17,"[(0.0, 0.0), (6.65, 2.655), (8.05, 3.055), (11.966666666666667, 4.831), (7.916666666666667, 3.222)]","[(5.883333333333334, 2.642), (0.0, 0.0), (10.266666666666667, 4.3), (13.866666666666667, 5.794), (6.183333333333334, 3.177)]","[(6.883333333333334, 2.036), (9.216666666666667, 3.344), (0.0, 0.0), (7.516666666666667, 3.566), (6.583333333333333, 2.664)]","[(12.0, 4.816), (13.166666666666666, 5.796), (6.716666666666667, 3.231), (0.0, 0.0), (11.0, 4.297)]","[(8.183333333333334, 3.722), (5.783333333333333, 3.653), (6.316666666666666, 2.695), (9.45, 4.313), (0.0, 0.0)]"
18,"[(0.0, 0.0), (4.533333333333333, 2.332), (5.066666666666666, 2.539), (3.15, 1.282), (7.5, 3.224)]","[(5.533333333333333, 2.613), (0.0, 0.0), (5.05, 2.093), (9.216666666666667, 3.625), (12.016666666666667, 4.813)]","[(5.833333333333333, 2.423), (5.916666666666667, 2.896), (0.1, 0.071), (6.9, 2.681), (9.7, 3.869)]","[(5.533333333333333, 2.074), (9.433333333333334, 3.616), (8.85, 2.815), (0.06666666666666667, 0.046), (5.816666666666666, 2.507)]","[(8.383333333333333, 2.848), (10.316666666666666, 3.802), (9.55, 3.007), (3.716666666666667, 1.491), (0.6166666666666667, 0.533)]"
19,"[(0.0, 0.0), (6.966666666666667, 3.597), (5.85, 1.655), (6.316666666666666, 1.975), (6.75, 2.742)]","[(10.516666666666667, 6.359), (0.08333333333333333, 0.079), (11.033333333333333, 6.088), (8.416666666666666, 5.877), (10.35, 6.886)]","[(6.033333333333333, 1.694), (8.4, 3.699), (1.1166666666666667, 0.351), (10.683333333333334, 4.467), (12.75, 3.823)]","[(6.583333333333333, 2.018), (4.833333333333333, 3.068), (10.166666666666666, 4.191), (0.0, 0.0), (6.8, 2.545)]","[(7.683333333333334, 2.617), (6.916666666666667, 4.201), (12.433333333333334, 3.861), (6.233333333333333, 2.579), (2.7, 0.939)]"
