,0,1,2,3,4
0,"[(0.0, 0.0), (10.35, 9.954), (12.25, 9.098), (10.783333333333333, 8.818), (15.066666666666666, 11.574)]","[(10.733333333333333, 9.954), (0.0, 0.0), (12.1, 6.874), (7.333333333333333, 4.912), (15.45, 11.257)]","[(11.983333333333333, 9.745), (9.866666666666667, 6.527), (0.0, 0.0), (4.316666666666666, 2.474), (8.516666666666667, 5.569)]","[(9.966666666666667, 8.656), (7.016666666666667, 4.932), (6.883333333333334, 2.896), (0.18333333333333332, 0.123), (10.05, 6.53)]","[(14.6, 11.328), (15.2, 11.649), (6.0, 3.955), (9.733333333333333, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (12.516666666666667, 10.252), (3.466666666666667, 1.517), (5.433333333333334, 2.346), (7.633333333333334, 3.056)]","[(8.45, 6.039), (0.0, 0.0), (10.283333333333333, 6.854), (12.25, 7.683), (12.783333333333333, 4.943)]","[(3.75, 1.58), (14.216666666666667, 11.005), (2.1, 0.872), (4.483333333333333, 1.765), (9.016666666666667, 3.425)]","[(5.35, 2.395), (15.733333333333333, 11.82), (4.116666666666666, 1.751), (0.0, 0.0), (9.066666666666666, 3.39)]","[(8.983333333333333, 3.121), (16.216666666666665, 7.25), (9.666666666666666, 3.425), (11.866666666666667, 5.456), (6.95, 2.085)]"
2,"[(0.0, 0.0), (13.566666666666666, 8.439), (12.033333333333333, 5.231), (4.983333333333333, 1.619), (7.916666666666667, 3.856)]","[(11.766666666666667, 7.803), (0.26666666666666666, 0.141), (5.583333333333333, 3.123), (6.883333333333334, 6.274), (4.5, 4.29)]","[(12.2, 5.292), (5.716666666666667, 2.929), (0.0, 0.0), (8.933333333333334, 4.517), (7.45, 3.71)]","[(4.866666666666666, 1.54), (8.366666666666667, 7.007), (7.7, 4.28), (0.0, 0.0), (2.6666666666666665, 2.204)]","[(7.8, 3.696), (6.633333333333334, 5.202), (5.416666666666667, 3.311), (2.9166666666666665, 2.167), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (5.8, 2.01), (12.7, 4.063), (22.966666666666665, 7.191), (9.05, 3.081)]","[(7.066666666666666, 2.031), (0.18333333333333332, 0.079), (9.033333333333333, 2.142), (16.716666666666665, 4.96), (5.116666666666666, 2.061)]","[(12.75, 3.951), (7.783333333333333, 2.621), (0.25, 0.072), (10.316666666666666, 3.209), (6.216666666666667, 2.28)]","[(22.8, 8.849), (17.833333333333332, 7.519), (10.033333333333333, 3.701), (0.08333333333333333, 0.081), (14.416666666666666, 6.635)]","[(9.016666666666667, 3.068), (4.05, 1.738), (6.5, 2.39), (15.45, 6.066), (0.0, 0.0)]"
4,"[(0.06666666666666667, 0.04), (4.733333333333333, 1.519), (5.816666666666666, 2.033), (2.15, 0.902), (4.533333333333333, 1.717)]","[(4.133333333333334, 1.619), (0.0, 0.0), (6.016666666666667, 1.947), (4.1, 1.58), (7.483333333333333, 2.557)]","[(6.15, 2.164), (5.233333333333333, 1.846), (0.06666666666666667, 0.037), (4.633333333333334, 1.304), (4.316666666666666, 1.541)]","[(2.316666666666667, 1.043), (3.45, 1.373), (3.6666666666666665, 1.13), (0.4166666666666667, 0.168), (3.5166666666666666, 1.461)]","[(3.95, 1.644), (6.85, 2.501), (4.2, 1.517), (4.0, 1.355), (0.0, 0.0)]"
5,"[(0.0, 0.0), (4.983333333333333, 2.005), (2.9166666666666665, 1.341), (4.616666666666666, 1.675), (7.083333333333333, 5.69)]","[(3.816666666666667, 1.494), (0.0, 0.0), (4.983333333333333, 1.898), (5.0, 1.846), (8.716666666666667, 6.295)]","[(2.7666666666666666, 1.142), (4.633333333333334, 2.209), (0.0, 0.0), (2.966666666666667, 1.401), (6.85, 6.726)]","[(5.433333333333334, 1.73), (4.35, 1.146), (4.416666666666667, 1.42), (0.16666666666666666, 0.089), (8.016666666666667, 6.469)]","[(4.566666666666666, 2.371), (4.05, 2.399), (3.55, 2.061), (2.4, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.783333333333333, 1.561), (3.55, 1.719), (8.466666666666667, 2.899), (7.266666666666667, 4.125)]","[(9.283333333333333, 2.074), (0.7666666666666667, 0.255), (8.683333333333334, 2.925), (13.433333333333334, 3.969), (13.016666666666667, 5.331)]","[(6.833333333333333, 2.148), (12.7, 3.283), (0.3, 0.092), (9.55, 3.148), (8.766666666666667, 4.258)]","[(9.266666666666667, 2.892), (14.066666666666666, 4.454), (9.416666666666666, 3.034), (0.16666666666666666, 0.059), (9.783333333333333, 4.725)]","[(9.133333333333333, 3.802), (14.0, 5.364), (7.15, 3.361), (12.8, 5.472), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.266666666666667, 2.737), (9.433333333333334, 4.597), (5.033333333333333, 1.583), (13.75, 4.689)]","[(6.966666666666667, 2.777), (0.0, 0.0), (5.283333333333333, 2.191), (6.066666666666666, 1.976), (6.466666666666667, 2.388)]","[(6.866666666666666, 3.745), (9.5, 2.755), (0.0, 0.0), (7.35, 2.966), (6.333333333333333, 2.653)]","[(5.9, 2.214), (5.733333333333333, 1.855), (8.983333333333333, 3.229), (0.0, 0.0), (11.85, 3.643)]","[(11.683333333333334, 4.868), (7.383333333333334, 2.701), (8.066666666666666, 3.127), (11.983333333333333, 4.089), (0.15, 0.032)]"
8,"[(0.0, 0.0), (4.666666666666667, 1.904), (4.416666666666667, 1.792), (3.2, 2.131), (4.183333333333334, 1.775)]","[(2.7, 1.245), (0.2, 0.198), (7.1, 3.038), (2.45, 1.906), (6.666666666666667, 3.021)]","[(5.15, 1.823), (9.6, 3.699), (0.4666666666666667, 0.147), (8.066666666666666, 3.926), (4.283333333333333, 1.855)]","[(2.1, 1.604), (5.5, 3.196), (6.533333333333333, 3.397), (0.0, 0.0), (6.1, 3.38)]","[(5.083333333333333, 1.804), (9.533333333333333, 3.68), (4.25, 1.763), (7.833333333333333, 2.691), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (6.7, 3.999), (9.983333333333333, 5.449), (3.4166666666666665, 1.841), (6.533333333333333, 3.074)]","[(5.0, 2.844), (0.0, 0.0), (6.466666666666667, 3.387), (3.6166666666666667, 2.164), (7.0, 2.842)]","[(11.483333333333333, 4.976), (9.516666666666667, 4.272), (0.0, 0.0), (10.466666666666667, 5.143), (6.216666666666667, 2.469)]","[(3.3666666666666667, 1.38), (6.05, 2.687), (6.7, 3.743), (0.36666666666666664, 0.136), (5.733333333333333, 1.431)]","[(5.8, 2.673), (10.583333333333334, 4.028), (6.366666666666666, 2.763), (5.55, 2.695), (0.0, 0.0)]"
