,0,1,2,3,4
0,"[(0.0, 0.0), (10.783333333333333, 9.954), (12.85, 9.098), (10.816666666666666, 8.818), (15.333333333333334, 11.574)]","[(11.25, 9.954), (0.0, 0.0), (12.65, 6.874), (7.5, 4.912), (15.083333333333334, 11.214)]","[(12.1, 9.745), (10.083333333333334, 6.527), (0.0, 0.0), (4.15, 2.474), (8.3, 5.569)]","[(10.266666666666667, 8.643), (7.516666666666667, 4.932), (6.933333333333334, 2.854), (0.2, 0.123), (9.983333333333333, 6.53)]","[(14.783333333333333, 11.328), (15.616666666666667, 11.649), (5.983333333333333, 3.955), (9.55, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (11.833333333333334, 8.159), (3.25, 1.517), (5.316666666666666, 2.346), (10.183333333333334, 3.056)]","[(7.0, 6.039), (0.0, 0.0), (8.766666666666667, 6.854), (10.833333333333334, 7.683), (13.066666666666666, 4.943)]","[(3.716666666666667, 1.58), (13.5, 11.005), (2.3833333333333333, 0.872), (4.666666666666667, 1.765), (11.4, 4.729)]","[(5.3, 2.395), (15.033333333333333, 11.82), (4.116666666666666, 1.751), (0.0, 0.0), (8.95, 3.39)]","[(8.45, 3.121), (14.633333333333333, 8.267), (9.316666666666666, 3.44), (13.283333333333333, 5.315), (6.583333333333333, 2.085)]"
2,"[(0.0, 0.0), (12.166666666666666, 7.38), (9.1, 5.231), (3.85, 1.619), (6.383333333333334, 4.114)]","[(13.4, 7.732), (0.2833333333333333, 0.141), (5.266666666666667, 3.123), (9.016666666666667, 6.274), (5.35, 4.29)]","[(9.566666666666666, 5.292), (5.05, 2.929), (0.0, 0.0), (6.633333333333334, 4.517), (5.966666666666667, 3.71)]","[(4.533333333333333, 1.54), (9.983333333333333, 6.433), (6.783333333333333, 4.284), (0.0, 0.0), (2.85, 2.204)]","[(7.55, 3.525), (7.8, 5.202), (5.3, 3.115), (3.6166666666666667, 2.167), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (4.983333333333333, 2.01), (10.4, 4.063), (19.6, 7.336), (7.066666666666666, 3.081)]","[(5.833333333333333, 2.031), (0.18333333333333332, 0.079), (6.95, 2.808), (15.983333333333333, 7.604), (3.6666666666666665, 1.826)]","[(10.5, 3.951), (6.733333333333333, 2.242), (0.23333333333333334, 0.072), (8.75, 3.209), (4.866666666666666, 2.28)]","[(19.75, 9.607), (17.433333333333334, 5.198), (9.9, 3.701), (0.0, 0.0), (13.1, 6.634)]","[(7.633333333333334, 3.068), (3.6666666666666665, 2.125), (5.583333333333333, 2.39), (12.883333333333333, 6.311), (0.0, 0.0)]"
4,"[(0.06666666666666667, 0.04), (3.8666666666666667, 1.792), (5.2, 2.287), (2.3333333333333335, 1.156), (4.35, 1.709)]","[(4.166666666666667, 1.619), (0.0, 0.0), (4.766666666666667, 1.947), (3.933333333333333, 1.58), (5.983333333333333, 2.549)]","[(6.483333333333333, 2.157), (5.75, 1.839), (0.08333333333333333, 0.037), (4.05, 1.5), (3.933333333333333, 1.526)]","[(2.2, 1.043), (3.466666666666667, 1.373), (2.7666666666666666, 1.13), (0.38333333333333336, 0.168), (3.7, 1.451)]","[(3.4833333333333334, 1.644), (7.166666666666667, 2.491), (3.966666666666667, 1.507), (3.7, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.2, 2.005), (3.7, 1.223), (5.033333333333333, 1.675), (7.35, 5.73)]","[(4.1, 1.384), (0.0, 0.0), (5.316666666666666, 1.788), (4.983333333333333, 1.868), (9.316666666666666, 6.317)]","[(3.1166666666666667, 1.142), (6.2, 2.209), (0.0, 0.0), (3.4166666666666665, 1.393), (7.333333333333333, 6.726)]","[(4.033333333333333, 1.715), (3.466666666666667, 1.131), (3.1666666666666665, 1.405), (0.0, 0.0), (6.85, 6.454)]","[(3.65, 2.371), (4.966666666666667, 2.399), (2.816666666666667, 2.061), (2.7, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.15, 1.561), (3.15, 1.719), (6.333333333333333, 3.285), (6.183333333333334, 4.125)]","[(6.4, 2.399), (0.7, 0.255), (6.883333333333334, 2.771), (10.45, 4.355), (9.8, 5.177)]","[(5.516666666666667, 1.721), (9.683333333333334, 3.283), (0.3, 0.092), (8.416666666666666, 3.096), (7.383333333333334, 4.279)]","[(7.883333333333334, 2.848), (12.1, 4.41), (8.033333333333333, 2.99), (0.16666666666666666, 0.059), (9.55, 4.464)]","[(6.8, 3.802), (11.0, 5.364), (6.466666666666667, 3.361), (13.216666666666667, 5.071), (0.15, 0.118)]"
7,"[(0.0, 0.0), (6.25, 2.737), (8.816666666666666, 4.275), (4.45, 1.583), (10.666666666666666, 4.634)]","[(6.716666666666667, 3.701), (0.0, 0.0), (4.383333333333334, 2.191), (6.083333333333333, 1.976), (5.816666666666666, 2.55)]","[(6.216666666666667, 3.745), (7.583333333333333, 3.478), (0.0, 0.0), (6.85, 2.966), (5.766666666666667, 2.655)]","[(6.2, 2.008), (5.166666666666667, 1.855), (7.533333333333333, 3.229), (0.0, 0.0), (9.316666666666666, 3.588)]","[(10.65, 4.868), (6.916666666666667, 2.701), (7.416666666666667, 3.127), (11.416666666666666, 4.089), (0.05, 0.032)]"
8,"[(0.0, 0.0), (4.383333333333334, 1.904), (3.466666666666667, 1.792), (2.8333333333333335, 2.131), (4.183333333333334, 1.775)]","[(2.933333333333333, 1.245), (0.2, 0.198), (6.533333333333333, 3.038), (2.4833333333333334, 1.906), (7.116666666666666, 3.021)]","[(3.966666666666667, 1.823), (8.1, 3.699), (0.4, 0.147), (6.55, 3.926), (4.55, 1.855)]","[(2.216666666666667, 1.604), (4.75, 1.83), (5.816666666666666, 3.397), (0.0, 0.0), (6.183333333333334, 2.194)]","[(4.0, 1.804), (8.166666666666666, 3.68), (3.55, 1.763), (6.583333333333333, 3.907), (0.0, 0.0)]"
9,"[(1.1666666666666667, 0.312), (5.566666666666666, 3.999), (9.433333333333334, 5.449), (3.7333333333333334, 1.53), (6.233333333333333, 3.074)]","[(4.65, 2.844), (0.0, 0.0), (6.45, 3.387), (3.95, 2.164), (6.883333333333334, 2.842)]","[(9.2, 4.754), (8.266666666666667, 4.272), (0.0, 0.0), (11.25, 4.634), (5.166666666666667, 2.584)]","[(3.1666666666666665, 1.38), (5.283333333333333, 3.226), (6.05, 3.678), (0.3, 0.136), (4.783333333333333, 1.431)]","[(5.666666666666667, 2.98), (9.65, 4.028), (6.233333333333333, 2.763), (5.6, 3.002), (0.0, 0.0)]"
