,0,1,2,3,4
0,"[(0.0, 0.0), (12.233333333333333, 9.954), (13.25, 9.098), (11.583333333333334, 8.818), (17.216666666666665, 11.574)]","[(12.116666666666667, 9.954), (1.2833333333333334, 0.826), (14.1, 6.874), (8.883333333333333, 4.912), (15.783333333333333, 15.169)]","[(12.366666666666667, 9.745), (12.233333333333333, 11.268), (0.0, 0.0), (4.033333333333333, 2.474), (8.7, 5.569)]","[(10.383333333333333, 8.668), (9.833333333333334, 4.932), (7.016666666666667, 2.854), (0.0, 0.0), (10.733333333333333, 6.53)]","[(15.0, 11.328), (16.75, 11.649), (5.966666666666667, 3.955), (9.416666666666666, 6.274), (0.0, 0.0)]"
1,"[(0.0, 0.0), (11.916666666666666, 8.159), (3.4, 1.517), (5.266666666666667, 2.346), (9.25, 3.056)]","[(7.6, 6.039), (0.0, 0.0), (9.366666666666667, 6.854), (11.25, 7.683), (11.25, 4.943)]","[(3.9833333333333334, 1.58), (14.733333333333333, 11.005), (2.75, 0.872), (4.6, 1.765), (10.6, 3.425)]","[(5.966666666666667, 2.395), (16.666666666666668, 11.82), (4.716666666666667, 1.751), (0.0, 0.0), (9.15, 3.39)]","[(9.133333333333333, 3.121), (14.333333333333334, 8.267), (9.7, 3.44), (12.75, 5.325), (6.583333333333333, 2.085)]"
2,"[(0.0, 0.0), (13.95, 7.38), (10.583333333333334, 5.231), (4.216666666666667, 1.619), (8.066666666666666, 4.149)]","[(13.9, 8.006), (0.23333333333333334, 0.141), (6.516666666666667, 3.123), (9.6, 6.477), (7.15, 4.29)]","[(10.783333333333333, 5.292), (5.4, 2.929), (0.0, 0.0), (7.883333333333334, 4.517), (7.383333333333334, 3.71)]","[(4.283333333333333, 1.54), (11.133333333333333, 6.429), (7.816666666666666, 4.28), (0.0, 0.0), (3.25, 2.204)]","[(7.333333333333333, 3.696), (9.666666666666666, 5.399), (5.966666666666667, 3.311), (3.1, 2.167), (0.3333333333333333, 0.222)]"
3,"[(0.5166666666666667, 0.191), (4.85, 2.01), (10.0, 4.063), (19.183333333333334, 7.848), (6.633333333333334, 3.081)]","[(5.733333333333333, 2.031), (0.18333333333333332, 0.079), (6.55, 3.043), (14.833333333333334, 4.96), (3.183333333333333, 2.061)]","[(10.316666666666666, 4.095), (5.95, 2.178), (0.25, 0.072), (10.416666666666666, 3.824), (4.683333333333334, 2.309)]","[(19.85, 8.907), (15.2, 5.242), (9.416666666666666, 3.76), (0.0, 0.0), (12.9, 6.693)]","[(7.416666666666667, 3.068), (3.25, 2.125), (5.583333333333333, 2.545), (13.35, 6.054), (0.0, 0.0)]"
4,"[(0.0, 0.0), (3.933333333333333, 1.503), (5.5, 2.033), (2.283333333333333, 0.902), (3.8833333333333333, 1.636)]","[(3.7333333333333334, 1.564), (0.0, 0.0), (5.6, 1.947), (3.8833333333333333, 1.58), (6.716666666666667, 2.549)]","[(5.283333333333333, 2.157), (4.983333333333333, 1.839), (0.08333333333333333, 0.037), (3.75, 1.29), (3.7666666666666666, 1.526)]","[(2.066666666666667, 1.043), (3.65, 1.373), (3.1333333333333333, 1.13), (0.38333333333333336, 0.168), (3.0833333333333335, 1.453)]","[(3.433333333333333, 1.574), (5.95, 2.491), (3.3, 1.507), (3.2333333333333334, 1.345), (0.0, 0.0)]"
5,"[(0.0, 0.0), (5.533333333333333, 2.306), (2.6, 1.115), (4.466666666666667, 1.675), (7.4, 5.69)]","[(3.683333333333333, 1.384), (0.2, 0.099), (4.633333333333334, 1.788), (5.15, 2.227), (9.266666666666667, 6.434)]","[(3.033333333333333, 1.142), (7.05, 2.209), (0.0, 0.0), (3.35, 1.393), (7.433333333333334, 6.726)]","[(5.116666666666666, 1.715), (3.9833333333333334, 1.131), (4.05, 1.405), (0.0, 0.0), (7.833333333333333, 6.454)]","[(4.716666666666667, 2.371), (6.133333333333334, 2.399), (3.65, 2.061), (2.566666666666667, 1.591), (0.0, 0.0)]"
6,"[(0.0, 0.0), (4.166666666666667, 1.561), (3.55, 1.719), (7.466666666666667, 2.899), (7.166666666666667, 4.311)]","[(7.216666666666667, 2.074), (0.6166666666666667, 0.255), (7.233333333333333, 2.771), (12.0, 3.969), (10.883333333333333, 5.177)]","[(5.266666666666667, 1.721), (9.433333333333334, 3.283), (0.3, 0.092), (9.716666666666667, 3.096), (7.45, 4.239)]","[(7.3, 2.911), (11.516666666666667, 4.473), (7.433333333333334, 3.053), (0.16666666666666666, 0.059), (8.066666666666666, 4.725)]","[(6.616666666666666, 3.802), (10.816666666666666, 5.364), (6.066666666666666, 3.361), (12.95, 5.071), (0.0, 0.0)]"
7,"[(0.0, 0.0), (7.383333333333334, 2.737), (7.716666666666667, 4.597), (4.683333333333334, 1.583), (13.066666666666666, 4.689)]","[(7.333333333333333, 3.141), (0.0, 0.0), (4.45, 2.191), (5.216666666666667, 1.976), (5.066666666666666, 2.441)]","[(7.066666666666666, 3.745), (7.533333333333333, 2.755), (0.0, 0.0), (6.8, 2.966), (6.283333333333333, 2.653)]","[(4.983333333333333, 1.765), (5.783333333333333, 1.855), (8.383333333333333, 3.229), (0.0, 0.0), (10.95, 3.643)]","[(11.533333333333333, 4.778), (7.05, 2.701), (7.683333333333334, 3.037), (11.333333333333334, 3.999), (0.11666666666666667, 0.032)]"
8,"[(0.0, 0.0), (4.016666666666667, 1.904), (4.466666666666667, 1.792), (2.85, 2.131), (4.433333333333334, 1.775)]","[(2.95, 1.245), (0.2, 0.198), (7.383333333333334, 3.038), (2.65, 1.906), (7.416666666666667, 3.021)]","[(3.9, 1.823), (7.916666666666667, 3.699), (0.4166666666666667, 0.147), (6.766666666666667, 3.926), (4.166666666666667, 1.855)]","[(2.45, 1.604), (4.316666666666666, 1.83), (6.916666666666667, 3.397), (0.0, 0.0), (5.983333333333333, 2.194)]","[(4.05, 1.731), (8.083333333333334, 3.607), (4.116666666666666, 1.69), (6.966666666666667, 2.618), (0.0, 0.0)]"
9,"[(1.05, 0.312), (5.833333333333333, 3.999), (9.45, 5.54), (3.216666666666667, 1.783), (6.116666666666666, 3.074)]","[(4.433333333333334, 2.844), (0.0, 0.0), (5.916666666666667, 3.387), (3.6, 2.164), (6.783333333333333, 2.842)]","[(9.266666666666667, 4.976), (7.683333333333334, 4.272), (0.0, 0.0), (9.2, 5.143), (6.5, 2.363)]","[(3.2666666666666666, 1.38), (5.333333333333333, 3.226), (6.133333333333334, 3.743), (0.26666666666666666, 0.136), (5.266666666666667, 1.431)]","[(5.566666666666666, 2.98), (9.866666666666667, 4.028), (5.6, 2.708), (5.916666666666667, 3.002), (0.0, 0.0)]"
